#,Message,ChoicesText[0],ChoicesText[1],ChoicesText[2],ChoicesText[3],ChoicesText[4],ChoicesText[5],ChoicesText[6],ChoicesText[7],ChoicesText[8],ChoicesText[9],NextTalk,ActionTimeline,ChoicesTalk[0],ChoicesTalk[1],ChoicesTalk[2],ChoicesTalk[3],ChoicesTalk[4],ChoicesTalk[5],ChoicesTalk[6],ChoicesTalk[7],ChoicesTalk[8],ChoicesTalk[9],Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
463,"現在沒有正在進行中的大賽。
請通過“大賽資訊”確認下一次大賽的開始時間。",確定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
464,"當前還沒有申請參加大賽。
可在“大賽接待員”處進行大賽的參賽申請。",確定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
465,大賽對戰的次數已經達到上限。,確定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
466,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
467,"參加條件限定為已經非常了解遊戲玩法的人才能參加。
具體地說，就是只有完成了“關卡挑戰”第二關的人，
才有權參加大賽。",,,,,,,,,,,431,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
468,"參加條件限定為已經非常了解遊戲玩法的人才能參加。
具體地說，就是只有完成了“關卡挑戰”第二關的人，
才有權參加大賽。",,,,,,,,,,,455,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
469,"您想要申請參加大賽是嗎！
這次大賽啟用的規則是
“”。",,,,,,,,,,,428,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
470,"……非常抱歉，由於大賽已經接近尾聲，
大賽報名已經截止了。
在下次大賽開始前，請您耐心等待。",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
471,"在“萌寵之王”遊戲中，
需要使用叫做寵物快速鍵的專用按鍵來召喚寵物。",,,,,,,,,,,472,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
472,"在進入遊戲前，
將想要召喚的寵物事先編輯在寵物快速鍵中，
就可以在對戰時進行召喚。",,,,,,,,,,,473,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
473,"打開設定選單的“金碟遊樂園”項目下的“萌寵之王”一欄，
就可以隨時對“寵物快速鍵”一項進行編輯了。",,,,,,,,,,,474,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
474,"那麼在開始“萌寵之王”的對戰之前，
就先來試著編輯一下“寵物快速鍵”吧。",,,,,,,,,,,411,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
475,"挑戰該主題需要0金碟幣。
",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
476,"挑戰該主題需要0金碟幣。
",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
477,"如果在最終統計中出現了複數參賽者積分相同的情況，
則按參賽者的名字出現在排行榜上的先後順序來決定排名。
名字出現得越早，排名就越靠前。",,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
478,"如果在最終統計中出現了複數參賽者積分相同的情況，
則按參賽者的名字出現在排行榜上的先後順序來決定排名。
名字出現得越早，排名就越靠前。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
479,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
480,競速挑戰,取消,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,False,False
481,"“蜘蛛絲”
使跑在自己後面的競賽陸行鳥陷入不可使用道具的狀態。",,,,,,,,,,,482,0,0,0,0,0,0,0,0,0,0,0,1,7,2,True,False
482,"“體力互換”
從跑在自己前面的競賽陸行鳥中隨機選擇一隻，
與自己的競賽陸行鳥互換現有的體力。",,,,,,,,,,,304,0,0,0,0,0,0,0,0,0,0,0,1,7,2,True,False
483,"你的競賽陸行鳥培養得很不錯啊。
應該可以參加“競速挑戰”了，要不要試試？",,,,,,,,,,,485,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
484,組隊狀態下無法開始競速挑戰。,,,,,,,,,,,125,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
485,"所謂“競速挑戰”，
指的是一種和一群特殊的競賽陸行鳥爭奪名次的競賽。
競速挑戰的特別之處就在於其目標並不是奪取第一名。",,,,,,,,,,,486,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
486,"第一次取得競速挑戰的勝利時，
會得到大量金碟幣作為特別報酬。
請務必試著挑戰一下！",,,,,,,,,,,492,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
487,現在無法選擇，競賽陸行鳥羽力不足。,,,,,,,,,,,480,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
488,"你已經成功申請了“：”的比賽！
在比賽開始前，請在陸行鳥廣場內稍等片刻！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
489,"第UNKNOWN期仙人仙彩正在舉辦中！
您還可以再購買UNKNOWN次！",,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
490,"要不要再買一次？
價格是UNKNOWN金碟幣。",是,否,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
491,要繼續進行交換嗎？,是,否,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,True
492,和參賽登記員對話可以申請參加競速挑戰。,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
493,"跑起來，跳起來，向著終點前進！
來參加專門開設的跳躍比賽吧！
如果能在限制時間內抵達終點，您將贏得金碟幣獎勵！",,,,,,,,,,,494,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
494,"如果在賽道上收集到仙人掌怪獎盃的話，
還可以額外得到更多的金碟幣！
要來試試嗎？",,,,,,,,,,,497,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
495,要前往賽道嗎？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
496,"歡迎回來，辛苦您了！
期待您的下次挑戰！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
497,"組隊挑戰時需要全體隊員保持尚未挑戰的狀態，
並位於金碟遊樂園內。",,,,,,,,,,,495,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
498,"騎乘、瞄準、射擊！
破壞仙人掌怪的靶子，
就能根據贏得的分數等級獲得相應的金碟幣！",,,,,,,,,,,499,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
499,"但如果擊中了炸彈，
就會被減分哦！
要來試試嗎？",,,,,,,,,,,502,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
500,要前往特設區域嗎？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
501,"歡迎回來，辛苦您了！
期待您的下次挑戰！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
502,僅在未組隊時方可參加此遊戲。,,,,,,,,,,,500,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
503,"傳聞中的劍豪保鑣老師自東方遠道而來！
你能夠躲開他的神速斬擊嗎？",,,,,,,,,,,504,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
504,"躲避，拾取，拼運氣！
在舞臺上站得越久得到的獎勵就越多！
快來挑戰一下吧！",,,,,,,,,,,505,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
505,要進行挑戰嗎？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
506,"哇哦，保鑣老師還沒出場就已經把你嚇得從臺上掉下來了嗎？
要是你還打算挑戰的話我可以把你送回臺上去！",,,,,,,,,,,507,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
507,要前往舞臺嗎？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
508,"你只是來觀看保鑣老師表演的呀。
沒問題沒問題，從台下也能看到魄力十足的場面。
不過還是推薦你下次上臺觀看效果更佳！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
509,"哈哈，保鑣老師就是這麼厲害，
厲害的冒險者也無法將他的神速斬擊看穿。
請下次繼續來挑戰吧！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
510,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
