#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Unknown2,Unknown3,ModelChara,EquipHead,EquipBody,EquipLeg,EquipFoot,MoveControl,RideBGM,Icon,UIPriority,MountAction,Unknown_70_1,Unknown_70_2,Unknown16,Unknown17,Order,FlyingCondition,Unknown5,Unknown6,Unknown7,IsFlying,Unknown8,MountCustomize,ExitMoveDist,ExitMoveSpeed,RadiusRate,BaseMotionSpeed_Run,BaseMotionSpeed_Walk,Unknown9,ExtraSeats,Unknown10,Unknown11,Unknown12,IsEmote,Unknown20,IsAirborne,ExHotbarEnableConfig,UseEP,Unknown13,IsImmobile,Unknown14,HideHeadgear,Unknown18,Unknown19
237,阿里翁,,0,0,0,1,0,0,SE_Bt_Etc_6LeggedHorseWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_6LeggedHorseBye,3099,0,0,0,0,2,895,4191,3070,0,9,19,41,40,188,1,45,70,70,1,2,99,20,10,100,0,0,55,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
238,綠寶石玲龍,,0,0,0,1,0,0,SE_Bt_Etc_BanshinryuuWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_BanshinryuuBye,3100,0,0,0,0,2,803,4192,30305,0,8,22,41,42,189,1,45,15,50,1,2,76,20,20,100,0,0,60,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
239,原型魔導機車大魔,,0,0,0,1,0,0,SE_Bt_Etc_MagunarodersWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MagunarodersBye,3101,0,0,0,0,2,319,4193,10052,0,8,22,41,42,190,1,45,15,15,1,2,71,20,10,100,0,0,70,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
240,巧克力小妖,,0,0,0,1,0,0,SE_Bt_Etc_MarimokunWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_MarimokunBye,3102,0,0,0,0,2,319,4194,1041,0,8,19,37,38,191,1,45,15,70,1,2,54,20,10,120,0,0,40,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
241,加百列III號機,,0,0,0,1,0,0,SE_Bt_Etc_ZeroGabrielWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_ZeroGabrieBye,3103,0,0,0,0,2,779,4195,11051,0,17,21,59,37,192,1,45,15,15,1,2,91,0,10,100,0,0,60,0,80,80,False,False,False,True,False,False,False,False,False,False,False,False
242,雌羚羊,,0,0,0,1,0,0,SE_Bt_Etc_YackleFWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_YackleFBye,3104,0,0,0,0,2,319,4197,3440,0,8,17,39,38,203,1,45,70,70,1,2,1,20,10,100,0,0,55,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
243,雄羚羊,,0,0,0,1,0,0,SE_Bt_Etc_YackleMWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_YackleMBye,3105,0,0,0,0,2,319,4198,3441,0,8,17,39,38,204,1,45,70,70,1,2,1,20,10,100,0,0,55,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
244,,,0,0,0,1,0,0,SE_Bt_Etc_MadoWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MadoBye,2,0,524289,0,0,2,121,0,0,0,30,23,41,40,-1,0,45,0,15,0,0,0,0,10,77,0,0,70,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
245,黑鋼機龍連達巴非,,0,0,0,1,0,0,SE_Bt_Etc_MechDragonWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MechDragonBye,3115,0,0,0,0,2,813,4199,30350,0,8,21,43,44,200,1,45,15,15,1,2,100,0,10,100,0,0,70,1,80,80,False,True,False,False,False,False,False,False,False,False,False,False
246,王冠號,,0,0,0,1,0,0,SE_Bt_Etc_Bike12Whistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Bike12Bye,3171,0,0,0,0,2,779,4200,10230,0,9,19,37,37,201,1,45,15,15,1,2,0,0,10,100,0,0,70,1,80,80,False,True,False,True,False,False,False,False,False,False,False,False
247,巡航驅逐者,,0,0,0,1,0,0,SE_Bt_Etc_CChaserWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_CChaserBye,3172,0,0,0,0,2,812,4201,10610,0,17,26,61,40,202,1,45,15,15,1,2,102,0,10,100,0,0,70,1,80,80,False,True,False,True,False,False,False,False,False,False,False,False
248,建築06S號,,0,0,0,1,0,0,SE_Bt_Etc_KoboldGolemWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_KoboldGolemBye,3175,0,0,0,0,2,319,4196,10121,0,9,21,37,37,193,1,45,15,15,1,2,82,0,10,100,0,0,60,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
249,鑽石玲龍,,0,0,0,1,0,0,SE_Bt_Etc_BanshinryuuWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_BanshinryuuBye,3235,0,0,0,0,2,811,4209,30306,0,8,22,41,42,194,1,45,15,50,1,2,76,20,20,100,0,0,60,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
250,極地熊,,0,0,0,1,0,0,SE_Bt_Etc_XmasKumaWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_XmasKumaBye,3236,0,0,0,0,2,319,4210,3254,53,9,19,41,38,195,1,45,15,70,1,2,9,20,10,65,12,3,70,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False
251,,,0,0,0,1,0,0,SE_Bt_Etc_MadoWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MadoBye,1059,0,65537,0,0,2,121,0,0,0,30,23,41,40,-1,0,45,0,15,0,0,0,0,10,77,0,0,70,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
252,巨鯰魚金轎,,0,0,0,1,0,0,SE_Bt_Etc_NamazuoWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_NamazuoBye,3237,0,0,0,0,2,570,4211,4501,41,0,21,41,40,196,1,45,15,15,1,2,70,20,10,100,0,0,50,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False
253,金蛇大人的罐子,,0,0,0,1,0,0,SE_Bt_Etc_TsuchinokoWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_TsuchinokoBye,3238,0,0,0,0,2,815,4212,7081,49,18,20,39,38,197,1,45,15,15,1,2,0,0,10,100,0,0,60,0,80,80,False,True,False,True,True,False,False,False,False,False,False,False
254,魔法幻卡,,0,0,0,1,0,0,SE_Bt_Etc_TTCWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_TTCBye,3239,0,0,0,0,2,814,4213,16100,0,16,18,39,40,198,1,45,15,15,1,2,103,0,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
255,海島曼德拉草,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye,3229,0,0,0,0,2,943,4202,1150,0,8,18,41,40,238,1,45,15,15,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
256,海島洋蔥王子,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye,3230,0,0,0,0,2,943,4203,1151,0,8,18,41,40,239,1,45,15,15,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
257,海島茄子騎士,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye,3231,0,0,0,0,2,943,4204,1152,0,8,18,41,40,240,1,45,15,15,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
258,海島蒜頭明星,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye,3232,0,0,0,0,2,943,4205,1153,0,8,18,41,40,241,1,45,15,15,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
259,海島番茄國王,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye,3233,0,0,0,0,2,943,4206,1154,0,8,18,41,40,242,1,45,15,15,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
260,海島曼德拉王后,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye,3234,0,0,0,0,2,943,4207,1155,0,8,18,41,40,243,1,45,15,15,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
261,永暗猞猁,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye,3240,0,0,0,0,2,889,4214,30400,0,9,21,41,42,205,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
262,聖光猞猁,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye,3418,0,0,0,0,2,890,4215,30401,0,9,21,41,42,206,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
263,阿爾戈斯,,0,0,0,1,0,0,SE_Bt_Etc_Mount_MoonDog_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_MoonDog_bye,3241,0,0,0,0,2,895,4216,3450,0,8,19,39,38,207,1,45,70,70,1,2,0,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
264,恐慌裝甲,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Dread_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Dread_bye,3280,0,0,0,0,2,895,4217,10150,0,30,22,41,42,208,1,45,15,15,1,2,104,0,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
265,亞靈菲尼克斯,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Phoenix_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Phoenix_bye,3281,0,0,0,0,2,891,4218,5060,0,18,19,37,37,209,1,45,70,70,1,2,105,20,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
266,卡呂冬堤斯,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Boar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Boar_bye,3282,0,0,0,0,2,895,4219,3460,0,8,21,41,44,210,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
267,優勝犬,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Bulldog_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Bulldog_bye,3283,0,0,0,0,2,895,4220,3470,0,8,21,41,44,211,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
268,等級檢測儀,,0,0,0,1,0,0,SE_Bt_Etc_Mount_LvChecker_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_LvChecker_bye,3284,0,0,0,0,2,895,4221,10160,0,8,23,37,37,212,1,45,15,15,1,2,107,0,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
269,猴面雀爸爸,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Paissa_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Paissa_bye,3285,0,0,0,0,2,638,4222,1160,55,8,19,37,37,213,1,45,15,15,1,2,106,20,10,100,0,0,60,0,80,80,False,False,False,False,True,False,False,False,False,False,False,False
270,,,0,0,0,1,0,0,SE_Bt_Etc_TwinTaniaWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_TwinTaniaBye,1412,0,0,0,0,2,0,0,0,0,8,21,39,38,-1,1,45,15,50,1,2,25,20,20,120,9,3,60,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False
271,,,0,0,0,1,0,0,SE_Bt_Etc_Bike12Whistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Bike12Bye,3171,0,0,0,0,2,0,0,0,0,9,19,37,37,-1,1,45,15,15,1,2,0,0,10,100,0,0,70,1,80,80,False,True,False,True,False,False,False,False,True,False,False,False
272,,,0,0,0,1,0,0,SE_Bt_Etc_MadoWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MadoBye,3416,0,65539,0,0,2,895,0,0,54,30,23,41,40,-1,0,45,0,15,0,0,0,0,10,77,0,0,70,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False
273,犀蜴,,0,0,0,1,0,0,SE_Bt_Etc_Mount_FF11Wivre_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_FF11Wivre_bye,3419,0,0,0,0,2,895,4223,3480,0,8,19,51,50,214,1,45,70,70,1,2,77,20,10,100,0,0,60,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
274,仙子豬大王,,0,0,0,1,0,0,SE_Bt_Etc_FairyOakWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_FairyOakBye,3420,0,0,0,0,2,895,4224,5041,45,18,21,43,42,215,1,45,50,50,1,2,81,20,10,100,0,0,60,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False
275,,,0,0,0,1,0,0,SE_Bt_Etc_DodoWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_DodoBye,3553,0,0,0,0,2,895,0,0,0,30,19,41,40,-1,1,45,15,70,1,2,61,20,10,100,0,0,50,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
276,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
277,加隆德GL-II,,0,0,0,1,0,0,SE_Bt_Etc_Mount_AmericanBike_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_AmericanBike_bye,3470,0,0,0,0,2,943,4235,10190,0,9,19,38,39,237,1,20,15,15,1,2,116,0,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
278,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
279,機巧蓮座,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Lotus_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Lotus_bye,3472,0,0,0,0,2,638,4098,16110,0,16,17,41,40,216,1,45,15,15,1,2,110,0,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
280,菲爾亞,,0,0,0,1,0,0,SE_Bt_Etc_Mount_ColorDragon_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_ColorDragon_bye,3473,0,0,0,0,2,895,4225,3490,0,8,22,41,40,217,1,45,70,70,1,2,109,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
281,阿爾科諾斯特,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Peryton_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Peryton_bye,3474,0,0,0,0,2,895,4226,1170,0,8,18,41,40,218,1,45,70,70,1,2,111,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
282,海島水牛,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Kujata_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Kujata_bye,3496,0,0,0,0,2,943,4265,3500,0,8,18,41,40,262,1,45,70,70,1,2,124,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
283,腕龍,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Brachioraidos_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Brachioraidos_bye,3497,0,0,0,0,2,895,4304,3640,0,8,18,41,40,302,1,45,70,70,1,2,142,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
284,輔助機602,,0,0,0,1,0,0,SE_Bt_Etc_Mount_YTCPod_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_YTCPod_bye,3544,0,0,0,0,2,919,4227,40800,0,19,21,37,37,219,1,45,50,50,1,2,0,0,10,100,0,0,60,0,80,80,False,False,False,True,False,False,False,False,False,False,False,False
285,月面躍動機,,0,0,0,1,0,0,SE_Bt_Etc_Mount_BuildSupporter_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_BuildSupporter_bye,3567,0,0,0,0,2,895,4245,11080,63,17,20,39,42,245,1,45,15,15,1,2,120,0,10,100,0,0,60,0,80,80,False,True,False,True,True,False,False,False,False,False,False,False
286,海島短吻鱷,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Crocodile_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Crocodile_bye,3568,0,0,0,0,2,943,4255,3510,0,0,17,37,37,254,1,45,70,70,1,2,119,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
287,河馬車,,0,0,0,1,0,0,SE_Bt_Etc_Mount_HippoCar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_HippoCar_bye,3569,0,0,0,0,2,895,4228,3520,57,0,18,39,38,220,1,5,70,70,1,2,0,20,10,100,0,0,60,0,80,80,False,True,False,False,True,False,False,False,False,False,False,False
288,巨怪,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Troll_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Troll_bye,3570,0,0,0,0,2,895,4229,1180,0,8,19,39,40,221,1,45,15,15,1,2,0,15,9,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
289,,,0,0,0,1,0,0,SE_Bt_Etc_MadoWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MadoBye,2,0,131073,0,0,2,121,0,0,3,30,23,41,40,-1,0,45,0,15,0,0,0,0,10,77,0,0,70,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
290,不明飛行物體？,,0,0,0,1,0,0,SE_Bt_Etc_Mount_FF8-UFO_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_FF8-UFO_bye,3597,0,0,0,0,2,895,4230,11090,0,16,17,37,37,222,1,45,15,15,1,2,0,0,10,100,0,0,60,0,80,80,False,False,False,True,False,False,False,False,False,False,False,False
291,醋蠍龍,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Biter_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Biter_bye,3580,0,0,0,0,2,895,4231,1190,0,8,19,39,40,223,1,45,30,30,1,2,56,20,20,100,0,0,60,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
292,正統裂鉗蟹,,0,0,0,1,0,0,SE_Bt_Etc_Mount_HorseshoeCrab_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_HorseshoeCrab_bye,3598,0,0,0,0,2,895,4232,3530,0,0,20,37,37,224,1,45,15,15,1,2,113,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
293,藍羽猞猁,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye,3596,0,0,0,0,2,917,4233,30402,0,9,21,41,42,225,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
294,大大柴,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Shiba_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Shiba_bye,3495,0,0,0,0,2,638,4234,3540,58,9,19,39,38,226,1,45,70,70,1,2,112,20,10,100,0,0,60,0,80,80,False,True,False,False,True,False,False,False,False,False,False,False
295,,,0,0,0,1,0,0,SE_Bt_Etc_Mount_HippoCar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_HippoCar_bye,3569,0,0,0,0,2,895,0,0,0,0,18,39,38,-1,0,45,0,15,0,0,0,20,10,100,0,0,60,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
296,,,0,0,0,1,0,0,SE_Bt_Etc_Mount_HippoCar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_HippoCar_bye,3569,0,0,0,0,2,895,0,0,56,0,18,39,38,-1,1,5,70,70,1,2,0,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
297,旅行協助機,,0,0,0,1,0,0,SE_Bt_Etc_Mount_MainteRobo_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_MainteRobo_bye,3631,0,0,0,0,2,895,4264,10170,0,9,23,37,42,227,1,45,15,15,1,2,114,0,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
298,繆·繆咻,,0,0,0,1,0,0,SE_Bt_Etc_Mount_SpaceJellyfish_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_SpaceJellyfish_bye,3638,0,0,0,0,2,895,4236,7110,60,18,23,37,37,228,1,45,70,70,1,2,118,20,10,100,0,0,60,0,80,80,False,True,False,True,True,False,False,False,False,False,False,False
299,幻奇獵鷹,,0,0,0,1,0,0,SE_Bt_Etc_BirdWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_BirdBye,3639,0,0,0,0,2,895,4237,30110,0,8,23,41,40,229,1,45,15,70,1,2,28,20,10,90,0,0,50,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
300,魔法雨傘,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Umbrella_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Umbrella_bye,3651,0,0,0,0,2,638,4238,16120,0,16,16,37,37,230,1,5,15,15,1,2,115,0,10,100,0,0,60,0,80,80,False,False,False,True,False,False,False,False,False,False,False,False
301,魔法陽傘,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Umbrella_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Umbrella_bye,3688,0,0,0,0,2,638,4239,16130,0,16,16,37,37,231,1,5,15,15,1,2,115,0,10,100,0,0,60,0,80,80,False,False,False,True,False,False,False,False,False,False,False,False
302,幻象閃電,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Reindeer_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Reindeer_bye,3670,0,0,0,0,2,895,4240,3550,61,8,17,39,38,232,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,True,False,False,False,False,False,False,False
303,希拉狄哈王座,,0,0,0,1,0,0,SE_Bt_Etc_Mount_VVDChair_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_VVDChair_bye,3671,0,0,0,0,2,945,4243,16070,0,17,19,39,40,233,1,45,15,15,1,2,52,0,10,100,0,0,70,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False
304,羽衣精,,0,0,0,1,0,0,SE_Bt_Etc_Mount_NanaFamiliar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_NanaFamiliar_bye,3654,0,0,0,0,2,944,4244,3560,0,8,17,41,40,234,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
305,炎靈獸,,0,0,0,1,0,0,SE_Bt_Etc_Mount_FlameBeast_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_FlameBeast_bye,3655,0,0,0,0,2,942,4241,7031,0,0,19,37,37,235,1,45,70,70,1,2,117,20,10,100,0,0,60,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False
306,煞風猞猁,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye,3690,0,0,0,0,2,941,4242,30403,0,9,21,41,42,236,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
307,,,0,0,0,1,0,0,SE_Bt_Etc_Mount_SpaceJellyfish_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_SpaceJellyfish_bye,3638,0,0,0,0,2,895,0,0,59,18,23,37,37,-1,1,45,70,70,1,2,118,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
308,永恆,,0,0,0,1,0,0,SE_Bt_Etc_ToraWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_ToraBye,3744,0,0,0,0,2,895,4246,3311,0,9,19,41,42,244,1,45,15,65,1,2,48,20,10,100,0,0,70,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
309,,,0,0,0,1,0,0,SE_Bt_Etc_Mount_BuildSupporter_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_BuildSupporter_bye,3567,0,0,0,0,2,895,0,0,62,17,20,39,42,-1,1,45,15,15,1,2,120,0,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
310,青磷氣球,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Balloon_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Balloon_bye,3738,0,0,0,0,2,638,4247,16140,0,0,0,37,37,246,1,3,15,15,1,2,115,0,10,100,0,0,60,0,80,80,False,False,False,True,False,False,False,False,False,False,False,False
311,安登三世,,0,0,0,1,0,0,SE_Bt_Etc_Mount_GrassFace_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_GrassFace_bye,3740,0,0,0,0,2,895,4248,4520,0,0,0,41,42,247,1,45,70,70,1,2,121,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
312,黑傑克號,,0,0,0,1,0,0,SE_Bt_Etc_Mount_BlackJack_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_BlackJack_bye,3749,0,0,0,0,2,895,4249,11100,0,16,16,37,37,248,1,45,15,15,1,2,123,0,10,100,0,0,70,3,80,80,False,False,False,True,False,False,False,False,False,False,False,False
313,法厄同,,0,0,0,1,0,0,SE_Bt_Etc_IxionWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_IxionBye,3790,0,0,0,0,2,895,4250,3321,0,9,19,39,40,249,1,45,70,85,1,2,49,20,20,100,0,0,70,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
