#,Text,BalloonTime,Unknown0,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
16373,"嗚嗚……
嚇死我了……",4,0,3,0,1,25,False,False,False,False,False
16374,受死吧！,4,0,2,0,1,25,False,False,False,False,False
16375,看劍！,4,0,2,0,1,25,False,False,False,False,False
16376,接我這個！,4,0,2,0,1,25,False,False,False,False,False
16377,別擋路！,4,0,2,0,1,25,False,False,False,False,False
16378,高貝扎，快走吧！,4,0,2,0,1,25,False,False,False,False,False
16379,你沒事吧？,4,0,2,0,1,25,False,False,False,False,False
16380,為了保護我們的祖國！,4,0,3,0,1,25,False,False,False,False,False
16381,即使豁出性命……,4,0,2,0,1,25,False,False,False,False,False
16382,高貝扎大人！,4,0,2,0,1,25,False,False,False,False,False
16383,高貝扎大人來了！,4,0,2,0,1,25,False,False,False,False,False
16384,還有杜蘭特大人！,4,0,2,0,1,25,False,False,False,False,False
16385,你們兩位都回來了！,4,0,2,0,1,25,False,False,False,False,False
16386,啊——,3,0,2,0,1,25,False,False,False,False,False
16387,救……我……,3,0,2,0,1,25,False,False,False,False,False
16388,0,4,0,2,0,1,25,False,False,False,False,False
16389,0,4,0,3,0,1,25,False,False,False,False,False
16390,0,4,0,2,0,1,25,False,False,False,False,False
16391,0,4,0,2,0,1,25,False,False,False,False,False
16392,不！,3,0,2,0,1,25,False,False,False,False,False
16393,"我、我的身體
怎麼……？！",3,0,2,0,1,25,False,False,False,False,False
16394,快逃！,3,0,2,0,1,25,False,False,False,False,False
16395,唔啊啊啊！,3,0,2,0,1,25,False,False,False,False,False
16396,救、救救我！,3,0,2,0,1,25,False,False,False,False,False
16397,啾啾！,3,0,2,0,1,25,False,False,False,False,False
16398,吱？,3,0,2,0,1,25,False,False,False,False,False
16399,轟……,3,0,2,0,1,25,False,False,False,False,False
16400,願風會一直追隨你們……,3,0,2,0,1,25,False,False,False,False,False
16401,……,3,0,2,0,1,25,False,False,False,False,False
16402,休假！,3,0,2,0,1,25,False,False,False,False,False
16403,我要拯救這個世界！,3,0,2,0,1,25,False,False,False,False,False
16404,唔！,3,0,2,0,1,25,False,False,False,False,False
16405,嚯嚯——！,3,0,2,0,1,25,False,False,False,False,False
16406,啪咕！,3,0,2,0,1,25,False,False,False,False,False
16407,哈啊！,3,0,2,0,1,25,False,False,False,False,False
16408,暗之力……,3,0,2,0,1,25,False,False,False,False,False
16409,做好準備承擔這份責任了嗎？,3,0,2,0,1,25,False,False,False,False,False
16410,救一個人需要理由嗎？,3,0,2,0,1,25,False,False,False,False,False
16411,你一定要回來……,3,0,2,0,1,25,False,False,False,False,False
16412,咻啪！,3,0,2,0,1,25,False,False,False,False,False
16413,0,3,0,2,0,1,25,False,False,False,False,False
16414,1！,1,0,2,0,1,25,False,False,False,False,True
16415,2！,1,0,2,0,1,25,False,False,False,False,True
16416,3！,1,0,2,0,1,25,False,False,False,False,True
16417,4！,1,0,2,0,1,25,False,False,False,False,True
16418,5！,1,0,2,0,1,25,False,False,False,False,True
16419,6！,1,0,2,0,1,25,False,False,False,False,True
16420,這裡交給我們！,3,0,2,0,1,25,False,False,False,False,False
16421,前面！快去前面！,3,0,2,0,1,25,False,False,False,False,False
16422,為了英雄！,3,0,2,0,1,25,False,False,False,False,False
16423,我們來牽制它們！,3,0,2,0,1,25,False,False,False,False,False
16424,請允許我同行！,3,0,2,0,1,25,False,False,False,False,False
16425,我們走！,3,0,2,0,1,25,False,False,False,False,False
16426,0,3,0,2,0,1,25,False,False,False,False,False
16427,美麗的城市，卻……,3,0,2,0,1,25,False,False,False,False,False
16428,0,3,0,2,0,1,25,False,False,False,False,False
16429,0,3,0,2,0,1,25,False,False,False,False,False
16430,0,3,0,2,0,1,25,False,False,False,False,False
16431,0,3,0,2,0,1,25,False,False,False,False,False
16432,怎麼回事？,5,0,3,0,1,25,False,False,False,False,False
16433,我、我的身體怎麼？！,5,0,3,0,1,25,False,False,False,False,False
16434,這是什麼魔法？！,5,0,3,0,1,25,False,False,False,False,False
16435,"魔法解開了，
可以反擊了！",5,0,3,0,1,25,False,False,False,False,False
16436,好古怪的魔法……,5,0,3,0,1,25,False,False,False,False,False
16437,又來？！,5,0,3,0,1,25,False,False,False,False,False
16438,注意她們的行動！,5,0,3,0,1,25,False,False,False,False,False
16439,"我有不好的預感，
大家集中精神！",5,0,3,0,1,25,False,False,False,False,False
16440,我會看穿你們！,5,0,3,0,1,25,False,False,False,False,False
16441,"這股氣勢……
看來她們要使出殺手鐧了！",5,0,3,0,1,25,False,False,False,False,False
16442,"別讓她們得逞，
一口氣解決掉！",5,0,3,0,1,25,False,False,False,False,False
16443,在她們動作之前擊敗她們！,5,0,3,0,1,25,False,False,False,False,False
16444,0,3,0,3,0,1,25,False,False,False,False,False
16445,這傢伙突然發狂了！,4,0,3,0,1,25,False,False,False,False,False
16446,"先解決它的翅膀，
讓它老實點！",4,0,3,0,1,25,False,False,False,False,False
16447,不能大意……,4,0,3,0,1,25,False,False,False,False,False
16448,"難得有個裝滿好東西
的寶箱……",4,0,3,0,1,25,False,False,False,False,False
16449,"你、你該不會
想從這跳下去吧？",3,0,3,0,1,25,False,False,False,False,False
16450,"不、不怕，
一點都不可怕！",4,0,3,0,1,25,False,False,False,False,False
16451,"這個島真是
太恐怖了……",4,0,3,0,1,25,False,False,False,False,False
16452,好，終於可以釣魚了！,4,0,3,0,1,25,False,False,False,False,False
16453,真的沒事嗎？,4,0,3,0,1,25,False,False,False,False,False
16454,Player Player，你看！,4,0,3,0,1,25,False,False,False,False,False
16455,"哇？！
這條魚是……",4,0,3,0,1,25,False,False,False,False,False
16456,"這個木頭也許
可以輕鬆清理掉？",4,0,3,0,1,25,False,False,False,False,False
16457,"木頭都風化了，
一碰就碎……
這樣就可以前進了！",4,0,3,0,1,25,False,False,False,False,False
16458,"我從後門過去，
我們在庭院會合！",3,0,2,0,1,25,False,False,False,False,False
16459,"希望別是個
危險的地方……",4,0,3,0,1,25,False,False,False,False,False
16460,"我沒事，
繼續走吧！",4,0,3,0,1,25,False,False,False,False,False
16461,"哇！我們離開
那片霧了！",4,0,3,0,1,25,False,False,False,False,False
16462,"啊哇哇！
動、動了！",4,0,3,0,1,25,False,False,False,False,False
16463,"哎呀，感覺不妙……
撤了！",4,0,3,0,1,25,False,False,False,False,False
16464,嗚哇啊啊啊！,3,0,3,0,1,25,False,False,False,False,False
16465,"這條路到底
有多長啊……",3,0,3,0,1,25,False,False,False,False,False
16466,"這種地方
也有魔物嗎？！",3,0,3,0,1,25,False,False,False,False,False
16467,"這個島上的蟲子
好噁心啊……",4,0,3,0,1,25,False,False,False,False,False
16468,"木像突然動了起來，
嚇死我了。",4,0,3,0,1,25,False,False,False,False,False
16469,嗯哼，這是什麼呢？,4,0,3,0,1,25,False,False,False,False,False
16470,"雖然也很好奇寶物，
但我更想釣魚！",4,0,3,0,1,25,False,False,False,False,False
16471,"高貝扎的領域……
我們上！",5,0,3,0,1,25,False,False,False,False,False
16472,"果然有妖異來攔路，
小心。",5,0,3,0,1,25,False,False,False,False,False
16473,和之前不太一樣了呢。,5,0,3,0,1,25,False,False,False,False,False
16474,"高貝扎改造了
自己的領域嗎？",5,0,3,0,1,25,False,False,False,False,False
16475,"澤羅姆斯的氣息
在更深處。",5,0,3,0,1,25,False,False,False,False,False
16476,"趁那些雜兵還沒復活，
快點前進吧。",5,0,3,0,1,25,False,False,False,False,False
16477,傳送魔法？有趣……,5,0,3,0,1,25,False,False,False,False,False
16478,"高貝扎覺得用這個
就能攔住我們嗎？",5,0,3,0,1,25,False,False,False,False,False
16479,還有這種傢伙啊。,5,0,3,0,1,25,False,False,False,False,False
16480,還有這種傢伙啊。,5,0,3,0,1,25,False,False,False,False,False
16481,"遠不及四天王，
趕快收拾掉吧。",5,0,3,0,1,25,False,False,False,False,False
16482,"那根魔杖
可真是個麻煩東西。",5,0,3,0,1,25,False,False,False,False,False
16483,不過如此。,5,0,3,0,1,25,False,False,False,False,False
16484,"與其琢磨那些小伎倆，
不如好好磨練身手。",5,0,3,0,1,25,False,False,False,False,False
16485,"哎呀，我可是
全看到了哦？",5,0,3,0,1,25,False,False,False,False,False
16486,"這是我們之前
撿到的憶晶石？！",5,0,3,0,1,25,False,False,False,False,False
16487,"這個憶晶石是
那兩個人的……？！",5,0,3,0,1,25,False,False,False,False,False
16488,什麼情況？！,5,0,3,0,1,25,False,False,False,False,False
16489,"他剛剛喊你
高貝扎……？",5,0,3,0,1,25,False,False,False,False,False
16490,"那是……我之前
遇到過的那個男人？",5,0,3,0,1,25,False,False,False,False,False
16491,他叫你高貝扎？,5,0,3,0,1,25,False,False,False,False,False
16492,"看來我們要體驗
憶晶石中的記憶了。",5,0,3,0,1,25,False,False,False,False,False
16493,"他們把你當
成高貝扎了？",5,0,3,0,1,25,False,False,False,False,False
16494,英雄來遲了一步啊……,5,0,3,0,1,25,False,False,False,False,False
16495,"這是他們的故鄉，
巴隆王國。",5,0,3,0,1,25,False,False,False,False,False
16496,"就算這些只是過去的記憶，
也不能光看著呢。",5,0,3,0,1,25,False,False,False,False,False
16497,"想從這段記憶中脫身，
看來只能戰鬥了。",5,0,3,0,1,25,False,False,False,False,False
16498,"那些牙可真是煩人……
還是角？",5,0,3,0,1,25,False,False,False,False,False
16499,第十三世界也有蟻獅。,5,0,3,0,1,25,False,False,False,False,False
16500,跟上他吧。,5,0,3,0,1,25,False,False,False,False,False
16501,"這段記憶究竟
會持續到何時？",5,0,3,0,1,25,False,False,False,False,False
16502,好在看著很好懂。,5,0,3,0,1,25,False,False,False,False,False
16503,"這麼美麗的城市，
卻……",5,0,3,0,1,25,False,False,False,False,False
16504,"憶晶戰爭期間，
這種慘事並不少見。",5,0,3,0,1,25,False,False,False,False,False
16505,"必須找到
策劃襲擊的主謀！",5,0,3,0,1,25,False,False,False,False,False
16506,"同類相殘，
令人唏噓。",5,0,3,0,1,25,False,False,False,False,False
16507,這就是憶晶戰爭。,5,0,3,0,1,25,False,False,False,False,False
16508,我們去另一邊！,5,0,3,0,1,25,False,False,False,False,False
16509,他們彼此十分信任呢。,5,0,3,0,1,25,False,False,False,False,False
16510,那邊就交給他吧！,5,0,3,0,1,25,False,False,False,False,False
16511,我們也不能辜負這份信任。,5,0,3,0,1,25,False,False,False,False,False
16512,"簡直像末日災難
的慘劇一樣，卻是人為的……",5,0,3,0,1,25,False,False,False,False,False
16513,將人變成了妖異？！,5,0,3,0,1,25,False,False,False,False,False
16514,"變成這樣，
已經無法恢復了吧……",5,0,3,0,1,25,False,False,False,False,False
16515,好強的騎士！,5,0,3,0,1,25,False,False,False,False,False
16516,"為了阻止朋友，
他也選擇墮入黑暗啊。",5,0,3,0,1,25,False,False,False,False,False
16517,準備好迎戰吧！,5,0,3,0,1,25,False,False,False,False,False
16518,看來只能應戰了。,5,0,3,0,1,25,False,False,False,False,False
16519,"我們也不能失去高貝扎……
不對，是不能失去你！",5,0,3,0,1,25,False,False,False,False,False
16520,來吧來吧！泡泡！,4,0,2,0,1,25,False,False,False,False,True
16521,上！,4,0,2,0,1,25,False,False,False,False,True
16522,"希望他別再
做這些事了……",4,0,3,0,1,25,False,False,False,False,False
16523,"有個巨大的木像
飛出來了！",4,0,3,0,1,25,False,False,False,False,False
16524,木像回到原位了！,4,0,3,0,1,25,False,False,False,False,False
16525,唔噢噢噢！,2,0,2,0,1,25,False,False,False,False,False
16526,"真是個讓人
頭疼的傢伙……",4,0,3,0,1,25,False,False,False,False,False
16527,"真是個讓人
頭疼的傢伙……",4,0,3,0,1,25,False,False,False,False,False
16528,"這麼多調魂器……
每個都是從犧牲者頭上……",5,0,3,0,1,25,False,False,False,False,True
16529,真是簡陋的偽裝……,3,0,3,0,1,25,False,False,False,False,True
16530,"啊哈哈，
看來只能正面突破了！",4,0,3,0,1,25,False,False,False,False,True
16531,"浮行裝置啟動了！
用它可以去到上面。",4,0,3,0,1,25,False,False,False,False,True
16532,"居然把我們騙了？！
那就只能上了！",4,0,3,0,1,25,False,False,False,False,True
16533,"看來並不是個舒適的移動手段……
不過也無法挑三揀四了。",4,0,3,0,1,25,False,False,False,False,True
16534,"看來沒辦法繼續追著靈魂了。
先往裡走看看吧。",4,0,3,0,1,25,False,False,False,False,True
16535,"這是什麼地方……
看起來像研究設施……",3,0,3,0,1,25,False,False,False,False,True
16536,"太安靜了……
我有種不好的預感。",3,0,3,0,1,25,False,False,False,False,True
16537,,0,0,0,0,0,0,False,False,False,False,False
16538,斯菲茵大人！,3,0,3,0,1,25,False,False,False,False,True
16539,"我以後也要成為
守護公主殿下的騎士！",5,0,3,0,1,25,False,False,False,False,True
16540,"「永遠為國民服務」……
她的信條真是值得尊敬。",4,0,3,0,1,25,False,False,False,False,True
16541,"我們也要為
殿下貢獻一份力量……",3,0,3,0,1,25,False,False,False,False,True
16542,"斯菲茵大人，
請您保重……",3,0,3,0,1,25,False,False,False,False,True
16543,"她為人民奉獻的模樣
一直鼓舞著我……",3,0,3,0,1,25,False,False,False,False,True
16544,願祝福常伴公主殿下！,3,0,3,0,1,25,False,False,False,False,True
16545,"她公務繁忙卻願意
抽空來看我們……",4,0,3,0,1,25,False,False,False,False,True
16546,接招！,4,0,3,0,1,25,False,False,False,False,False
16547,動、動不了……,4,0,3,0,1,25,False,False,False,False,False
16548,得救了！,4,0,3,0,1,25,False,False,False,False,False
16549,這、這威力……,4,0,3,0,1,25,False,False,False,False,False
16550,炎之刃，從天而降！,3,12863,3,0,1,23,False,False,False,False,False
16551,上吧！,2,12863,3,0,1,23,False,False,False,False,False
16552,不用你說……,2,12862,3,0,1,24,False,False,False,False,False
16553,我的利刃足以斬傷艷翼蛇鳥！,3,12862,3,0,1,24,False,False,False,False,False
16554,柯納王子，接下這個！,3,0,3,0,1,25,False,False,False,False,False
16555,用這個來挺過去！,3,0,3,0,1,25,False,False,False,False,False
16556,,0,0,0,0,0,0,False,False,False,False,False
16557,,0,0,0,0,0,0,False,False,False,False,False
16558,,0,0,0,0,0,0,False,False,False,False,False
16559,"怎、怎麼回事？！
我不能動了！",3,0,3,0,1,25,False,False,False,False,False
16560,"嗚……
是智理父王的魔法！",3,0,3,0,1,25,False,False,False,False,False
16561,"謝謝！
你真是可靠！",3,0,3,0,1,25,False,False,False,False,False
16562,"束縛解除了！
謝謝了。",3,0,3,0,1,25,False,False,False,False,False
16563,嗚……！,3,0,3,0,1,25,False,False,False,False,False
16564,啊……！,3,0,3,0,1,25,False,False,False,False,False
16565,看招看招！,3,12862,3,0,1,24,False,False,False,False,False
16566,哇哈哈哈哈哈！,2,12862,3,0,1,24,False,False,False,False,False
16567,唉……,2,12863,3,0,1,23,False,False,False,False,False
16568,,0,0,0,0,0,0,False,False,False,False,False
16569,,0,0,0,0,0,0,False,False,False,False,False
16570,,0,0,0,0,0,0,False,False,False,False,False
16571,交給我了！,3,0,3,0,1,25,False,False,False,False,False
16572,我有計策。,3,0,3,0,1,25,False,False,False,False,False
16573,我來援護！,3,0,3,0,1,25,False,False,False,False,False
16574,我來負責支援！,2,0,3,0,1,25,False,False,False,False,False
16575,,0,0,0,0,0,0,False,False,False,False,False
16576,,0,0,0,0,0,0,False,False,False,False,False
16577,,0,0,0,0,0,0,False,False,False,False,False
16578,,0,0,0,0,0,0,False,False,False,False,False
16579,嗚！,3,0,3,0,1,25,False,False,False,False,False
16580,怎麼會……,3,0,3,0,1,25,False,False,False,False,False
16581,咕哇！,3,0,3,0,1,25,False,False,False,False,False
16582,好疼！,3,0,3,0,1,25,False,False,False,False,False
16583,啊！,3,0,3,0,1,25,False,False,False,False,False
16584,哇！,3,0,3,0,1,25,False,False,False,False,False
16585,嗚啊！,3,0,3,0,1,25,False,False,False,False,False
16586,嗚，好難喝……,4,0,3,0,1,25,False,False,False,False,True
16587,0,4,0,3,0,1,25,False,False,False,False,True
16588,0,4,0,3,0,1,25,False,False,False,False,True
16589,天旋地轉……,4,0,3,0,1,25,False,False,False,False,True
16590,嘔……好噁心……,4,0,3,0,1,25,False,False,False,False,True
16591,好暈啊……,4,0,3,0,1,25,False,False,False,False,True
16592,呼……呼……,4,0,3,0,1,25,False,False,False,False,True
16593,哇？！,4,0,3,0,1,25,False,False,False,False,True
16594,等……！,4,0,3,0,1,25,False,False,False,False,True
16595,嘔……嗚……,4,0,3,0,1,25,False,False,False,False,True
16596,嗚哇！,4,0,3,0,1,25,False,False,False,False,True
16597,嗚嗚！！,7,0,3,0,1,25,False,False,False,False,True
16598,呼……哈……,7,0,3,0,1,25,False,False,False,False,True
16599,0,4,0,3,0,1,25,False,False,False,False,True
16600,0,4,0,3,0,1,25,False,False,False,False,True
16601,"嗚……
動不了了……",4,0,3,0,1,25,False,False,False,False,True
16602,"Player Player，振作點！
振作起來！",4,0,3,0,1,25,False,False,False,False,True
16603,怎麼會這樣……,4,0,3,0,1,25,False,False,False,False,True
16604,"好了，帕納。
今天也打起精神出發吧啊！",4,0,3,0,1,25,False,False,False,False,False
16605,噗、噗噗！,4,0,3,0,1,25,False,False,False,False,False
16606,"好的！距離我們一起
行商的日子不遠了！",4,0,3,0,1,25,False,False,False,False,False
16607,噗噗噗！,4,0,3,0,1,25,False,False,False,False,False
16608,"欸？
那是什麼？！",4,0,3,0,1,25,False,False,False,False,False
16609,噗嗚嗚！,4,0,3,0,1,25,False,False,False,False,False
16610,"我去叫幫手！
你不要勉強！",4,0,3,0,1,25,False,False,False,False,False
16611,噗噗！,4,0,3,0,1,25,False,False,False,False,False
16612,"久等了！
我叫傭兵過來了！",4,0,3,0,1,25,False,False,False,False,False
16613,難道已經打倒了嗎？！,4,0,3,0,1,25,False,False,False,False,False
16614,"真厲害真厲害！
謝謝你！",4,0,3,0,1,25,False,False,False,False,False
16615,"在衝進村子前
幹掉了它真是太好了……",4,0,3,0,1,25,False,False,False,False,False
16616,噗噗！,4,0,3,0,1,25,False,False,False,False,False
16617,"走了很遠了，
就在這裡稍作休息吧。",4,0,3,0,1,25,False,False,False,False,False
16618,羊駝們也辛苦了！,4,0,3,0,1,25,False,False,False,False,False
16619,噗噗！,4,0,3,0,1,25,False,False,False,False,False
16620,噗！,4,0,3,0,1,25,False,False,False,False,False
16621,"這回載的貨
可能有點太多了？",4,0,3,0,1,25,False,False,False,False,False
16622,"運完了就能大賺一筆！
加油吧！",4,0,3,0,1,25,False,False,False,False,False
16623,"噗！
噗噗噗！",4,0,3,0,1,25,False,False,False,False,False
16624,"咦，羊駝們
怎麼了？",4,0,3,0,1,25,False,False,False,False,False
16625,"哇啊！
有、有狼！？",4,0,3,0,1,25,False,False,False,False,False
16626,噗嗚嗚！,4,0,3,0,1,25,False,False,False,False,False
16627,"嗚嗚，
保、保護商品……！",4,0,2,0,1,25,False,False,False,False,False
16628,那邊去！,4,0,2,0,1,25,False,False,False,False,False
16629,"呸！
呸！！",4,0,2,0,1,25,False,False,False,False,False
16630,呸呸呸！,4,0,2,0,1,25,False,False,False,False,False
16631,謝謝你趕跑了它們……,4,0,3,0,1,25,False,False,False,False,False
16632,"多虧了你，
我能帶商品回去了。",4,0,3,0,1,25,False,False,False,False,False
16633,以後有機會再見吧！,4,0,3,0,1,25,False,False,False,False,False
16634,"旅行者
你也多保重！",4,0,3,0,1,25,False,False,False,False,False
16635,噗噗！,4,0,3,0,1,25,False,False,False,False,False
16636,噗噗！,4,0,3,0,1,25,False,False,False,False,False
16637,嗚嗚嗚，我的貨物……,4,0,3,0,1,25,False,False,False,False,False
16638,"沒辦法，
至少得守住我們的命才行！",4,0,3,0,1,25,False,False,False,False,False
16639,噗——！,4,0,3,0,1,25,False,False,False,False,False
16640,噗噗！,4,0,3,0,1,25,False,False,False,False,False
16641,請多保重！,4,0,3,0,1,25,False,False,False,False,False
16642,感謝你的幫助！,4,0,3,0,1,25,False,False,False,False,False
16643,好過分……居民們都……,4,0,3,0,1,25,False,False,False,False,False
16644,這樣沒辦法前進！,4,0,3,0,1,25,False,False,False,False,False
16645,消失了？！,4,0,3,0,1,25,False,False,False,False,False
16646,可以通過了！,4,0,3,0,1,25,False,False,False,False,False
16647,幹掉它們！,4,0,3,0,1,25,False,False,False,False,False
16648,怎麼會……,4,0,3,0,1,25,False,False,False,False,False
16649,"對不起……
讓你經歷了這麼可怕的事……",4,0,3,0,1,25,False,False,False,False,False
16650,很好！向深處前進吧！,4,0,3,0,1,25,False,False,False,False,False
16651,看來不用繞路了。,4,0,3,0,1,25,False,False,False,False,False
16652,救、救救我！,3,0,3,0,1,25,False,False,False,False,False
16653,嗚啊……,3,0,3,0,1,25,False,False,False,False,False
16654,啊，不……,4,0,3,0,1,25,False,False,False,False,False
16655,"抱歉……
抱歉……",4,0,3,0,1,25,False,False,False,False,False
16656,"快看！
是倖存者！",4,0,3,0,1,25,False,False,False,False,False
16657,"大家心裡應該都很恐慌……
讓他們安心下來吧！",4,0,3,0,1,25,False,False,False,False,False
16658,已經沒事了！,4,0,3,0,1,25,False,False,False,False,False
16659,有哪裡疼嗎？,4,0,3,0,1,25,False,False,False,False,False
16660,不好！,3,0,3,0,1,25,False,False,False,False,False
16661,小心！,3,0,3,0,1,25,False,False,False,False,False
16662,"我們會擺脫
這場危機！",4,0,3,0,1,25,False,False,False,False,False
16663,"沒錯！
怎麼可以放棄！",4,0,3,0,1,25,False,False,False,False,False
16664,一定要活下去！,4,0,3,0,1,25,False,False,False,False,False
16665,,0,0,0,0,0,0,False,False,False,False,False
16666,,0,0,0,0,0,0,False,False,False,False,False
16667,這裡已經沒事了！,4,0,3,0,1,25,False,False,False,False,False
16668,我們去幫忙！,4,0,3,0,1,25,False,False,False,False,False
16669,動不了……,4,0,3,0,1,25,False,False,False,False,False
16670,,0,0,0,0,0,0,False,False,False,False,False
16671,來了嗎！,4,0,3,0,1,25,False,False,False,False,False
16672,在這裡擋住它們！,4,0,3,0,1,25,False,False,False,False,False
16673,又來了！,4,0,3,0,1,25,False,False,False,False,False
16674,可惡，是增援！,4,0,3,0,1,25,False,False,False,False,False
16675,為了忠義！,4,0,3,0,1,25,False,False,False,False,False
16676,決不能輸！,4,0,3,0,1,25,False,False,False,False,False
16677,這就是王國騎士的劍技！,4,0,3,0,1,25,False,False,False,False,False
16678,保持距離！,4,0,3,0,1,25,False,False,False,False,False
16679,大家聚在一起！,4,0,3,0,1,25,False,False,False,False,False
16680,,0,0,0,0,0,0,False,False,False,False,False
16681,,0,0,0,0,0,0,False,False,False,False,False
16682,這裡交給我來！,4,0,3,0,1,25,False,False,False,False,False
16683,停住了嗎？！,3,0,3,0,1,25,False,False,False,False,False
16684,算是成功了？,3,0,3,0,1,25,False,False,False,False,False
16685,嗚……沒完沒了！,4,0,3,0,1,25,False,False,False,False,False
16686,不好！,4,0,3,0,1,25,False,False,False,False,False
16687,,0,0,0,0,0,0,False,False,False,False,False
16688,,0,0,0,0,0,0,False,False,False,False,False
16689,,0,0,0,0,0,0,False,False,False,False,False
16690,,0,0,0,0,0,0,False,False,False,False,False
16691,噗噗～！,3,0,2,0,1,25,False,False,False,False,False
16692,"噗噗噗噗
噗嗚～？",3,0,2,0,1,25,False,False,False,False,False
16693,"噗啾～！
噗噗噗啾～！",3,0,2,0,1,25,False,False,False,False,False
16694,"噗、噗噗♪
噗、噗～♪",3,0,2,0,1,25,False,False,False,False,False
16695,呸！,3,0,2,0,1,25,False,False,False,False,False
16696,噗噗噗！？,3,0,2,0,1,25,False,False,False,False,False
16697,"噗、噗～！
噗～～！！",3,0,2,0,1,25,False,False,False,False,False
16698,噗噗☆,3,0,2,0,1,25,False,False,False,False,False
16699,"噗噗噗噗～~
噗～噗～噗、噗噗～♪",3,0,2,0,1,25,False,False,False,False,False
16700,噗噗嗚嗚嗚…,3,0,2,0,1,25,False,False,False,False,False
16701,0,3,0,2,0,1,25,False,False,False,False,False
16702,0,3,0,2,0,1,25,False,False,False,False,False
16703,0,3,0,2,0,1,25,False,False,False,False,False
16704,0,3,0,2,0,1,25,False,False,False,False,False
16705,嗚嚕……嚕嚕嚕……,3,0,2,0,1,25,False,False,False,False,False
16706,咕嚕嚕嚕！,3,0,2,0,1,25,False,False,False,False,False
16707,嗚嚕嚕！,3,0,2,0,1,25,False,False,False,False,False
16708,嗚嚕嚕，嗚嚕嚕！,3,0,2,0,1,25,False,False,False,False,False
16709,嚕嚕……嗚嚕……,3,0,2,0,1,25,False,False,False,False,False
16710,"這裡就是真正的古戰場……
真有那種氣氛啊！",4,0,3,0,1,25,False,False,False,False,False
16711,"好……
再往深處走走吧！",4,0,3,0,1,25,False,False,False,False,False
16712,"喂、喂……
怎麼感覺後背發涼啊……",4,0,3,0,1,25,False,False,False,False,False
16713,"你亂說什麼呢？
怎麼會有亡靈什麼的……",4,0,3,0,1,25,False,False,False,False,False
16714,鬼啊？！,4,0,3,0,1,25,False,False,False,False,False
16715,"嗚哇啊啊！
快跑啊！",4,0,3,0,1,25,False,False,False,False,False
16716,"我會離你遠離點，
省得礙你事！",4,0,3,0,1,25,False,False,False,False,False
16717,請守護父祖他們的記憶……,4,0,2,0,1,25,False,False,False,False,False
16718,"如果那些圖案被毀的話，
我們的祖父會迎來真正的死！",4,0,3,0,1,25,False,False,False,False,False
16719,啊，遺憾……,4,0,3,0,1,25,False,False,False,False,False
16720,得儘早修補……,4,0,3,0,1,25,False,False,False,False,False
16721,"太好了！
風元精平靜下來了！",4,0,3,0,1,25,False,False,False,False,False
16722,"這樣圖案
也就不會損毀了。",4,0,3,0,1,25,False,False,False,False,False
16723,"之後只要那喜歡
狂風的傢伙不再出現的話……",4,0,3,0,1,25,False,False,False,False,False
16724,"嗚，果然還是出現了嗎！
朋友，不要勉強快跑吧！",4,0,3,0,1,25,False,False,False,False,False
16725,"為了家人，
我會使出所有的力量！",3,0,3,0,1,25,False,False,False,False,False
16726,"啊——
太好了，溫泉啊！",4,0,3,0,1,25,False,False,False,False,False
16727,"嗯嗯，
身心都暖呼呼的。",4,0,3,0,1,25,False,False,False,False,False
16728,噗噗！,4,0,3,0,1,25,False,False,False,False,False
16729,噗噗！,4,0,3,0,1,25,False,False,False,False,False
16730,"你們聽說了嗎？
那個可怕的傳聞……",4,0,3,0,1,25,False,False,False,False,False
16731,"不就是傳聞嗎？
沒必要慌張吧……",4,0,3,0,1,25,False,False,False,False,False
16732,救救我們！,4,0,3,0,1,25,False,False,False,False,False
16733,"啊！
難道那個就是傳聞中的食人獸？",4,0,3,0,1,25,False,False,False,False,False
16734,噗嗚嗚！,4,0,3,0,1,25,False,False,False,False,False
16735,噗噗！,4,0,3,0,1,25,False,False,False,False,False
16736,"今天也打起精神
開始清掃吧！",4,0,3,0,1,25,False,False,False,False,False
16737,"開始執行
清掃協議！",4,0,3,0,1,25,False,False,False,False,False
16738,"壞孩子……
要被清除的！",4,0,3,0,1,25,False,False,False,False,False
16739,"正在讀取
逆步驟協議！",4,0,3,0,1,25,False,False,False,False,False
16740,"開始執行
逆步驟清掃！",4,0,3,0,1,25,False,False,False,False,False
16741,"來了！
驅散它們吧！",3,0,3,0,1,25,False,False,False,False,True
16742,我就知道……,4,0,3,0,1,25,False,False,False,False,True
16743,沒想到會挑這種地方！,4,0,3,0,1,25,False,False,False,False,True
16744,"嘎哈哈哈嘎哈！
好好享受吧！",4,13070,3,0,1,25,False,False,False,False,True
16745,卑鄙！,4,0,3,0,1,25,False,False,False,False,True
16746,"糟了……
輓具！",4,0,3,0,1,25,False,False,False,False,True
16747,這下無法繼續拉船了……,4,0,3,0,1,25,False,False,False,False,True
16748,"算你狠，
巴庫加加！",4,0,3,0,1,25,False,False,False,False,True
16749,"我應急處理一下……
阿莉塞來幫幫忙。",4,0,3,0,1,25,False,False,False,False,True
16750,好，交給我吧。,4,0,3,0,1,25,False,False,False,False,True
