#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,Unknown30,UnlockQuest,Unknown31,Unknown_70_1,Transient,Image,Icon,Unknown32,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,Unknown33,AcceptClassJobCategory,ContentMemberType,Unknown34,Unknown35,Unknown36,Unknown37,ClassJobLevelRequired,ClassJobLevelSync,Unknown38,Unknown39,ContentType,ContentUICategory,Unknown40,Unknown41,PvP,Unknown_70_2,Unknown42,AllowUndersized,Unknown43,Unknown57,AllowReplacement,Unknown44,AllowExplorerMode,Unknown45,Unknown46,Unknown47,Unknown48,HighEndDuty,Unknown49,Unknown50,Unknown51,DutyRecorderAllowed,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown58
790,海德林殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,k5fa,0,0,0,0,298,2077,112445,0,0,995,20077,0,550,201,1,4,108,3,0,0,0,0,89,90,0,0,4,38,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
791,極 海德林殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,k5fa_2,0,0,0,0,298,2078,112446,0,0,996,20078,560,0,211,1,4,108,3,0,0,0,0,90,90,1,0,4,39,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
792,最終幻想末世終跡,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5d1,0,0,0,0,296,89,112440,0,0,973,84,540,570,92,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
793,無盡寒夜,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec029,0,0,0,0,0,0,0,0,0,1011,5045,0,0,0,1,4,142,1,0,0,0,0,83,83,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
794,樂園都市笑笑鎮,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5d2,0,0,0,0,296,90,112441,0,0,976,85,540,600,93,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
795,上一任阿謝姆的教導,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec032,0,0,0,0,0,0,0,0,0,1014,5046,0,0,0,1,4,142,1,0,0,0,0,87,88,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
796,終結之戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5fb,0,0,0,0,298,2079,112447,0,0,997,20079,540,570,202,1,4,108,3,0,0,0,0,90,90,0,0,4,38,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
797,滑稽靈殿鬧鬼盛宴,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1db,0,0,69531,0,0,91,112456,80103,0,994,25003,0,0,0,1,0,108,11,0,0,1,0,1,1,1,0,22,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
798,曉月之終途,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec031,0,0,0,0,0,0,0,0,0,1013,5047,0,550,0,1,4,142,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
799,駛向融合的巨輪,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec034,0,0,0,0,0,0,0,0,0,1016,5048,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
800,萬魔殿 邊境之獄4,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r4,0,0,0,0,297,3109,112454,0,0,1008,30107,565,0,137,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
801,零式萬魔殿 邊境之獄4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r4_2,0,0,0,0,297,3113,112455,0,0,1009,30108,580,0,149,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
802,佐狄亞克殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5fa,0,0,0,0,298,2080,112443,0,0,992,20080,0,0,200,1,4,108,3,0,0,0,0,83,84,0,0,4,38,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
803,極 佐狄亞克殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5fa_2,0,0,0,0,298,2081,112444,0,0,993,20081,560,0,210,1,4,108,3,0,0,0,0,90,90,1,0,4,39,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
804,擴散的末日,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec030,0,0,0,0,0,0,0,0,0,1012,5049,0,0,0,1,4,108,1,0,0,0,0,88,88,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
805,未來之路,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec033,0,0,0,0,0,0,0,0,0,1015,5050,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
806,萬魔殿 邊境之獄3,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r3,0,0,0,0,297,3108,112452,0,0,1006,30109,565,0,136,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
807,零式萬魔殿 邊境之獄3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r3_2,0,0,0,0,297,3112,112453,0,0,1007,30110,580,0,148,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
808,萬魔殿 邊境之獄1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r1,0,0,0,0,297,3106,112448,0,0,1002,30111,565,0,134,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
809,零式萬魔殿 邊境之獄1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r1_2,0,0,0,0,297,3110,112449,0,0,1003,30112,570,0,146,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
810,萬魔殿 邊境之獄2,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r2,0,0,0,0,297,3107,112450,0,0,1004,30113,565,0,135,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
811,零式萬魔殿 邊境之獄2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r2_2,0,0,0,0,297,3111,112451,0,0,1005,30114,575,0,147,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
812,踏破風雪,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec028,0,0,0,0,0,0,0,0,0,1010,5051,0,0,0,1,4,108,1,0,0,0,0,82,82,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
813,賢者的短杖,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec040,0,0,0,0,0,0,0,0,0,1022,5052,0,395,0,1,4,108,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
814,大鐮的意義,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec038,0,0,0,0,0,0,0,0,0,1020,5053,0,395,0,1,4,108,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
815,仰望蒼天，不斷邁進,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec036,0,0,0,0,0,0,0,0,0,1018,5054,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
816,暗殺道,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec039,0,0,0,0,0,0,0,0,0,1021,5055,0,525,0,1,4,108,1,0,0,0,0,80,80,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
817,生命瞬逝，術道恆久,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec041,0,0,0,0,0,0,0,0,0,1023,5056,0,525,0,1,4,108,1,0,0,0,0,80,80,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
818,英魂安息,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec035,0,0,0,0,0,0,0,0,0,1017,5057,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
819,驚奇百寶城,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5c1,0,0,0,0,0,9009,0,0,0,1000,55009,0,635,0,1,4,108,3,0,0,0,0,1,90,0,0,9,0,0,-1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
820,目送生者前行,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec037,0,0,0,0,0,0,0,0,0,1019,5058,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
821,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,間歇靈泉哈姆島,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,k5d2,0,0,0,0,296,95,112521,0,0,1126,90,605,0,98,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
823,異界深淵月面地下溪谷,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z5d2,0,0,0,0,296,96,112543,0,0,1164,91,620,0,99,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
824,通天絕壁沃克佐莫山,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6d2,0,0,0,0,301,97,112555,0,0,1193,92,635,0,101,1,5,108,2,0,0,0,0,93,94,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
825,魂魄工廠創生設施,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,x6d2,0,0,0,0,301,98,112558,0,0,1208,93,650,680,104,1,5,108,2,0,0,0,0,99,100,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
826,叢林激流生息河岸,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6d1,0,0,0,0,301,99,112554,0,0,1167,94,630,0,100,1,5,108,2,0,0,0,0,91,92,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
827,記憶幻想亞歷山德里亞,,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,x6d3,0,0,0,0,301,100,112559,0,0,1199,95,670,700,105,1,5,108,2,0,0,0,0,100,100,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
828,一位國王，一位父親,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec050,0,0,0,0,0,0,0,0,0,1210,5068,0,655,0,1,5,142,1,0,0,0,0,92,92,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
829,神聖禁地深空天坑,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6d3,0,0,0,0,301,101,112556,0,0,1194,96,640,0,102,1,5,108,2,0,0,0,0,95,96,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
830,究極武器破壞作戰,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1d5_battle,0,0,0,0,282,2083,112468,0,0,1048,20082,42,60,4,1,0,108,2,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
831,前哨基地先鋒營,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,x6d1,0,0,0,0,301,102,112557,0,0,1198,97,645,0,103,1,5,108,2,0,0,0,0,97,98,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
832,艷翼蛇鳥殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6fa,0,0,0,0,303,2099,112562,0,0,1195,20093,0,0,220,1,5,108,3,0,0,0,0,93,94,0,0,4,46,0,-1,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True
833,極 艷翼蛇鳥殲滅戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6fa_2,0,0,0,0,303,2100,112563,0,0,1196,20094,690,0,240,1,5,108,3,0,0,0,0,100,100,1,2,4,47,0,-1,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True
834,荒野秘境仙人掌谷,,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,x6d4,0,0,0,0,301,103,112560,0,0,1203,98,670,0,106,1,5,108,2,0,0,0,0,100,100,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
835,角力學校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c01_s5p1,0,8,0,0,0,4034,112471,0,2,1032,40027,0,0,0,1,0,146,29,3,1,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
836,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c01_s5p2,0,9,0,0,0,4035,112471,0,2,1033,40028,0,0,1,1,0,146,29,3,1,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
837,九霄雲上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c01_s5p3,0,10,0,0,0,4036,112471,0,2,1034,40029,0,0,2,1,0,146,29,3,1,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
838,角力學校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c02_s5p1,0,8,0,0,0,4037,112471,0,2,1032,40027,0,0,3,1,0,146,29,3,1,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
839,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c02_s5p2,0,9,0,0,0,4038,112471,0,2,1033,40028,0,0,4,1,0,146,29,3,1,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
840,九霄雲上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c02_s5p3,0,10,0,0,0,4039,112471,0,2,1034,40029,0,0,5,1,0,146,29,3,1,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
841,角力學校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c03_s5p1,0,8,0,0,0,4040,112471,0,2,1032,40027,0,0,6,1,0,146,29,3,1,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
842,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c03_s5p2,0,9,0,0,0,4041,112471,0,2,1033,40028,0,0,7,1,0,146,29,3,1,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
843,九霄雲上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c03_s5p3,0,10,0,0,0,4042,112471,0,2,1034,40029,0,0,8,1,0,146,29,3,1,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
844,近東秘寶阿爾扎達爾海底遺跡群,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,m5d4,0,0,0,0,296,92,112465,0,0,1050,87,560,600,95,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
845,涅爾瓦的帝國,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec042,0,0,0,0,0,0,0,0,0,1051,5059,0,0,0,1,4,142,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
846,終極之戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5fb_2,0,0,0,0,298,2084,112467,0,0,998,20083,580,0,212,1,4,108,3,0,0,0,0,90,90,1,0,4,39,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
847,角力學校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r01_s5p1,0,11,0,0,0,4043,112472,0,1,1032,40030,0,0,100,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
848,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r01_s5p2,0,12,0,0,0,4044,112472,0,1,1033,40031,0,0,101,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
849,九霄雲上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r01_s5p3,0,13,0,0,0,4045,112472,0,1,1034,40032,0,0,102,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
850,角力學校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r02_s5p1,0,11,0,0,0,4046,112472,0,1,1032,40030,0,0,103,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
851,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r02_s5p2,0,12,0,0,0,4047,112472,0,1,1033,40031,0,0,104,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
