#,Name,Unknown0,Unknown1,Icon,Cutscene[0],Cutscene[1],Cutscene[2],Cutscene[3],Cutscene[4],Cutscene[5],Cutscene[6],Cutscene[7],Cutscene[8],Cutscene[9],Cutscene[10],Cutscene[11],Cutscene[12],Cutscene[13],Cutscene[14],Cutscene[15],Cutscene[16],Cutscene[17],Cutscene[18],Cutscene[19],Cutscene[20],Cutscene[21],Cutscene[22],Cutscene[23],RequiredLevel,Unknown2
6850,批发委托：医师用缎带,1090,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6851,大规模制作委托：战旗的材料,1091,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6852,大规模制作委托：皇都防卫队的长裤,1092,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6853,大规模批发委托：医师用缎带,1093,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6854,制作委托：格斗训练用的衣服,1094,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6855,制作委托：异端审问官的裤子,1095,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6856,批发委托：赠与木匠的礼鞋,1096,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6857,大规模制作委托：格斗训练用的衣服,1097,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6858,大规模制作委托：异端审问官的裤子,1098,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6859,大规模批发委托：赠与木匠的礼鞋,1099,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6860,制作委托：魔法师用法袍,1100,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
6861,制作委托：木工增员用帽子,1101,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
6862,批发委托：应用测试用手套,1102,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
6863,大规模制作委托：魔法师用法袍,1103,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
6864,大规模制作委托：木工增员用帽子,1104,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
6865,大规模批发委托：应用测试用手套,1105,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
6866,制作委托：战斗训练用束膝裤,1106,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
6867,制作委托：投网用绢丝,1107,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
6868,批发委托：义勇弓兵用衣服,1108,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
6869,大规模制作委托：战斗训练用束膝裤,1109,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
6870,大规模制作委托：投网用绢丝,1110,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
6871,大规模批发委托：义勇弓兵用衣服,1111,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
6872,制作委托：包裹勇士的纤维布,1112,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
6873,制作委托：赠与老樵夫的裤子,1113,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
6874,批发委托：卧底暗访用的帽子,1114,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
6875,大规模制作委托：包裹勇士的纤维布,1115,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
6876,大规模制作委托：赠与老樵夫的裤子,1116,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
6877,大规模批发委托：卧底暗访用的帽子,1117,62,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
6878,制作委托：异国的“及膝裤”,1328,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
6879,制作委托：送给担夫的工作服,1329,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
6880,批发委托：配角用的服装,1330,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
6881,制作委托：第二主角用的手套,1331,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
6882,制作委托：异国工匠的红玉棉布,1332,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
6883,批发委托：异国的“束膝裤”,1333,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
6884,制作委托：异国的“束腰衣”,1334,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
6885,制作委托：帅气的及膝裤,1335,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
6886,批发委托：库存不足的葛线,1336,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
6887,制作委托：帅气的长裤,1337,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
6888,制作委托：反派角色用的头巾,1338,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
6889,批发委托：异国的“紧身衣”,1339,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
6890,制作委托：帅气的包头巾,1340,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
6891,制作委托：反派角色用的备用服装,1341,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
6892,批发委托：异国的“针织帽”,1342,2404,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
6893,制作委托：用于制作实用家具的线,1493,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
6894,制作委托：长期委托的白麻布裤子,1494,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
6895,批发委托：用于新人研修的包头巾,1495,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
6896,制作委托：卫兵团的训练衣服,1496,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
6897,制作委托：面向隆索族的裤子,1497,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
6898,批发委托：用于手术的帽子,1498,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
6899,制作委托：用于制作诊疗台的线,1499,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
6900,制作委托：斥候用的伪装帽子,1500,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
6901,批发委托：预备手套（大量）,1501,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
6902,制作委托：面向维斯族的衣服,1502,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
6903,制作委托：搜查员用的伪装帽子,1503,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
6904,批发委托：筹备人员的包头巾,1504,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
6905,制作委托：检举成功的奖励,1505,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
6906,制作委托：退役纪念的包头巾,1506,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
6907,批发委托：巡游治疗师用的帽子,1507,2951,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
6908,制作委托：密密层层的黑麻布,1618,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
6909,制作委托：实操考试用的治愈手套,1619,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
6910,制作委托：法师帽的替代品,1620,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
6911,制作委托：崭新的白大褂,1621,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
6912,制作委托：亮闪闪的雪亚麻布,1622,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
6913,制作委托：探望用的礼物头巾,1623,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
6914,制作委托：软绵绵的升龙束膝裤,1624,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
6915,制作委托：为引退者提供的纪念品,1625,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
6916,制作委托：进行比较参考所需的帽子,1626,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
6917,制作委托：软绵绵的游击打底裤,1627,3706,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
6918,制作委托：治愈人心的寝具,1738,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
6919,制作委托：基本的棉外套,1739,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
6920,制作委托：想在干净的画布上作画,1740,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0
6921,制作委托：高标准的亚麻外套,1741,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0
6922,制作委托：翱翔于天空的气球布,1742,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0
6923,制作委托：传统的薄绢长裤,1743,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0
6924,制作委托：精妙的半指手套,1744,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0
6925,制作委托：毛线编织的工作服就拜托你了,1745,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0
6926,制作委托：丝绸手套就拜托你了,1746,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0
6927,制作委托：极具挑战性的丝绸长衣,1747,4504,62507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0
6928,制作委托：毒药的材料,321,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6929,制作委托：流行的魔导书,322,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6930,筹集委托：植物成长促进剂,323,42,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6931,制作委托：用于制造武具的粘合剂,324,42,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6932,制作委托：旅行商人的必需品,325,42,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6933,筹集委托：初学者用的幻杖,326,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6934,制作委托：对抗沙尘的眼药,327,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6935,制作委托：夫人的饮用水,328,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6936,筹集委托：初学者用的改良幻杖,329,42,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6937,制作委托：用于缓冲的橡胶,330,42,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6938,制作委托：用于蜡烛的蜂蜡,331,42,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6939,筹集委托：流行的巫书,332,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6940,制作委托：用于新事业的枫木幻杖,333,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
6941,制作委托：面向咒术师行会的以太药,334,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
6942,筹集委托：用于海关研修的魔导书,335,42,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
6943,制作委托：运货人的随身药,336,42,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
6944,制作委托：用于新耕作方法的炼金药,337,42,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
6945,筹集委托：用于建造新房的瓦片,338,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
6946,制作委托：面向冒险者的梣木幻杖,339,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6947,制作委托：确保魔导书的库存,340,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6948,筹集委托：给人打气的炼金药,341,44,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6949,制作委托：献给故人的魔导书,342,44,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6950,制作委托：安慰人的炼金药,343,44,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6951,筹集委托：拳斗士用的炼金药,344,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6952,制作委托：野性十足的幻杖,345,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
6953,批发委托：研究生最想要的,346,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
6954,筹集委托：用于传令书信的墨水,347,56,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
6955,制作委托：义勇兵用的毒药,348,56,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
6956,批发委托：义勇兵用的炼金药,349,56,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
6957,制作委托：对付术师用的毒药,350,56,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
6958,制作委托：用于魔法人偶的油,351,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
6959,筹集委托：嵌在窗户上的玻璃板,352,56,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
6960,批发委托：面向中级秘术师的魔导书,353,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
6961,制作委托：献给法师的幻杖,354,56,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
6962,制作委托：研究用的魔导书,355,56,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
6963,批发委托：辅城的备用药,356,56,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
6964,筹集委托：用于紧急情况的军用药,357,32,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
6965,制作委托：出口用的妙药,358,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
6966,批发委托：大量的鬼胶,359,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
6967,制作委托：合同用的墨水,360,32,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
6968,制作委托：用于艺术鉴赏的炼金药,361,32,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
6969,批发委托：用于维持景观的成长促进剂,362,32,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
6970,筹集委托：异端审问官用的幻杖,363,63,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
6971,制作委托：失明猛毒药,364,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
6972,批发委托：热卖商品猛毒药,365,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
6973,制作委托：面向占星台的魔导书,366,63,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
6974,制作委托：失眠症的对策,367,63,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
6975,批发委托：异端审问官用的麻醉药,368,63,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
6976,筹集委托：面向骑兵团的军用药,369,63,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
6977,制作委托：卷扬机的润滑油,370,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
6978,批发委托：出口用的苏醒药,371,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
6979,制作委托：异端记录用的墨水,372,63,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
6980,制作委托：新战术的验证材料,373,63,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
6981,批发委托：防锈用的羊毛脂,374,63,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
6982,筹集委托：防身用的睡眠剧毒药,375,67,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
6983,制作委托：出口用的金针,376,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
6984,批发委托：面向富裕阶层的耐力之秘药,377,51,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
6985,制作委托：睡眠卫士沉默毒药,378,67,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
6986,制作委托：捕雕用的毒药,379,67,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
6987,批发委托：挖掘工人用的炼金药,380,67,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
6988,制作委托：官方文件用墨水,1058,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6989,制作委托：战术研究用魔导书,1059,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6990,批发委托：保养维护用黑胶,1060,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6991,大规模制作委托：官方文件用墨水,1061,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6992,大规模制作委托：战术研究用魔导书,1062,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6993,大规模批发委托：保养维护用黑胶,1063,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
6994,制作委托：异端审问官的魔导书,1064,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6995,制作委托：意力之炼金溶剂,1065,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6996,批发委托：祝圣用圣水,1066,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6997,大规模制作委托：异端审问官的魔导书,1067,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6998,大规模制作委托：意力之炼金溶剂,1068,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
6999,大规模批发委托：祝圣用圣水,1069,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
7000,制作委托：弩炮改造用粘合剂,1070,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
7001,制作委托：魔法师用书,1071,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
7002,批发委托：魔法障壁用墨水,1072,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
7003,大规模制作委托：弩炮改造用粘合剂,1073,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
7004,大规模制作委托：魔法师用书,1074,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
7005,大规模批发委托：魔法障壁用墨水,1075,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
7006,制作委托：冲洗掉魔力侵蚀的祝圣水,1076,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
7007,制作委托：赠与祭司的法杖,1077,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
7008,批发委托：弓兵用炼金药,1078,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
7009,大规模制作委托：冲洗掉魔力侵蚀的祝圣水,1079,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
7010,大规模制作委托：赠与祭司的法杖,1080,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
7011,大规模批发委托：弓兵用炼金药,1081,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
7012,制作委托：记录官用墨水,1082,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
7013,制作委托：魔法障壁的中枢,1083,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
7014,批发委托：植树造林用成长促进剂,1084,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
7015,大规模制作委托：记录官用墨水,1085,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
7016,大规模制作委托：魔法障壁的中枢,1086,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
7017,大规模批发委托：植树造林用成长促进剂,1087,62,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
7018,制作委托：书记官的必需品,1313,2404,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
7019,制作委托：艾欧泽亚风格的魔导书,1314,2404,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
7020,批发委托：受欢迎的植物成长促进剂,1315,2404,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
7021,制作委托：艾欧泽亚风格的军事书籍,1316,2404,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
7022,制作委托：用于特殊调配的灵水,1317,2404,62508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
