#,Text,Unknown6,BalloonTime,Unknown0,Unknown7,Unknown8,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
18744,保护蛋糕！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
18745,不许偷吃……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
18746,严抓小偷！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
18747,"还有时间库啵！
加油做蛋糕吧库啵！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
18748,"真是天赋异禀呀库啵！
加油做下一个吧库啵！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
18749,最后冲刺了库啵！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
18750,"简直是足以载入史册的
传说级爱之糕点师库啵！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
18751,"太棒了库啵！
做了好多蛋糕呢库啵！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
18752,简直是天生的糕点师库啵……！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
18753,不错，可以出师了库啵！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
18754,恋人节里最重要的就是爱心库啵！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
18755,爱意没能传达到库啵……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
18756,站住！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
18757,隆弗尔森林……？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18758,看来都收拾掉了。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
18759,那道光是？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
18760,小心！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18761,唔……！,0,2,0,0,0,3,0,1,25,False,False,False,False,False
18762,乘上气流，我们走！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
18763,快！,0,1,0,0,0,3,0,1,25,False,False,False,False,False
18764,我会拼尽全力……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18765,保护我的家人、我的同胞！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18766,"继续前进吧！
萨瑞加应该就在某处。",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18767,这是什么？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18768,唔……是药？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18769,我感觉……不太对劲……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18770,你对我们做了什么？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18771,这是药的效果吗？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18772,有点棘手啊……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18773,大家冷静点，我们能应对！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18774,啧，又是那个破药！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18775,他又要用药了，大家小心！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18776,大家注意药物！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18777,又是刚刚的药！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18778,是刚才那种药，小心！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18779,他要挥洒药液了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18780,大家小心，是刚刚的那种药！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18781,唔？！我们被锁住了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18782,想要一对一吗？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18783,好……就由我来打倒你。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18784,哈，正合我意！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18785,我们被隔开了？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18786,看来不用担心那三个人了……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18787,嗯？这是想把我们逐个击破吗？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18788,发生什么了？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18789,周围的风景变了……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18790,这也是再现的记忆吗？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18791,"永久人……
卡琉克斯，你真的错得离谱。",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18792,我有不好的预感！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18793,集中精神！有动静！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18794,"看来……
有什么不好的事要发生了。",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18795,警戒！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18796,一切都在燃烧……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18797,"景色又变了……
新的攻势可能要来了！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18798,看来我们又进入了一个新的时代。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18799,来了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18800,这次又是什么？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18801,又有东西来了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18802,大家小心！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18803,小心！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18804,又来了！这雷也太激烈了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18805,战火在不断蔓延……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18806,恐惧在永久人之间传递……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18807,"我保证……
我会尽快结束这一切的！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18808,差不多得了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18809,啧，没完没了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18810,永久人的恐惧……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18811,来几次结果都一样！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18812,大家在中间集合！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18813,我们都去中间集合！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18814,快去中间！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18815,穿刺！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
18816,魔法也要来了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18817,"啊哈哈哈哈哈，
转起来转起来！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18818,用这招玩玩吧。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18819,消失吧。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
18820,我来赐予你答案。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18821,"哟！是时候再次携手共进了！
为了能在这颗星球上顺利开展活动，我们首先要建一个优秀的基地！",0,1,13859,73282,18822,4,0,6,25,False,False,False,False,False
18822,"为了让建筑牢牢扎根在玻璃地面上，
我们需要进行一些基础建设，施工后产生的玻璃尘土也要清扫干净！",0,1,13859,73282,19043,4,0,6,25,False,False,False,False,False
18823,"接下来我们要建设宇宙飞线了！
有了交通工具，研究团队就能更加便捷地前往各地探索了！",0,1,13859,73282,18824,4,0,6,25,False,False,False,False,False
18824,"涉及到复杂组装与焊接的任务就交给迷你工程车，
你们现在的工作是为宇宙飞线的各个部件收尾！",0,1,13859,73282,19044,4,0,6,25,False,False,False,False,False
18825,"建造居住舱，
为宇宙探索的参与者打造更舒适的居住环境吧！",0,1,13859,73282,18826,4,0,6,25,False,False,False,False,False
18826,"该建造居住舱的龙骨和地板了！
复杂的组装与焊接就交给迷你工程车！",0,1,13859,73282,19045,4,0,6,25,False,False,False,False,False
18827,"为了获得今后探索所需的电力，我们要开始建造能源设施了！
建好后，就可以将环境以太转换成电力储存起来！",0,1,13859,73282,18828,4,0,6,25,False,False,False,False,False
18828,"麻烦大家维护一下迷你工程车，
一些设备相关的危险施工离不开它们！",0,1,13859,73282,19046,4,0,6,25,False,False,False,False,False
18829,"水是人类生存必不可少的资源，接下来我们将建设供水设施！
这样就能从附近的水源取水净化，为大家提供安全干净的水。",0,1,13859,73282,18830,4,0,6,25,False,False,False,False,False
18830,"净水装置所需的部件大多是以太传导率较高的精密零件。
这种时候迷你工程车就派上用场了！",0,1,13859,73282,19047,4,0,6,25,False,False,False,False,False
18831,"等这一带建好后，
我们的基地就会变得更安全、更有宇宙探索计划的氛围！",0,1,13859,73282,18832,4,0,6,25,False,False,False,False,False
18832,"这个星球的岩盘是玻璃质的，施工作业时要格外小心。
当然了，进度也不能落下！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
18833,在这里建好升降机后，我们就可以探索大空洞了！,0,1,13859,73282,18834,4,0,6,25,False,False,False,False,False
18834,"液态玻璃河的尽头是一个广阔的空间，那里有着完全不同的环境……
怎么样，各位听到这个消息是不是更有干劲了？",0,1,13859,73282,19049,4,0,6,25,False,False,False,False,False
18835,"我们要对宇宙港进行进一步的改建！
改建完成后，我们的宇宙飞船就能探索更遥远的地方了！",0,1,13859,73282,18836,4,0,6,25,False,False,False,False,False
18836,"我们要增建新的能源设施！
电力储备进一步提高后，我们的飞船来往也会更加快速便捷！",0,1,13859,73282,19051,4,0,6,25,False,False,False,False,False
18837,"优秀的机甲库是维护重要机甲的基础！
接下来就麻烦你们好好建设机甲库，让其充满宇宙的壮阔气质吧！",0,1,13859,73282,18838,4,0,6,25,False,False,False,False,False
18838,"为了从这个星球多变的天气中保住我们的机甲，
我们必须把维护用的机甲库建设得更加全面！",0,1,13859,73282,19048,4,0,6,25,False,False,False,False,False
18839,"做好工作的准备了吗？
接下来我们要在这里建设光能站，收集星球上的能源！",0,1,13859,73282,18840,4,0,6,25,False,False,False,False,False
18840,"光能站可以收集大气中交错的光线，将其转换成电力。
等它建好后，我们基地的能源供给会更加稳定！",0,1,13859,73282,19052,4,0,6,25,False,False,False,False,False
18841,"为了让大家顺利通行，
冷却无人机会对这一带的熔融玻璃投放冷却材料！",0,1,13859,73282,18842,4,0,6,25,False,False,False,False,False
18842,但仍需你们来找出最热的地点，推进作战！,0,1,13859,73282,19054,4,0,6,25,False,False,False,False,False
18843,"法恩娜行星的联合工程至此告一段落！
我们接下来的目标是建设天文望远镜！",0,1,13859,73282,18844,4,0,6,25,False,False,False,False,False
18844,"望远镜建好后，我们就可以观测更遥远的星球！
为了让它更好地发挥作用，也请各位多在基地支持建设！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
18845,啾！！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18846,嗡嗡……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18847,强力！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18848,尤卡巨人！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18849,咕咕咕咕,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18850,嘎嘎嘎嘎,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18851,该结束了……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18852,轰隆！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18853,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
18854,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
18855,咔！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18856,我会跟在你身边的，我的小树苗！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18857,耶！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18858,给我！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18859,归我了喵！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
18860,大家快去中间！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18861,去中间集合！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18862,大家都来这里！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18863,中间集合！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18864,这就是中央终端内部……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18865,卡琉克斯一定准备了不少陷阱。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18866,"看来这里和我之前沉睡的地方
不在一层……",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18867,一口气登顶吧！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18868,他刚刚说让我们去最高层。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18869,"什么情况……
快看周围！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18870,"这是……
过去的亚历山德里亚王国？！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18871,周围风景变了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18872,应该是卡琉克斯操控雷转质改变的。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18873,"舞台装置……
看来是字面上的意思呢。",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18874,新的永久人？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18875,"为了催化死亡的恐惧
做到这个地步……",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18876,不该是这样的……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18877,看来卡琉克斯篡改了他们的记忆。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18878,在他们的认知中，我们是敌人……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18879,他怎么能让医生做这种事？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18880,一位过去的医生的记忆……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18881,看来只能一战了……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18882,他们是为了保护患者才攻击我们的。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18883,"卡琉克斯对他们做了手脚，
让他们将我们误认成其他人了吧。",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18884,要想继续前进，只能战斗了。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18885,呜……大家……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18886,卡琉克斯那个混蛋！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18887,……我们继续前进吧。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18888,"要继续前进，
只能硬下心肠打倒他们了。",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18889,周围的环境变了……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18890,是利用雷转质技术改变的吧。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18891,刚刚也看到了类似的终端。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18892,这里也有情报终端。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18893,我们要不要检查下那个终端？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18894,试试用这个终端收集情报？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18895,环境又变了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18896,这是……亚历山德里亚的……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18897,这氛围有点恐怖。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18898,他们是囚犯……？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18899,监狱？真是低级的手段。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18900,那有四个人！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18901,对面看起来不好对付。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18902,我猜在他眼里，我们都是“罪犯”。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18903,担任处刑人的永久人吗……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18904,这里是刑场？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18905,又来了！快看周围的墙壁！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18906,记忆不是玩具……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18907,继续前进！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18908,不能再让卡琉克斯肆意妄为了。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18909,这样做雷转质承载的负荷也很大吧。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18910,知晓死亡的时代？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18911,看来还没结束。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18912,这次又是什么？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18913,大家警戒！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18914,难道说……？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18915,那个混蛋以为自己在玩游戏吗？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18916,再现了雷光大战吗……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18917,……我必须前进，为了我的人民！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18918,"他让永久人
回想起了战争的残酷……",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18919,我们已经到了很高的楼层了。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18920,必须前进……！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18921,那边好像有个入口。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18922,我们已经很接近顶层了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18923,"通过前面的区域
就可以继续往上走了吧。",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18924,那我们还等什么，走吧！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18925,不要再践踏大家的记忆了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18926,如此庞大的记忆……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18927,我能感受到永久人们的恐惧……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18928,做到如此地步……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18929,他集结了这么多记忆……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18930,住手！他们已经很痛苦了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18931,小心脚下的流沙。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18932,深处会是什么样呢？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18933,保持警惕前进吧。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18934,"目前为止，
还没听到过奇美拉的叫声呢。",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18935,发现强敌！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18936,女王蚁？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18937,也许我们可以试试跳进流沙里。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18938,它的帮手看起来很着急。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18939,一口气揍飞它们！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18940,好大的虫子！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18941,"它潜入砂层了！
小心来自下面的攻击！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18942,"怎么全是百虫纲的魔物，
说好的奇美拉呢？",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18943,我们继续前进吧。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18944,终于要对付奇美拉了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18945,今后别想再害人了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18946,注意它那三个头的动向！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18947,这家伙到底吃了多少猎物……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18948,"就算是这样……
我也会战斗到底！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18949,你的计划休想得逞！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18950,哪来的手？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18951,大家小心！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18952,什么？！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
18953,连续攻击？！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
18954,下次攻击会从哪边来？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18955,看他的手可以判断攻击方向！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18956,同一招第二次就没用了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18957,不好，我先远离！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18958,将那道攻击带离人群！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18959,以太正在聚集！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18960,好浓烈的……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18961,"以太又在……
形状和刚刚那次不一样！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18962,"原来如此，
刚刚那个形状是这么回事啊！",0,3,0,0,0,3,0,1,25,False,False,False,False,False
18963,"积蓄以太……
是想等下再发动攻击吗？",0,3,0,0,0,3,0,1,25,False,False,False,False,False
18964,是新的招数！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18965,地面消失了？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18966,怎么办？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18967,别被他的动作迷惑！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18968,冷静点，没事的！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18969,去边缘稳住身体！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18970,没完没了……,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18971,地板上有手伸出来……！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18972,快！破坏掉那些东西！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18973,大家站稳了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18974,撑住，我们可以的！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18975,唔，要被拉过去了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18976,保持清醒！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18977,大家没事吧？！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18978,"还挺厉害的……
接下来该我们了！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18979,到处都是巨大的手！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18980,看来是想把我们拉过去呢。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18981,看！以太又在聚集了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18982,看来他要连续释放攻击了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18983,"一共四次攻击……
大家做好准备！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
18984,来了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18985,下次是……这边！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18986,果然是连续攻击。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18987,这是最后一下了！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18988,地板上出现了魔纹！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18989,我们一起解除！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18990,交给我吧！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18991,小心那些大手！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18992,又来？,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18993,冷静处理吧。,0,4,0,0,0,3,0,1,25,False,False,False,False,False
18994,"非常好！这次工程的进展比我想的还要快！
大家继续保持这股势头！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
18995,"目标近在眼前！
大家加把劲，胜利在望了！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
18996,"感谢大家聚集在这里！
接下来我们要建造冷却熔融玻璃的设施！",0,1,13859,73282,18997,4,0,6,25,False,False,False,False,False
18997,"冷却无人机会从这里起飞，向各处投放冷却剂！
这样一来，我们就可以探索火山口地带了！",0,1,13859,73282,19053,4,0,6,25,False,False,False,False,False
18998,还好没摔死，但是……,0,4,0,0,0,3,0,1,25,False,False,False,False,True
18999,"接下来我们要建设延伸到洞底的升降机！
完成后我们就可以探索大洞了！",0,1,13859,73282,19000,4,0,6,25,False,False,False,False,False
19000,"从货物集散舱中取出资材后，在临时工作点进行加工！
位置比较高，大家注意脚下！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19001,"为了回馈我们一路辛劳的机甲和驾驶员们，
大家来一起建一个最棒的机甲库吧！",0,1,13859,73282,19002,4,0,6,25,False,False,False,False,False
19002,"从这个星球获取的玻璃资材，
在改良设备、存储能源方面也派上了用场！",0,1,13859,73282,19050,4,0,6,25,False,False,False,False,False
19003,"比一座光能塔更好的是什么？是两座光能塔！
我们就趁着这股势头，再建一座光能塔吧！",0,1,13859,73282,19004,4,0,6,25,False,False,False,False,False
19004,"麻烦大家给迷你工程车填充一下能量，
精细作业离不开它们。",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19005,"熔融玻璃大作战即将结束！
在冷却机达到最大功率前继续加油吧！",0,1,13859,73282,19006,4,0,6,25,False,False,False,False,False
19006,"热腾腾的熔融玻璃都变得硬邦邦了！
这清凉！这舒爽！爽——",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19007,"多亏了大家，我们的设施牢固极了！
感谢各位的参与！",0,1,13859,73282,19008,4,0,6,25,False,False,False,False,False
19008,"做完了手头工作的人可以去好好休息了！
期待大家参与下次的联合工程！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19009,"宇宙飞线顺利开通了！
不过仍有多个区域的飞线亟待建设。",0,1,13859,73282,19010,4,0,6,25,False,False,False,False,False
19010,"未来的建设还要依靠大家！
做完了手头工作的人可以去好好休息了！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19011,"我已经看到大家脸上满足的表情了！
居住舱建好后，大家都去看看吧！",0,1,13859,73282,19012,4,0,6,25,False,False,False,False,False
19012,"没有什么东西比结束一日辛劳后的床铺更加甜美！
大家将手中剩余的工作完成后就去休息吧！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19013,"输出功率测试已达预定数值！
有了这个，我们的探索阶段就可以更进一步了！",0,1,13859,73282,19014,4,0,6,25,False,False,False,False,False
19014,"我们的下一个计划是在旁边建设供水站！
做完了手头工作的人请好好休息，下次建设工程也拜托了！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19015,"非常好！施工按期完成！
有了供水站，就可以保证我们的用水安全了！",0,1,13859,73282,19016,4,0,6,25,False,False,False,False,False
19016,"基地周边也建设得非常完善了！
做完了手头工作的人可以去好好休息了！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19017,"机甲库建好后，机甲就能得到更好的维护与补给了！
阿莱罗特那家伙应该也能放心了！",0,1,13859,73282,19018,4,0,6,25,False,False,False,False,False
19018,"大家将手中剩余的工作完成后就去休息吧！
今后的机甲行动也期待大家踊跃参与！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19019,"很好，升降机的平台已经足够牢固！
是时候让它动起来了！",0,1,13859,73282,19020,4,0,6,25,False,False,False,False,False
19020,"乘坐这个升降机下去后，
我们就可以继续建设通往更深处的升降机了！",0,1,13859,73282,19055,4,0,6,25,False,False,False,False,False
19021,"非常好！感谢大家的努力工作！
你们的手艺这么棒，这东西的强度绝对没问题！",0,1,13859,73282,19022,4,0,6,25,False,False,False,False,False
19022,"终于可以前往大洞的内部了！
做完了手头工作的人请好好休息，为下一次探索做好准备！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19023,"铺装做得十分完美！
感谢大家的协助！",0,1,13859,73282,19024,4,0,6,25,False,False,False,False,False
19024,"联合工程结束后，基地也会变得更完善……
做完了手头工作的人请好好休息，期待最后的竣工时刻吧！",0,1,13859,73282,0,4,0,6,25,False,False,False,False,False
19025,"活用玻璃资材可以更好地展现功能之美！
感谢大家参与联合工程的建设！",0,1,13859,73282,19026,4,0,6,25,False,False,False,False,False
