#,Text,GroupTitle,LookupTable,Group,Key
3056,小雏鸟的营救者,xiaochuniaodeyingjiuzhe,,25,3
3057,,,,0,0
3058,,,,0,0
3059,,,,0,0
3060,太阳海岸,taiyanghaian,,25,212
3061,魔物,mowu,,25,412
3062,虚景跳跳乐大挑战,xujingtiaotiaoledatiaozhan,,25,7
3063,空军装甲驾驶员,kongjunzhuangjiajiashiyuan,,25,8
3064,多玛方城战,duomafangchengzhan,,25,500
3065,必中一闪快刀斩魔,bizhongyishankuaidaozhanmo,,25,9
3300,【状态变化】,zhuangtaibianhua.,@,26,0
3301,麻痹,mabi,,26,2
3302,沉默,chenmo,,26,3
3303,眩晕,xuanyun,,26,4
3304,睡眠,shuimian,,26,5
3305,加重,jiazhong,,26,6
3306,石化,shihua,,26,7
3307,魅惑,meihuo,,26,8
3308,吸收,xishou,,26,9
3309,拘束,jushu,,26,10
3310,变身,bianshen,,26,11
3311,中毒,zhongdu,,26,1
3312,,,,0,0
3313,选拔,xuanba,,25,326
3314,官方锦标赛,guanfangjinbiaosai,,25,329
3315,,,,0,0
3316,,,,0,0
3317,,,,0,0
3318,,,,0,0
3319,,,,0,0
3320,,,,0,0
3321,,,,0,0
3322,,,,0,0
3323,,,,0,0
3324,,,,0,0
3325,,,,0,0
3326,,,,0,0
3327,,,,0,0
3328,,,,0,0
3329,,,,0,0
3330,,,,0,0
3331,,,,0,0
3332,,,,0,0
3333,,,,0,0
3334,,,,0,0
3335,,,,0,0
3336,,,,0,0
3337,,,,0,0
3338,,,,0,0
3339,,,,0,0
3340,,,,0,0
3341,,,,0,0
3342,,,,0,0
3343,,,,0,0
3344,,,,0,0
3345,,,,0,0
3346,,,,0,0
3347,,,,0,0
3348,,,,0,0
3349,,,,0,0
3350,,,,0,0
3500,,yuanquan,,8,101
3501,,cha,,8,102
3502,,sanjiao,,8,103
3503,,fangkuai,,8,104
3504,内圈,neiquan,,8,1000
3505,外圈,waiquan,,8,1001
3506,顺时针转,shunshizhenzhuan,,8,1002
3507,逆时针转,nishizhenzhuan,,8,1003
3508,攻击姿态,gongjizitai,,8,1004
3509,防御姿态,fangyuzitai,,8,1005
3510,预兆,yuzhao,,8,1050
3511,视线,shixian,,8,1051
3512,圆形,yuanxing,,8,1052
3513,扇形,shanxing,,8,1053
3514,对角线,duijiaoxian,,8,1054
3515,直线,zhixian,,8,1055
3516,环形,huanxing,,8,1056
3517,线,xian,,8,1057
3518,球,qiu,,8,1058
3519,地面,dimian,,8,1059
3520,墙壁,qiangbi,,8,1060
3521,柱子,zhuzi,,8,1061
3522,岩石,yanshi,,8,1062
3523,炎,yan,,8,1063
3524,水,shui,,8,1064
3525,冰,bing,,8,1065
3526,,shizi,,8,105
3527,爆炸,baozha,,8,1066
3528,同时,tongshi,,8,1067
3529,交替,jiaoti,,8,1068
3530,,,,0,0
3531,合体,heti,,8,1070
3532,,,,0,0
3533,,,,0,0
3534,,,,0,0
3535,集合,jihe,,8,1074
3536,散开,sankai,,8,1075
3537,,,,0,0
3538,,,,0,0
3539,,,,0,0
3540,分摊伤害,fentanshanghai,,8,1076
3541,反射伤害,fansheshanghai,,8,1077
3542,持续伤害,chixushanghai,,8,1078
3543,模式变更,moshibiangeng,,8,1100
3544,阶段,jieduan,,8,1101
3545,积累型强化,jileixingqianghua,,8,1102
3546,积累型弱化,jileixingruohua,,8,1103
3547,随机目标,suijimubiao,,8,1104
3548,距离变化伤害,julibianhuashanghai,,8,1079
3549,,,,0,0
3550,,,,0,0
3551,,,,0,0
3552,,,,0,0
3553,,,,0,0
3554,,,,0,0
3555,,,,0,0
3556,,,,0,0
3557,,,,0,0
3558,,,,0,0
3559,,,,0,0
3560,,,,0,0
3561,,,,0,0
3562,,,,0,0
3563,,,,0,0
3564,,,,0,0
3565,,,,0,0
3566,,,,0,0
3567,,,,0,0
3568,,,,0,0
3569,,,,0,0
3570,,,,0,0
3571,,,,0,0
3572,,,,0,0
3573,,,,0,0
3574,,,,0,0
3575,,,,0,0
3576,,,,0,0
3577,,,,0,0
3578,,,,0,0
3579,,,,0,0
3580,,,,0,0
3581,,,,0,0
3582,,,,0,0
3583,,,,0,0
3584,,,,0,0
3585,,,,0,0
3586,,,,0,0
3587,,,,0,0
3588,,,,0,0
3589,,,,0,0
3590,,,,0,0
3591,,,,0,0
3592,,,,0,0
3593,,,,0,0
3594,,,,0,0
3595,,,,0,0
3596,,,,0,0
3597,,,,0,0
3598,,,,0,0
3599,,,,0,0
3600,【深层迷宫】,shencengmigong,@,27,0
3601,传送石冢,chuansongshizhong,,27,1
3602,再生石冢,zaishengshizhong,,27,2
3603,魔陶器：咒印解除,motaoqizhouyinjiechu,,27,100
3604,魔陶器：全景,motaoqiquanjing,,27,101
3605,魔陶器：强化自身,motaoqiqianghuazishen,,27,102
3606,魔陶器：强化防御,motaoqiqianghuafangyu,,27,103
3607,魔陶器：宝箱增加,motaoqibaoxiangzengjia,,27,104
3608,魔陶器：减少敌人,motaoqijianshaodiren,,27,105
3609,魔陶器：改变敌人,motaoqigaibiandiren,,27,106
3610,魔陶器：解咒,motaoqijiezhou,,27,107
3611,魔陶器：运气上升,motaoqiyunqishangsheng,,27,108
3612,魔陶器：形态变化,motaoqixingtaibianhua,,27,109
3613,魔陶器：魔法效果解除,motaoqimofaxiaoguojiechu,,27,110
3614,魔陶器：曼提克化,motaoqimantikehua,,27,111
3615,魔陶器：梦魔化,motaoqimengmohua,,27,112
3616,魔陶器：感知宝藏,motaoqiganzhibaozang,,27,113
3617,魔陶器：重生,motaoqichongsheng,,27,114
3618,魔陶器：基路伯化,motaoqijilubohua,,27,115
3619,魔陶器：弱化敌人,motaoqiruohuadiren,,27,116
3620,魔陶器：隐形,motaoqiyinxing,,27,117
3621,魔陶器：石化敌人,motaoqishihuadiren,,27,118
3622,伊弗利特魔石,yifulitemoshi,,27,200
3623,泰坦魔石,taitanmoshi,,27,201
3624,迦楼罗魔石,jialouluomoshi,,27,202
3625,奥丁魔石,aodingmoshi,,27,203
3626,传送灯笼,chuansongdenglong,,27,3
3627,再生灯笼,zaishengdenglong,,27,4
3628,再生装置,zaishengzhuangzhi,,27,5
3629,传送装置,chuansongzhuangzhi,,27,6
3630,乌内亚灵复制体,wuneiyalingfuzhiti,,27,220
3631,多加亚灵复制体,duojiayalingfuzhiti,,27,221
3632,洋葱剑士亚灵复制体,yangcongjianshiyalingfuzhiti,,27,222
3633,魔科学器：缓速,mokexueqihuansu,,27,150
3634,魔科学器：大漩涡,mokexueqidaxuanwo,,27,151
3635,魔科学器：恐慌装甲化,mokexueqikonghuangzhuangjiahua,,27,152
3636,魔科学器：咒印解除,mokexueqizhouyinjiechu,,27,153
3637,魔科学器：全景,mokexueqiquanjing,,27,154
3638,魔科学器：强化自身,mokexueqiqianghuazishen,,27,155
3639,魔科学器：强化防御,mokexueqiqianghuafangyu,,27,156
3640,魔科学器：宝箱增加,mokexueqibaoxiangzengjia,,27,157
3641,魔科学器：减少敌人,mokexueqijianshaodiren,,27,158
3642,魔科学器：改变敌人,mokexueqigaibiandiren,,27,159
3643,魔科学器：解咒,mokexueqijiezhou,,27,160
3644,魔科学器：运气上升,mokexueqiyunqishangsheng,,27,161
3645,魔科学器：形态变化,mokexueqixingtaibianhua,,27,162
3646,魔科学器：魔法效果解除,mokexueqimofaxiaoguojiechu,,27,163
3647,魔科学器：感知宝藏,mokexueqiganzhibaozang,,27,164
3648,魔科学器：重生,mokexueqichongsheng,,27,165
3649,魔陶器：加速,motaoqijiasu,,27,119
3650,魔陶器：净化护符,motaoqijinghuahufu,,27,120
3651,魔陶器：朝圣的指引,motaoqichaoshengdezhiyin,,27,121
3652,杜松香·宿命,dusongxiangsuming,,27,230
3653,杜松香·敏慧,dusongxiangminhui,,27,231
3654,杜松香·安宁,dusongxianganning,,27,232
3655,再生祭坛,zaishengjitan,,27,7
3656,光耀圣酒,guangyaoshengjiu,,27,233
3657,光耀香油,guangyaoxiangyou,,27,234
3658,光耀谷物,guangyaoguwu,,27,235
3659,光耀蜡烛,guangyaolazhu,,27,236
3660,光耀百合,guangyaobaihe,,27,237
3661,光耀烛台,guangyaozhutai,,27,8
3662,,,,0,0
3663,,,,0,0
3664,,,,0,0
3665,,,,0,0
3666,,,,0,0
3667,,,,0,0
3668,,,,0,0
3669,,,,0,0
3670,,,,0,0
3671,,,,0,0
3672,,,,0,0
3673,,,,0,0
3674,,,,0,0
3675,,,,0,0
3676,,,,0,0
3677,,,,0,0
3678,,,,0,0
3679,,,,0,0
3680,,,,0,0
3681,,,,0,0
3682,,,,0,0
3683,,,,0,0
3684,,,,0,0
3685,,,,0,0
3686,,,,0,0
3687,,,,0,0
3688,,,,0,0
3689,,,,0,0
3690,,,,0,0
3691,,,,0,0
3692,,,,0,0
3693,,,,0,0
3694,,,,0,0
3695,,,,0,0
3696,,,,0,0
3697,,,,0,0
3698,,,,0,0
3699,,,,0,0
3700,,,,0,0
3701,,,,0,0
3702,,,,0,0
3703,,,,0,0
3704,,,,0,0
3705,,,,0,0
3706,,,,0,0
3707,,,,0,0
3708,,,,0,0
3709,,,,0,0
3710,,,,0,0
3711,,,,0,0
3712,,,,0,0
3713,,,,0,0
3714,,,,0,0
3715,,,,0,0
3716,,,,0,0
3717,,,,0,0
3718,,,,0,0
3719,,,,0,0
3720,,,,0,0
3721,,,,0,0
3722,,,,0,0
3723,,,,0,0
3724,,,,0,0
3725,,,,0,0
3726,,,,0,0
3727,,,,0,0
3728,,,,0,0
3729,,,,0,0
3730,,,,0,0
3731,,,,0,0
3732,,,,0,0
3733,,,,0,0
3734,,,,0,0
3735,,,,0,0
3736,,,,0,0
3737,,,,0,0
3738,,,,0,0
3739,,,,0,0
3740,,,,0,0
3741,,,,0,0
3742,,,,0,0
3743,,,,0,0
3744,,,,0,0
3745,,,,0,0
3746,,,,0,0
3747,,,,0,0
3748,,,,0,0
3749,,,,0,0
3750,,,,0,0
4000,魔素板,mosuban,,17,430
4001,魔素融合器,mosurongheqi,,17,431
4002,魔素石,mosushi,,17,432
4003,属性值,shuxingzhi,,17,433
4004,元素等级,yuansudengji,,17,434
4005,文理碎晶,wenlisuijing,,17,435
4006,,,,0,0
4007,文理融合器,wenlirongheqi,,17,437
4008,文理技能,wenlijineng,,17,438
4009,禁地兵装,jindibingzhuang,,17,439
4010,,,,0,0
4011,自定赛,zidingsai,,17,55
4012,金碟币,jindiebi,,17,106
4013,探险币,tanxianbi,,17,107
4014,老主顾交易,laozhugujiaoyi,,17,355
4015,,,,0,0
4016,,,,0,0
4017,重建伊修加德,chongjianyixiujiade,,17,357
4018,,,,0,0
4019,出海垂钓,chuhaichuidiao,,17,360
4020,天钢工具,tianganggongju,,17,359
4021,幻巧拼图,huanqiaopintu,,17,361
4022,失传技能,shichuanjineng,,17,445
4023,失传技能库,shichuanjinengku,,17,444
4024,失传技能保管箱,shichuanjinengbaoguanxiang,,17,443
4025,失传碎晶,shichuansuijing,,17,442
4026,战果,zhanguo,,17,440
4027,义军等级,yijundengji,,17,441
4028,自由探索,ziyoutansuo,,17,74
4029,,,,0,0
4030,博兹雅晶簇,boziyajingcu,,17,446
4031,时尚配饰,shishangpeishi,,17,203
4032,义军武器,yijunwuqi,,17,448
4033,博兹雅搜索器,boziyasousuoqi,,17,447
4034,庆典,qingdian,,17,358
4035,,,,0,0
4036,,,,0,0
4037,随身见闻录,suishenjianwenlu,,17,362
4038,战利水晶,zhanlishuijing,,17,108
4039,肖像,xiaoxiang,,17,363
4040,冒险者铭牌,maoxianzhemingpai,,17,364
4041,开拓无人岛,kaituowurendao,,17,365
4042,,,,0,0
4043,曼德维尔武器,mandeweierwuqi,,17,449
4044,莫雯卓越工具,mowenzhuoyuegongju,,17,366
4045,,,,0,0
4046,,,,0,0
4047,亚拉戈天道神典石,yalagetiandaoshendianshi,,17,172
4048,宇宙探索,yuzhoutansuo,,17,367
4049,宇宙工具,yuzhougongju,,17,371
4050,探索任务,tansuorenwu,,17,368
4051,知见,zhijian,,17,450
4052,知见等级,zhijiandengji,,17,451
4053,辅助职业,fuzhuzhiye,,17,455
4054,辅助技能,fuzhujineng,,17,456
4055,幻境武器,huanjingwuqi,,17,457
4056,亚拉戈数理神典石,yalageshulishendianshi,,17,173
4057,联合工程,lianhegongcheng,,17,370
4058,机甲行动,jijiaxingdong,,17,369
4059,十二城邦银币,shierchengbangyinbi,,17,452
4060,十二城邦金币,shierchengbangjinbi,,17,453
4061,魔纹启动凭证：力之塔,mowenqidongpingzhenglizhita,,17,454
4062,亚拉戈记忆神典石,yalagejiyishendianshi,,17,174
4063,集体动作,jitidongzuo,,17,216
4064,观景视角,guanjingshijiao,,17,217
4065,闹钟,naozhong,,17,218
4066,快捷面板,kuaijiemianban,,17,219
4067,,,,0,0
4068,,,,0,0
4069,,,,0,0
4070,,,,0,0
5000,大型任务,daxingrenwu,,24,3001
5001,每日挑战,meiritiaozhan,,24,6002
5002,岩燕庙,yanyanmiao,,24,1210
5003,封闭圣塔黎铎拉纳大灯塔,fengbishengtaliduolanadadengta,,24,3522
5004,月读歼灭战,yuedujianmiezhan,,24,2220
5005,月读幽夜歼灭战,yueduyouyejianmiezhan,,24,2221
5006,究极神兵绝境战,jiujishenbingjuejingzhan,,24,3401
5007,天之御柱,tianzhiyuzhu,,24,4002
5008,火龙狩猎战,xionghuolongshouliezhan,,24,2225
5009,火龙上位狩猎战,xionghuolongshangweishouliezhan,,24,2226
5010,恒冰之地,hengbingzhidi,,24,4052
5011,妖歌海,yaogehai,,24,1200
5012,阿拉米格,alamige,,24,1205
5013,圆桌骑士幻想歼灭战,yuanzhuoqishihuanxiangjianmiezhan,,24,2111
5014,终末焦土,zhongmojiaotu,,24,1211
5015,朱雀镇魂战,zhuquezhenhunzhan,,24,2227
5016,朱雀诗魂战,zhuqueshihunzhan,,24,2228
5017,阿尔法幻境,aerfahuanjing,,24,3104
5018,涌火之地,yonghuozhidi,,24,4053
5019,黄金阁,huangjinge,,24,1206
5020,云冠群岛,yunguanqundao,,24,4049
5021,基姆利特暗区,jimuliteanqu,,24,1212
5022,青龙镇魂战,qinglongzhenhunzhan,,24,2229
5023,青龙诗魂战,qinglongshihunzhan,,24,2230
5024,乐欲之所瓯博讷修道院,leyuzhisuooubonexiudaoyuan,,24,3523
5025,丰水之地,fengshuizhidi,,24,4054
5026,隐塞（机动战）,yinsaijidongzhan,,24,6302
5027,水滩村,shuitancun,,24,1213
5028,多恩美格禁园,duoenmeigejinyuan,,24,1214
5029,奇坦那神影洞,qitannashenyingdong,,24,1215
5030,马利卡大井,malikadajing,,24,1216
5031,格鲁格火山,gelugehuoshan,,24,1217
5032,亚马乌罗提,yamawuluoti,,24,1218
5033,希尔科斯孪晶塔,xierkesiluanjingta,,24,1219
5034,阿尼德罗学院,anideluoxueyuan,,24,1220
5035,缇坦妮雅歼灭战,titanniyajianmiezhan,,24,2232
5036,缇坦妮雅歼殛战,titanniyajianjizhan,,24,2233
5037,无瑕灵君歼灭战,wuxialingjunjianmiezhan,,24,2234
5038,无瑕灵君歼殛战,wuxialingjunjianjizhan,,24,2235
5039,哈迪斯歼灭战,hadisijianmiezhan,,24,2236
5040,伊甸希望乐园,yidianxiwangleyuan,,24,3105
5041,伊甸零式希望乐园,yidianlingshixiwangleyuan,,24,3106
5042,觉醒之章,juexingzhizhang,,24,3107
5043,保镖歼灭战,baobiaojianmiezhan,,24,2231
5044,巴尔德西昂兵武塔,baerdexiangbingwuta,,24,4055
5045,宇宙宫,yuzhougong,,24,1221
5046,哈迪斯孤念歼灭战,hadisigunianjianmiezhan,,24,2237
5047,亚历山大绝境战,yalishandajuejingzhan,,24,3402
5048,复制工厂废墟,fuzhigongchangfeixu,,24,3530
5049,昂萨哈凯尔（竞争战）,angsahakaierjingzhengzhan,,24,6209
5050,阿尼德罗追忆馆,anideluozhuiyiguan,,24,1222
5051,共鸣之章,gongmingzhizhang,,24,3108
5052,红宝石神兵破坏作战,hongbaoshishenbingpohuaizuozhan,,24,2238
5053,红宝石神兵狂想作战,hongbaoshishenbingkuangxiangzuozhan,,24,2239
5054,博兹雅堡垒追忆战,boziyabaoleizhuiyizhan,,24,2240
5055,南方博兹雅战线,nanfangboziyazhanxian,,24,4057
5056,诺弗兰特,nuofulante,,24,1223
5057,光之战士歼灭战,guangzhizhanshijianmiezhan,,24,2241
5058,光之战士幻耀歼灭战,guangzhizhanshihuanyaojianmiezhan,,24,2242
5059,人偶军事基地,renoujunshijidi,,24,3531
5060,,,,0,0
5061,冲突战,chongtuzhan,,24,4058
5062,紧急遭遇战,jinjizaoyuzhan,,24,4059
5063,天佑女王,tianyounvwang,,24,4056
5064,玛托雅工作室,matuoyagongzuoshi,,24,1224
5065,再生之章,zaishengzhizhang,,24,3109
5066,绿宝石神兵破坏作战,lvbaoshishenbingpohuaizuozhan,,24,2244
5067,绿宝石神兵狂想作战,lvbaoshishenbingkuangxiangzuozhan,,24,2245
5068,女王古殿,nvwanggudian,,24,4061
5069,,,,0,0
5070,帝国湖岸堡攻城战,diguohuanbaogongchengzhan,,24,4060
5071,帕戈尔赞草原,pageerzancaoyuan,,24,1225
5072,钻石神兵捕获作战,zuanshishenbingbuhuozuozhan,,24,2247
5073,钻石神兵狂想作战,zuanshishenbingkuangxiangzuozhan,,24,2248
5074,希望之炮台：“塔”,xiwangzhipaotaita,,24,3532
5075,,,,0,0
5076,扎杜诺尔高原,zhadunuoergaoyuan,,24,4062
5077,旗舰达尔里阿达号攻略战,qijiandaerliadahaogonglvezhan,,24,4063
5078,佐特塔,zuoteta,,24,1226
5079,巴别塔,babieta,,24,1227
5080,万相森国,wanxiangsenguo,,24,1228
5081,极北造物院,jibeizaowuyuan,,24,1229
5082,寻因星晶镜,xunyinxingjingjing,,24,1230
5083,末世终迹,moshizhongji,,24,1231
5084,笑笑镇,xiaoxiaozhen,,24,1232
5085,斯提格玛四,sitigemasi,,24,1233
5086,佐迪亚克歼灭战,zuodiyakejianmiezhan,,24,2250
5087,佐迪亚克暝暗歼灭战,zuodiyakeminganjianmiezhan,,24,2251
5088,海德林歼灭战,haidelinjianmiezhan,,24,2252
5089,海德林晖光歼灭战,haidelinhuiguangjianmiezhan,,24,2253
5090,终结之战,zhongjiezhizhan,,24,2254
5091,万魔殿,wanmodian,,24,3110
5092,零式万魔殿,lingshiwanmodian,,24,3111
5093,边境之狱,bianjingzhiyu,,24,3112
5094,近东秘宝阿尔扎达尔海底遗迹群,jindongmibaoaerzhadaerhaidiyijiqun,,24,1234
5095,终极之战,zhongjizhizhan,,24,2255
5096,,,,0,0
5097,灿烂神域阿格莱亚,canlanshenyuagelaiya,,24,3533
5098,幻想龙诗绝境战,huanxianglongshijuejingzhan,,24,3403
5099,水晶冲突,shuijingchongtu,,24,6303
5100,角力学校,juelixuexiao,,24,6304
5101,火山之心,huoshanzhixin,,24,6305
5102,九霄云上,jiuxiaoyunshang,,24,6306
5103,巴尔巴莉希娅歼灭战,baerbalixiyajianmiezhan,,24,2257
5104,巴尔巴莉希娅歼殛战,baerbalixiyajianjizhan,,24,2258
5105,,,,0,0
5106,炼净之狱,lianjingzhiyu,,24,3113
5107,特罗亚宫廷,teluoyagongting,,24,1235
5108,多变迷宫,duobianmigong,,24,4100
5109,异闻迷宫,yiwenmigong,,24,4102
5110,希拉狄哈水道,xiladihashuidao,,24,4110
5111,异闻希拉狄哈水道,yiwenxiladihashuidao,,24,4111
5112,零式异闻希拉狄哈水道,lingshiyiwenxiladihashuidao,,24,4112
5113,冥魂石洞,minghunshidong,,24,1236
5114,正统优雷卡,zhengtongyouleika,,24,4003
5115,欧米茄绝境验证战,oumijiajuejingyanzhengzhan,,24,3404
5116,喜悦神域欧芙洛绪涅,xiyueshenyuoufuluoxunie,,24,3534
5117,卢比坎特歼灭战,lubikantejianmiezhan,,24,2260
5118,卢比坎特歼殛战,lubikantejianjizhan,,24,2261
5119,,,,0,0
5120,机关大殿,jiguandadian,,24,6307
5121,哈姆岛,hamudao,,24,1237
5122,荒天之狱,huangtianzhiyu,,24,3114
5123,高贝扎歼灭战,gaobeizhajianmiezhan,,24,2263
5124,高贝扎歼殛战,gaobeizhajianjizhan,,24,2264
5125,,,,0,0
5126,六根山,liugenshan,,24,4113
5127,异闻六根山,yiwenliugenshan,,24,4114
5128,零式异闻六根山,lingshiyiwenliugenshan,,24,4115
5129,月面地下溪谷,yuemiandixiaxigu,,24,1238
5130,荣华神域塔利亚,ronghuashenyutaliya,,24,3535
5131,阿罗阿罗岛,aluoaluodao,,24,4116
5132,异闻阿罗阿罗岛,yiwenaluoaluodao,,24,4117
5133,零式异闻阿罗阿罗岛,lingshiyiwenaluoaluodao,,24,4118
5134,,,,0,0
5135,阿修罗歼灭战,axiuluojianmiezhan,,24,2269
5136,泽罗姆斯歼灭战,zeluomusijianmiezhan,,24,2266
5137,泽罗姆斯歼殛战,zeluomusijianjizhan,,24,2267
5138,赤土红沙,chituhongsha,,24,6308
5139,生息河岸,shengxihean,,24,1239
5140,沃刻佐莫山,wokezuomoshan,,24,1240
5141,深空天坑,shenkongtiankeng,,24,1241
5142,先锋营,xianfengying,,24,1242
5143,创生设施,chuangshengsheshi,,24,1243
5144,亚历山德里亚,yalishandeliya,,24,1244
5145,仙人刺谷,xianrencigu,,24,1245
5146,迷途鬼区,mituguiqu,,24,1246
5147,艳翼蛇鸟歼灭战,yanyisheniaojianmiezhan,,24,2270
5148,艳翼蛇鸟歼殛战,yanyisheniaojianjizhan,,24,2271
5149,佐拉加歼灭战,zuolajiajianmiezhan,,24,2272
5150,佐拉加歼殛战,zuolajiajianjizhan,,24,2273
5151,永恒女王歼灭战,yonghengnvwangjianmiezhan,,24,2274
5152,阿卡狄亚登天斗技场,akadiyadengtiandoujichang,,24,3115
5153,阿卡狄亚零式登天斗技场,akadiyalingshidengtiandoujichang,,24,3116
5154,轻量级,qingliangji,,24,3117
5155,光暗未来绝境战,guanganweilaijuejingzhan,,24,3405
5156,朱诺：第一巡行,zhunuodiyixunxing,,24,3536
5157,,,,0,0
5158,永恒女王忆想歼灭战,yonghengnvwangyixiangjianmiezhan,,24,2275
5159,玉韦亚瓦塔实验站,yuweiyawatashiyanzhan,,24,1247
5160,暗黑之云诛灭战,anheizhiyunzhumiezhan,,24,3701
5161,诛灭战,zhumiezhan,,24,3700
5162,中量级,zhongliangji,,24,3118
5163,,,,0,0
5164,泽莲尼娅歼灭战,zelianniyajianmiezhan,,24,2277
5165,泽莲尼娅歼殛战,zelianniyajianjizhan,,24,2278
5166,永护塔底,yonghutadi,,24,1248
5167,蜃景幻界新月岛,shenjinghuanjiexinyuedao,,24,4064
5168,新月岛南征之章,xinyuedaonanzhengzhizhang,,24,4065
5169,,,,0,0
5170,紧急遭遇战,jinjizaoyuzhan,,24,4067
5171,两歧塔力之塔,liangqitalizhita,,24,4068
5172,,,,0,0
5173,护锁刃龙狩猎战,husuorenlongshouliezhan,,24,2282
5174,护锁刃龙上位狩猎战,husuorenlongshangweishouliezhan,,24,2283
5175,永远之暗歼灭战,yongyuanzhianjianmiezhan,,24,2280
5176,永远之暗悲惶歼灭战,yongyuanzhianbeihuangjianmiezhan,,24,2281
5177,桑多利亚：第二巡行,sangduoliyadierxunxing,,24,3537
5178,中央终端,zhongyangzhongduan,,24,1249
5179,朝圣交错路,chaoshengjiaocuolu,,24,4004
5180,卓异的悲寂深想战,zhuoyidebeijishenxiangzhan,,24,4006
5181,海岸斗场,haiandouchang,,24,6309
5182,卓异的悲寂歼灭战,zhuoyidebeijijianmiezhan,,24,4005
5183,雾之迹,-,,24,1250
5184,格莱杨拉波尔歼灭战,gelaiyanglaboerjianmiezhan,,24,2285
5185,格莱杨拉波尔歼殛战,gelaiyanglaboerjianjizhan,,24,2286
5186,重量级,zhongliangji,,24,3119
5187,商客奇谭,shangkeqitan,,24,4119
5188,异闻商客奇谭,yiwenshangkeqitan,,24,4120
5189,,,,0,0
5190,沃刻其特（演习战）,wokeqiteyanxizhan,,24,6210
5191,异变迷宫,gaodengduobianmigong,,24,4101
5192,月读幻巧战,yueduhuanqiaozhan,,24,2287
5193,,,,0,0
5194,,,,0,0
5195,,,,0,0
5196,,,,0,0
5197,,,,0,0
5198,,,,0,0
5199,,,,0,0
5200,,,,0,0
