#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2002827,慰问麦酒,,,0,0,0,1,0,0,False,68925,20601,0,4,1,0,0,0
2002828,卫兵团的武器,,,0,0,0,1,0,0,False,68926,30436,0,1,1,0,0,0
2002829,特产热葡萄酒,,,0,0,0,1,0,0,False,68927,53039,0,2,1,0,0,0
2002830,卫兵团的皮袋,,,0,0,0,1,0,0,False,68972,26110,0,1,1,0,0,0
2002831,修补泥浆,,,0,0,0,1,0,0,False,68920,21003,1,4,1,3,0,0
2002832,卫兵团的治疗道具,,,0,0,0,1,0,0,False,68921,26110,1,1,1,3,0,0
2002833,补给物资订单,,,0,0,0,1,0,0,False,68922,26183,0,1,1,0,0,0
2002834,珂露西亚香橙,,,0,0,0,1,0,0,False,69121,25312,0,1,1,0,0,0
2002835,新鲜的水产品,,,0,0,0,1,0,0,False,69114,29034,0,1,1,0,0,0
2002836,腐坏蟹肉,,,0,0,0,1,0,0,False,69118,26110,1,1,1,3,0,0
2002837,鳍人族闪光弹,,,0,0,0,1,0,0,False,69118,21266,813,1,1,1,0,0
2002838,双向海龙的硬鳞,,,0,0,0,1,0,0,False,69118,22262,0,1,1,0,0,0
2002839,有价值的沉没物,,,0,0,0,1,0,0,False,69120,26316,0,4,1,0,0,0
2002840,隆卡的石板,,,0,0,0,1,0,0,False,69018,26201,0,1,1,0,0,0
2002841,风花的尸体,,,0,0,0,1,0,0,False,0,26111,0,1,1,0,0,0
2002842,被遗留下来的纸屑,,,0,0,0,1,0,0,False,69196,26110,0,1,1,0,0,0
2002843,被遗留下来的钓竿,,,0,0,0,1,0,0,False,69196,25919,0,1,1,0,0,0
2002844,被遗留下来的瓶子,,,0,0,0,1,0,0,False,69196,25930,0,1,1,0,0,0
2002845,小漂流瓶,,,0,0,0,1,0,0,False,69197,25930,0,1,1,0,0,0
2002846,摹写过的黏土板,,,0,0,0,1,0,0,False,68871,26201,0,4,1,0,0,0
2002847,充满谜团的信,,,0,0,0,1,0,0,False,69196,26151,0,1,1,0,0,0
2002848,转交的包裹,,,0,0,0,1,0,0,False,68916,23001,0,1,1,0,0,0
2002849,慰问品菜肴,,,0,0,0,1,0,0,False,68916,24009,0,4,1,0,0,0
2002850,朴素角笛,,,0,0,0,1,0,0,False,68918,26039,3140,1,1,0,0,0
2002851,三尖树的树液,,,0,0,0,1,0,0,False,68919,25005,0,1,1,0,0,0
2002852,砍伐的木材,,,0,0,0,1,0,0,False,0,22453,0,99,1,0,0,0
2002853,格鲁格棱晶,,,0,0,0,1,0,0,False,0,21212,0,99,1,0,0,0
2002854,牧童之杖,,,0,0,0,1,0,0,False,68917,32609,0,1,1,0,0,0
2002855,仙子的宝物,,,0,0,0,1,0,0,False,68967,25569,0,2,1,0,0,0
2002856,风花的尸体,,,0,0,0,1,0,0,False,68988,26110,0,1,1,0,0,0
2002857,小渔叉,,,0,0,0,1,0,0,False,69111,30391,0,1,1,0,0,0
2002858,赛米德的腿,,,0,0,0,1,0,0,False,68929,22260,0,2,1,0,0,0
2002859,崭新的木箱,,,0,0,0,1,0,0,False,68990,52546,0,1,1,0,0,0
2002860,有年头的笔记,,,0,0,0,1,0,0,False,68991,26161,0,1,1,0,0,0
2002861,美丽箭束,,,0,0,0,1,0,0,False,68999,27212,0,4,1,0,0,0
2002862,柔软毛毯,,,0,0,0,1,0,0,False,69004,23253,0,1,1,0,0,0
2002863,清澈的水,,,0,0,0,1,0,0,False,69004,20681,0,1,1,0,0,0
2002864,雕刻耳饰,,,0,0,0,1,0,0,False,69001,55395,0,1,1,0,0,0
2002865,隆卡百合铃,,,0,0,0,1,0,0,False,69001,25580,0,1,1,0,0,0
2002866,雕刻戒指,,,0,0,0,1,0,0,False,69001,54483,0,1,1,0,0,0
2002867,金黄花蜜,,,0,0,0,1,0,0,False,68929,26110,0,1,1,0,0,0
2002868,轻飘飘鳞粉,,,0,0,0,1,0,0,False,68935,25011,1,3,1,3,0,0
2002869,新鲜的黑线鳕,,,0,0,0,1,0,0,False,69203,29012,0,3,1,0,0,0
2002870,装有蘑菇的小包,,,0,0,0,1,0,0,False,68954,23001,0,1,1,0,0,0
2002871,神秘炼金药,,,0,0,0,1,0,0,False,68954,20669,0,1,1,0,0,0
2002872,孚布特香草,,,0,0,0,1,0,0,False,68955,25030,0,4,1,0,0,0
2002873,高贵的蓝花,,,0,0,0,1,0,0,False,68956,27458,0,1,1,0,0,0
2002874,纯洁的黄花,,,0,0,0,1,0,0,False,68956,27458,0,1,1,0,0,0
2002875,可爱的粉花,,,0,0,0,1,0,0,False,68956,27458,0,1,1,0,0,0
2002876,绿飘龙的尾巴,,,0,0,0,1,0,0,False,68958,27001,0,1,1,0,0,0
2002877,恩莫手织毛毯,,,0,0,0,1,0,0,False,68959,21615,0,1,1,0,0,0
2002878,兔尾的绒毛,,,0,0,0,1,0,0,False,68960,21654,0,1,1,0,0,0
2002879,幼体龙鸟的羽毛,,,0,0,0,1,0,0,False,68960,21908,0,1,1,0,0,0
2002880,普卡精的毛皮,,,0,0,0,1,0,0,False,68960,21616,0,1,1,0,0,0
2002881,银色徽章,,,0,0,0,1,0,0,False,68961,54974,0,1,1,0,0,0
2002882,蛋的碎片,,,0,0,0,1,0,0,False,68970,25252,0,4,1,0,0,0
2002883,手工制作的软膏,,,0,0,0,1,0,0,False,69009,20702,1,1,1,3,0,0
2002884,结实的皮袋,,,0,0,0,1,0,0,False,69007,26110,1,1,1,1,0,0
2002885,装有秧鸡的皮袋,,,0,0,0,1,0,0,False,69007,26110,0,1,1,0,0,0
2002886,孚布特样式的小箱子,,,0,0,0,1,0,0,False,68968,21003,0,1,1,0,0,0
2002887,射手战装,,,0,0,0,1,0,0,False,69003,23001,0,3,1,0,0,0
2002888,法诺之证,,,0,0,0,1,0,0,False,69020,25023,0,3,1,0,0,0
2002889,手工制作的煎饼,,,0,0,0,1,0,0,False,69006,24006,0,1,1,0,0,0
2002890,贴花的信,,,0,0,0,1,0,0,False,69006,26171,0,1,1,0,0,0
2002891,镇尼的核心,,,0,0,0,1,0,0,False,69011,21293,0,1,1,0,0,0
2002892,洛克瓦之泪的种子,,,0,0,0,1,0,0,False,69011,25354,0,1,1,0,0,0
2002893,隆卡的命石,,,0,0,0,1,0,0,False,69013,21292,0,1,1,0,0,0
2002894,诺姆的核心,,,0,0,0,1,0,0,False,69091,21292,0,2,1,0,0,0
2002895,矮人石酒,,,0,0,0,1,0,0,False,69091,25057,1,4,1,3,0,0
2002896,暗号笔记,,,0,0,0,1,0,0,False,69046,26151,3140,1,1,0,0,0
2002897,状态良好的木材,,,0,0,0,1,0,0,False,69036,22454,0,2,1,0,0,0
2002898,旅者的行李,,,0,0,0,1,0,0,False,69038,26553,0,1,1,0,0,0
2002899,悼念之花,,,0,0,0,1,0,0,False,69037,26024,1,1,1,1,0,0
2002900,自走人偶的核心,,,0,0,0,1,0,0,False,69207,21002,0,1,1,0,0,0
2002901,坑道油灯,,,0,0,0,1,0,0,False,69207,51333,0,1,1,0,0,0
2002902,中漂流瓶,,,0,0,0,1,0,0,False,69197,25930,0,1,1,0,0,0
2002903,大漂流瓶,,,0,0,0,1,0,0,False,69197,25930,0,1,1,0,0,0
2002904,拜克·拉各的秘药,,,0,0,0,1,0,0,False,69211,20702,1,3,1,3,0,0
2002905,优质黏土,,,0,0,0,1,0,0,False,69212,26110,0,3,1,0,0,0
2002906,镶着宝石的手镯,,,0,0,0,1,0,0,False,69253,55756,0,1,1,0,0,0
2002907,坏掉的机械部件,,,0,0,0,1,0,0,False,69256,26596,0,1,1,0,0,0
2002908,肮脏的机械部件,,,0,0,0,1,0,0,False,69256,26597,0,1,1,0,0,0
2002909,生锈的机械部件,,,0,0,0,1,0,0,False,69256,26598,0,1,1,0,0,0
2002910,坏掉的机械部件,,,0,0,0,1,0,0,False,69257,26596,0,1,1,0,0,0
2002911,肮脏的机械部件,,,0,0,0,1,0,0,False,69257,26597,0,1,1,0,0,0
2002912,生锈的机械部件,,,0,0,0,1,0,0,False,69257,26598,0,1,1,0,0,0
2002913,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002914,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002915,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002916,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002917,话题“关于担心产业衰退”,,,0,0,0,1,0,0,False,69214,26572,0,1,1,0,0,0
2002918,话题“关于担心维持治安”,,,0,0,0,1,0,0,False,69214,26572,0,1,1,0,0,0
2002919,话题“关于担心生活状况”,,,0,0,0,1,0,0,False,69214,26572,0,1,1,0,0,0
2002920,软绵绵的羊毛团,,,0,0,0,1,0,0,False,69225,21655,0,3,1,0,0,0
2002921,迷你篮筐,,,0,0,0,1,0,0,False,69226,26110,0,1,1,0,0,0
2002922,美丽昆虫的翅膀,,,0,0,0,1,0,0,False,69227,21951,0,1,1,0,0,0
2002923,漂亮的花束,,,0,0,0,1,0,0,False,69227,25509,0,1,1,0,0,0
2002924,圆滑的小石头,,,0,0,0,1,0,0,False,69227,22624,0,1,1,0,0,0
2002925,草人的枝叶,,,0,0,0,1,0,0,False,69228,25010,0,2,1,0,0,0
2002926,石莲猬的尾巴,,,0,0,0,1,0,0,False,69229,26110,0,1,1,0,0,0
2002927,沉没都市的遗留品,,,0,0,0,1,0,0,False,69230,25998,0,1,1,0,0,0
2002928,独脚金的巨大花瓣,,,0,0,0,1,0,0,False,69231,22251,0,1,1,0,0,0
2002929,损坏的辅助机,,,0,0,0,1,0,0,False,69256,59764,0,1,1,0,0,0
2002930,损坏的辅助机,,,0,0,0,1,0,0,False,69257,59764,0,1,1,0,0,0
2002931,轻飘小草,,,0,0,0,1,0,0,False,69232,27453,0,2,1,0,0,0
2002932,苔菇的伞帽,,,0,0,0,1,0,0,False,69233,25406,0,1,1,0,0,0
2002933,宽翼飘龙的翼膜,,,0,0,0,1,0,0,False,69236,22004,0,1,1,0,0,0
2002934,青青的牧草,,,0,0,0,1,0,0,False,69237,25035,0,2,1,0,0,0
2002935,亮晶晶的陶器碎片,,,0,0,0,1,0,0,False,69238,21265,0,1,1,0,0,0
2002936,滑溜溜的小树枝,,,0,0,0,1,0,0,False,69238,22416,0,1,1,0,0,0
2002937,闪闪发亮的树木果实,,,0,0,0,1,0,0,False,69238,25308,0,1,1,0,0,0
2002938,亮闪闪的小石头,,,0,0,0,1,0,0,False,69240,21472,0,1,1,0,0,0
2002939,捕鱼的陷阱,,,0,0,0,1,0,0,False,69241,22261,0,1,1,0,0,0
2002940,温蒂尼的核心,,,0,0,0,1,0,0,False,69242,20008,0,1,1,0,0,0
2002941,仰慕花侯爵的花,,,0,0,0,1,0,0,False,69244,25542,0,3,1,0,0,0
2002942,新鲜的风花卷须,,,0,0,0,1,0,0,False,69245,21662,0,1,1,0,0,0
2002943,心动药,,,0,0,0,1,0,0,False,69252,22654,1,1,1,3,0,0
2002944,恩莫族的情书,,,0,0,0,1,0,0,False,69252,25918,0,1,1,0,0,0
2002945,仙子手织的袋子,,,0,0,0,1,0,0,False,69246,26110,1,2,1,3,0,0
2002946,有活力的普卡精,,,0,0,0,1,0,0,False,69246,26110,0,2,1,0,0,0
2002947,普拉恩尼培养菌,,,0,0,0,1,0,0,False,69247,27459,0,1,1,0,0,0
2002948,赛米德结实的丝,,,0,0,0,1,0,0,False,69251,21664,0,1,1,0,0,0
2002949,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002950,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002951,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002952,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002953,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002954,热红酒,,,0,0,0,1,0,0,False,69208,25057,0,1,1,0,0,0
2002955,降神糕袋,,,0,0,0,1,0,0,False,69287,22640,0,1,1,0,0,0
2002956,重建用的物资,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002957,重建用的物资,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002958,重建用的物资,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002959,重建用的物资,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002960,重建用的物资,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002961,重建用的物资,,,0,0,0,1,0,0,False,0,22405,0,99,1,0,0,0
2002962,加工过的建筑资材,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002963,加工过的建筑资材,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002964,加工过的建筑资材,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002965,加工过的建筑资材,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002966,加工过的建筑资材,,,0,0,0,1,0,0,False,0,22457,0,99,1,0,0,0
2002967,加工过的燃料,,,0,0,0,1,0,0,False,0,52113,0,99,1,0,0,0
2002968,沉没都市的遗留品,,,0,0,0,1,0,0,False,69230,25998,0,1,1,0,0,0
2002969,沉没都市的遗留品,,,0,0,0,1,0,0,False,69230,25998,0,1,1,0,0,0
2002970,用旧的扫帚,,,0,0,0,1,0,0,False,69302,59471,0,1,1,0,0,0
2002971,装肝的大袋子,,,0,0,0,1,0,0,False,69303,26110,0,1,1,0,0,0
2002972,敲石虫的魔结晶,,,0,0,0,1,0,0,False,69321,20818,0,1,1,0,0,0
2002973,签订好的合同,,,0,0,0,1,0,0,False,69493,26176,0,1,1,0,0,0
2002974,玫瑰花纹的信,,,0,0,0,1,0,0,False,69261,26176,0,3,1,0,0,0
2002975,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002976,废弃的木柴,,,0,0,0,1,0,0,False,69376,52113,0,1,1,0,0,0
2002977,奇塔利族的液肥,,,0,0,0,1,0,0,False,69346,20661,1,2,1,3,0,0
2002978,翡翠装饰品,,,0,0,0,1,0,0,False,69349,21295,0,3,1,0,0,0
2002979,陈旧的隆卡风格箱子,,,0,0,0,1,0,0,False,69362,21002,0,1,1,0,0,0
2002980,大麻袋,,,0,0,0,1,0,0,False,69365,21610,1,1,1,3,0,0
2002981,装有鸡的麻袋,,,0,0,0,1,0,0,False,69365,25919,0,1,1,0,0,0
2002982,采掘队用鸡蛋,,,0,0,0,1,0,0,False,69365,25252,0,1,1,0,0,0
2002983,瓦砾碎片,,,0,0,0,1,0,0,False,0,20406,0,99,1,0,0,0
2002984,修补物资,,,0,0,0,1,0,0,False,0,21464,0,99,1,0,0,0
2002985,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002986,土木资材,,,0,0,0,1,0,0,False,0,22616,0,99,1,0,0,0
2002987,建筑物资,,,0,0,0,1,0,0,False,0,21251,0,99,1,0,0,0
2002988,建筑资材,,,0,0,0,1,0,0,False,0,21470,0,99,1,0,0,0
2002989,蛇行枝的蔬菜,,,0,0,0,1,0,0,False,69346,27551,0,1,1,0,0,0
2002990,法诺村的药丸,,,0,0,0,1,0,0,False,69334,25919,0,1,1,0,0,0
2002991,受到祝福的装饰彩蛋,,,0,0,0,1,0,0,False,69383,21310,0,1,1,0,0,0
2002992,沾满油的装饰彩蛋,,,0,0,0,1,0,0,False,69383,21311,0,1,1,0,0,0
2002993,格外巨大的装饰彩蛋,,,0,0,0,1,0,0,False,69383,21308,0,1,1,0,0,0
2002994,萨维奈灵鳞粉,,,0,0,0,1,0,0,False,69380,22650,0,1,1,0,0,0
2002995,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002996,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002997,本部迁移计划书,,,0,0,0,1,0,0,False,69412,25918,0,1,1,0,0,0
2002998,遗留的手册,,,0,0,0,1,0,0,False,69414,26002,0,1,1,0,0,0
2002999,龙族用的锤子,,,0,0,0,1,0,0,False,69426,21003,0,1,1,0,0,0
2003000,微型葡萄,,,0,0,0,1,0,0,False,69307,25309,0,3,1,0,0,0
2003001,用旧的手炉,,,0,0,0,1,0,0,False,69308,25977,1,3,1,1,0,0
2003002,吸血鬼蝙蝠的牙,,,0,0,0,1,0,0,False,69308,22303,0,9,1,0,0,0
2003003,贤人面包,,,0,0,0,1,0,0,False,69310,24037,0,1,1,0,0,0
2003004,暗淡的水晶,,,0,0,0,1,0,0,False,69316,20019,0,1,1,0,0,0
2003005,红菇,,,0,0,0,1,0,0,False,69394,25406,0,3,1,0,0,0
2003006,装有冷水的木桶,,,0,0,0,1,0,0,False,69395,22642,1,1,1,3,0,0
2003007,新鲜的鸡蛋,,,0,0,0,1,0,0,False,69396,25252,0,1,1,0,0,0
2003008,红石耳饰,,,0,0,0,1,0,0,False,69396,55216,0,1,1,0,0,0
2003009,长须豹幼崽的胡须,,,0,0,0,1,0,0,False,69397,25919,0,3,1,0,0,0
2003010,精金龟的巨蛋,,,0,0,0,1,0,0,False,69401,25251,0,1,1,0,0,0
2003011,开胃酒订单,,,0,0,0,1,0,0,False,69402,25918,0,1,1,0,0,0
2003012,细头錾子,,,0,0,0,1,0,0,False,69403,23103,0,1,1,0,0,0
2003013,小钳子,,,0,0,0,1,0,0,False,69403,35251,0,1,1,0,0,0
2003014,小皮袋,,,0,0,0,1,0,0,False,69403,26001,0,1,1,0,0,0
2003015,修好的怀表,,,0,0,0,1,0,0,False,69403,21002,0,1,1,0,0,0
2003016,奥尔什方的密封信,,,0,0,0,1,0,0,False,69404,25918,0,1,1,0,0,0
2003017,弗朗塞尔的密封信,,,0,0,0,1,0,0,False,69404,25918,0,1,1,0,0,0
2003018,冰元精核心,,,0,0,0,1,0,0,False,69405,21266,0,3,1,0,0,0
2003019,赤心石,,,0,0,0,1,0,0,False,69406,21253,1,1,1,3,0,0
2003020,偏属性水晶,,,0,0,0,1,0,0,False,69406,20649,0,1,1,0,0,0
2003021,受损的帝国军军装,,,0,0,0,1,0,0,False,69407,42345,0,3,1,0,0,0
2003022,受损的帝国军头盔,,,0,0,0,1,0,0,False,69407,40128,0,3,1,0,0,0
2003023,修复的帝国军军装,,,0,0,0,1,0,0,False,69407,42345,0,3,1,0,0,0
2003024,修复的帝国军头盔,,,0,0,0,1,0,0,False,69407,40128,0,3,1,0,0,0
2003025,沙蚤的卵囊,,,0,0,0,1,0,0,False,69390,22623,0,3,1,0,0,0
2003026,变色龙蛋,,,0,0,0,1,0,0,False,69391,25251,0,1,1,0,0,0
2003027,矮人火酿,,,0,0,0,1,0,0,False,69436,26547,0,3,1,0,0,0
2003028,萝拉希雅的介绍信,,,0,0,0,1,0,0,False,69434,25918,0,1,1,0,0,0
2003029,传统旗帜装饰,,,0,0,0,1,0,0,False,69488,21615,0,3,1,0,0,0
2003030,特制炸弹,,,0,0,0,1,0,0,False,69448,26015,1276,1,1,3,0,3
2003031,异乡的地酒,,,0,0,0,1,0,0,False,69462,26547,0,1,1,0,0,0
2003032,以太观测装置,,,0,0,0,1,0,0,False,69486,26108,0,2,1,0,0,0
2003033,停下的迷途自走人偶,,,0,0,0,1,0,0,False,69452,59751,0,2,1,0,0,0
2003034,装着货款的皮袋,,,0,0,0,1,0,0,False,69462,25919,0,1,1,0,0,0
2003035,印有钟形纹样的信,,,0,0,0,1,0,0,False,69496,26182,0,1,1,0,0,0
2003036,装着云海藤的袋子,,,0,0,0,1,0,0,False,69497,25979,1,1,1,3,0,0
2003037,格雷姆林驱赶剂,,,0,0,0,1,0,0,False,69441,25979,0,2,1,0,0,0
2003038,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003039,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003040,以太观测装置,,,0,0,0,1,0,0,False,69482,26108,0,1,1,0,0,0
2003041,以太观测装置,,,0,0,0,1,0,0,False,69483,26108,0,1,1,0,0,0
2003042,宣传用的传单,,,0,0,0,1,0,0,False,69509,26188,0,3,1,0,0,0
2003043,新兵器部件,,,0,0,0,1,0,0,False,0,26270,0,99,1,0,0,0
2003044,宣传用的传单,,,0,0,0,1,0,0,False,69510,26188,0,1,1,0,0,0
2003045,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003046,帝国军的补给物资,,,0,0,0,1,0,0,False,0,26108,0,99,1,0,0,0
2003047,一套蓝色假面的服装,,,0,0,0,1,0,0,False,69527,25919,0,1,1,0,0,0
2003048,好闻的花,,好闻的花,0,0,0,1,0,0,False,69532,25556,0,1,1,0,0,0
2003049,发出光辉的吸魂晶,,发出光辉的吸魂晶,0,0,0,1,0,0,False,69522,26610,0,1,1,0,0,0
2003050,小火种,,小火种,0,0,0,1,0,0,False,69541,25911,1,3,1,1,0,0
2003051,柔软的毛线,,柔软的毛线,0,0,0,1,0,0,False,69539,21656,0,1,1,0,0,0
2003052,降神糕袋,,,0,0,0,1,0,0,False,69560,22640,0,1,1,0,0,0
2003053,错误的装饰品,,错误的装饰品,0,0,0,1,0,0,False,69553,25919,0,3,1,0,0,0
2003054,永久冰晶,,永久冰晶,0,0,0,1,0,0,False,69556,20015,1,3,1,3,0,0
2003055,星芒节花环,,星芒节花环,0,0,0,1,0,0,False,69557,26108,0,1,1,0,0,0
2003056,高压雷之碎晶,,高压雷之碎晶,0,0,0,1,0,0,False,69544,20017,0,1,1,0,0,0
2003057,加隆德炼铁厂的交易票据,,加隆德炼铁厂的交易票据,0,0,0,1,0,0,False,69545,26179,0,1,1,0,0,0
2003058,小袋子,,小袋子,0,0,0,1,0,0,False,69542,25919,0,1,1,0,0,0
2003059,妮美雅百合,,妮美雅百合,0,0,0,1,0,0,False,69542,22627,0,2,1,0,0,0
2003060,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003061,充满回忆的怀表,,,0,0,0,1,0,0,False,69572,26108,0,1,1,0,0,0
2003062,机械生物的残骸,,,0,0,0,1,0,0,False,69586,52546,0,2,1,0,0,0
2003063,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003064,未知语言的书籍,,,0,0,0,1,0,0,False,69587,26159,0,1,1,0,0,0
2003065,未知的机械零件,,,0,0,0,1,0,0,False,69587,52546,0,1,1,0,0,0
2003066,古代博兹雅铁具,,,0,0,0,1,0,0,False,69564,26108,0,1,1,0,0,0
2003067,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003068,沉重的货箱,,,0,0,0,1,0,0,False,69587,52546,0,1,1,0,0,0
2003069,搜查记录手册,,,0,0,0,1,0,0,False,69590,26168,3140,1,1,0,0,0
2003070,用于研究的吸魂晶,,,0,0,0,1,0,0,False,69596,26610,0,1,1,0,0,0
2003071,大麻袋,,,0,0,0,1,0,0,False,69588,25919,1,1,1,1,0,0
2003072,装有自走人偶的麻袋,,,0,0,0,1,0,0,False,69588,25919,0,1,1,0,0,0
2003073,刚产下的蛋,,,0,0,0,1,0,0,False,0,25251,0,99,1,0,0,0
2003074,搜查记录手册,,,0,0,0,1,0,0,False,69592,26168,3140,1,1,0,0,0
2003075,特殊宝物地图2,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2003076,特殊传送魔纹地图2,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2003077,引诱妖异的蜡烛,,,0,0,0,1,0,0,False,69611,26102,1,3,1,3,0,0
2003078,染血的戒指,,,0,0,0,1,0,0,False,69611,54434,0,1,1,0,0,0
2003079,妮美雅百合香囊,,,0,0,0,1,0,0,False,69627,26110,0,1,1,0,0,0
2003080,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003081,牦牛毛,,,0,0,0,1,0,0,False,0,21655,0,3,1,0,0,0
2003082,幸运玩偶,,,0,0,0,1,0,0,False,0,53359,0,1,1,0,0,0
2003083,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003084,军用桶装青磷水,,,0,0,0,1,0,0,False,0,25946,0,99,1,0,0,0
2003085,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003086,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003087,新型魔导部件,,,0,0,0,1,0,0,False,0,21015,0,99,1,0,0,0
2003088,古代博兹雅战装,,,0,0,0,1,0,0,False,69631,25919,0,1,1,0,0,0
2003089,古代博兹雅皮甲,,,0,0,0,1,0,0,False,69631,26110,0,1,1,0,0,0
2003090,初级总会怪物通缉令,,,0,0,0,1,0,0,False,0,26615,1,1,4,0,0,0
2003091,中级总会怪物通缉令,,,0,0,0,1,0,0,False,0,26616,1,1,4,0,0,0
2003092,高级总会怪物通缉令,,,0,0,0,1,0,0,False,0,26617,1,1,4,0,0,0
2003093,总会恶名精英通缉令,,,0,0,0,1,0,0,False,0,26618,1,1,4,0,0,0
2003094,话题“万德罗被人发现的地点”,,,0,0,0,1,0,0,False,69665,26572,0,1,1,0,0,0
2003095,话题“低空飞行的飞空艇”,,,0,0,0,1,0,0,False,69665,26572,0,1,1,0,0,0
2003096,话题“万德罗被发现时的状态”,,,0,0,0,1,0,0,False,69665,26572,0,1,1,0,0,0
2003097,贤人面包,,,0,0,0,1,0,0,False,69689,24037,0,1,1,0,0,0
2003098,断金的信,,,0,0,0,1,0,0,False,69695,26171,0,1,1,0,0,0
2003099,锁死病的特效药,,,0,0,0,1,0,0,False,69638,27607,0,1,1,0,0,0
2003100,长老树的树枝,,,0,0,0,1,0,0,False,69643,22416,0,1,1,0,0,0
2003101,«天文台的历史»,,,0,0,0,1,0,0,False,69675,26166,0,1,1,0,0,0
2003102,«望远镜大全»,,,0,0,0,1,0,0,False,69675,26163,0,1,1,0,0,0
2003103,«观星镜必读手册»,,,0,0,0,1,0,0,False,69675,26161,0,1,1,0,0,0
2003104,开封的信,,,0,0,0,1,0,0,False,69645,26176,0,1,1,0,0,0
2003105,灰扑扑的戒指,,,0,0,0,1,0,0,False,69645,54403,0,1,1,0,0,0
2003106,追悼仪式的邀请函,,,0,0,0,1,0,0,False,69647,25918,0,2,1,0,0,0
2003107,乌尔达哈出产的炼金药,,,0,0,0,1,0,0,False,69721,20665,0,1,1,0,0,0
2003108,结实的麻袋,,,0,0,0,1,0,0,False,69727,26110,1843,1,1,3,0,0
2003109,装有逃命矿爬虫的麻袋,,,0,0,0,1,0,0,False,69727,26110,0,1,1,0,0,0
2003110,«伊修加德占星论»,,,0,0,0,1,0,0,False,69718,26161,0,1,1,0,0,0
2003111,«云海纪行»,,,0,0,0,1,0,0,False,69718,26163,0,1,1,0,0,0
2003112,«草海行记»,,,0,0,0,1,0,0,False,69718,26158,0,1,1,0,0,0
2003113,宝石兽玩偶,,,0,0,0,1,0,0,False,69719,59545,0,1,1,0,0,0
2003114,手工炸弹,,,0,0,0,1,0,0,False,69746,26015,1,1,1,3,0,0
2003115,沾满了灰的信封,,,0,0,0,1,0,0,False,69747,26174,0,1,1,0,0,0
2003116,古风蜡烛,,,0,0,0,1,0,0,False,69747,26102,0,1,1,0,0,0
2003117,高雅威风的魔法人偶,,,0,0,0,1,0,0,False,69748,59520,0,1,1,0,0,0
2003118,倒地的腐木,,,0,0,0,1,0,0,False,69724,22408,0,2,1,0,0,0
2003119,家畜的肉,,,0,0,0,1,0,0,False,69726,25155,1,3,1,3,0,0
2003120,黑棕色的泥土,,,0,0,0,1,0,0,False,69730,25919,0,3,1,0,0,0
2003121,样本编号316的插画,,,0,0,0,1,0,0,False,69731,25999,3140,1,1,0,0,0
2003122,316号样本,,,0,0,0,1,0,0,False,69731,25919,0,1,1,0,0,0
2003123,装有果实的袋子,,,0,0,0,1,0,0,False,69729,25919,0,1,1,0,0,0
