#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,ContentCloseCycle,UnlockCriteria,UnlockCriteria2,JournalGenre,Transient,Image,Icon,Unknown32,Unknown58,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,RequiredExVersion,AcceptClassJobCategory,ContentMemberType,Unknown34,QueueMaxPlayers,UnlockType,UnlockType2,ClassJobLevelRequired,ClassJobLevelSync,LootModeType,RaidFinderParam,ContentType,ContentUICategory,PenaltyTimestampArrayIndex,Unknown41,PvP,Unknown_70_2,FixedItemLevelSync,AllowUndersized,NeedsMemberInEveryParty,Unknown57,AllowReplacement,AllowMinimumIL,AllowExplorerMode,RatedMatch,Rated,Unknown47,IsInDutyFinder,HighEndDuty,Unknown49,HasOnePlayerPerJobDetails,Unknown51,DutyRecorderAllowed,Unknown52,IsRegistrationHomeWorldLimited,Unknown54,Unknown55,Unknown56,IsRegistrationAllowedFromAnyDataCenter
787,创造环境极北造物院,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5d1,0,0,0,0,300,87,112438,0,0,0,974,82,515,0,90,1,4,108,2,0,0,0,0,87,88,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
788,幻想龙诗绝境战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fz,0,0,0,0,301,3105,112469,0,0,0,968,30106,0,605,1004,1,4,142,3,1,0,0,0,90,90,0,3,28,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True
789,末日树海万相森国,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,m5d3,0,0,0,0,300,88,112437,0,0,0,970,83,510,0,89,1,4,108,2,0,0,0,0,85,86,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
790,海德林歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,k5fa,0,0,0,0,302,2077,112445,0,0,0,995,20077,0,550,201,1,4,108,3,0,0,0,0,89,90,0,0,4,38,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
791,海德林晖光歼灭战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,k5fa_2,0,0,0,0,302,2078,112446,0,0,0,996,20078,560,0,211,1,4,108,3,0,0,0,0,90,90,1,0,4,39,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
792,最终幻想末世终迹,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5d1,0,0,0,0,300,89,112440,0,0,0,973,84,540,570,92,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
793,无尽寒夜,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec029,0,0,0,0,0,0,0,0,0,0,1011,5045,0,0,0,1,4,142,1,0,0,0,0,83,83,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
794,乐园都市笑笑镇,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5d2,0,0,0,0,300,90,112441,0,0,0,976,85,540,600,93,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
795,上一任阿谢姆的教导,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec032,0,0,0,0,0,0,0,0,0,0,1014,5046,0,0,0,1,4,142,1,0,0,0,0,87,88,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
796,终结之战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5fb,0,0,0,0,302,2079,112447,0,0,0,997,20079,540,570,202,1,4,108,3,0,0,0,0,90,90,0,0,4,38,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
797,滑稽灵殿闹鬼盛宴,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1db,0,0,69531,0,0,91,112456,80103,0,0,994,25003,0,0,0,1,0,108,11,0,0,1,0,1,1,1,0,22,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
798,晓月之终途,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec031,0,0,0,0,0,0,0,0,0,0,1013,5047,0,550,0,1,4,142,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
799,驶向融合的巨轮,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec034,0,0,0,0,0,0,0,0,0,0,1016,5048,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
800,万魔殿 边境之狱4,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r4,0,0,0,0,301,3109,112454,0,0,0,1008,30107,565,0,137,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
801,零式万魔殿 边境之狱4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r4_2,0,0,0,0,301,3113,112455,0,0,0,1009,30108,580,0,149,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
802,佐迪亚克歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5fa,0,0,0,0,302,2080,112443,0,0,0,992,20080,0,0,200,1,4,108,3,0,0,0,0,83,84,0,0,4,38,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
803,佐迪亚克暝暗歼灭战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5fa_2,0,0,0,0,302,2081,112444,0,0,0,993,20081,560,0,210,1,4,108,3,0,0,0,0,90,90,1,0,4,39,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
804,扩散的末日,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec030,0,0,0,0,0,0,0,0,0,0,1012,5049,0,0,0,1,4,108,1,0,0,0,0,88,88,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
805,未来之路,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec033,0,0,0,0,0,0,0,0,0,0,1015,5050,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
806,万魔殿 边境之狱3,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r3,0,0,0,0,301,3108,112452,0,0,0,1006,30109,565,0,136,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
807,零式万魔殿 边境之狱3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r3_2,0,0,0,0,301,3112,112453,0,0,0,1007,30110,580,0,148,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
808,万魔殿 边境之狱1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r1,0,0,0,0,301,3106,112448,0,0,0,1002,30111,565,0,134,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
809,零式万魔殿 边境之狱1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r1_2,0,0,0,0,301,3110,112449,0,0,0,1003,30112,570,0,146,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
810,万魔殿 边境之狱2,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r2,0,0,0,0,301,3107,112450,0,0,0,1004,30113,565,0,135,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
811,零式万魔殿 边境之狱2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r2_2,0,0,0,0,301,3111,112451,0,0,0,1005,30114,575,0,147,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
812,踏破风雪,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec028,0,0,0,0,0,0,0,0,0,0,1010,5051,0,0,0,1,4,108,1,0,0,0,0,82,82,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
813,贤者的短杖,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec040,0,0,0,0,0,0,0,0,0,0,1022,5052,0,395,0,1,4,108,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
814,大镰的意义,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec038,0,0,0,0,0,0,0,0,0,0,1020,5053,0,395,0,1,4,108,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
815,仰望苍穹，不断迈进,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec036,0,0,0,0,0,0,0,0,0,0,1018,5054,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
816,暗杀道,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec039,0,0,0,0,0,0,0,0,0,0,1021,5055,0,525,0,1,4,108,1,0,0,0,0,80,80,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
817,生命瞬逝，术道恒久,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec041,0,0,0,0,0,0,0,0,0,0,1023,5056,0,525,0,1,4,108,1,0,0,0,0,80,80,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
818,英魂安息,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec035,0,0,0,0,0,0,0,0,0,0,1017,5057,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
819,惊奇百宝城,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5c1,0,0,0,0,0,9009,0,0,0,0,1000,55009,0,635,0,1,4,108,3,0,0,0,0,1,90,0,0,9,0,0,-1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
820,目送生者前行,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec037,0,0,0,0,0,0,0,0,0,0,1019,5058,0,550,0,1,4,108,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
821,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,间歇灵泉哈姆岛,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,k5d2,0,0,0,0,300,95,112521,0,0,0,1126,90,605,0,98,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
823,异界深渊月面地下溪谷,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z5d2,0,0,0,0,300,96,112543,0,0,0,1164,91,620,0,99,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
824,通天绝壁沃刻佐莫山,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6d2,0,0,0,0,305,97,112555,0,0,0,1193,92,635,0,101,1,5,108,2,0,0,0,0,93,94,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
825,魂魄工厂创生设施,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,x6d2,0,0,0,0,305,98,112558,0,0,0,1208,93,650,680,104,1,5,108,2,0,0,0,0,99,100,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
826,丛林竞流生息河岸,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6d1,0,0,0,0,305,99,112554,0,0,0,1167,94,630,0,100,1,5,108,2,0,0,0,0,91,92,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
827,忆中金曦亚历山德里亚,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,x6d3,0,0,0,0,305,100,112559,0,0,0,1199,95,670,700,105,1,5,108,2,0,0,0,0,100,100,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
828,一位国王，一位父亲,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec050,0,0,0,0,0,0,0,0,0,0,1210,5068,0,655,0,1,5,142,1,0,0,0,0,92,92,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
829,神圣禁地深空天坑,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6d3,0,0,0,0,305,101,112556,0,0,0,1194,96,640,0,102,1,5,108,2,0,0,0,0,95,96,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
830,究极神兵破坏作战,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1d5_battle,0,0,0,0,286,2083,112468,0,0,0,1048,20082,42,60,4,1,0,108,2,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
831,前哨基地先锋营,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,x6d1,0,0,0,0,305,102,112557,0,0,0,1198,97,645,0,103,1,5,108,2,0,0,0,0,97,98,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
832,艳翼蛇鸟歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6fa,0,0,0,0,307,2099,112562,0,0,0,1195,20093,0,0,220,1,5,108,3,0,0,0,0,93,94,0,0,4,46,0,-1,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
833,艳翼蛇鸟歼殛战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,y6fa_2,0,0,0,0,307,2100,112563,0,0,0,1196,20094,690,0,240,1,5,108,3,0,0,0,0,100,100,1,0,4,47,0,-1,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
834,荒野秘境仙人刺谷,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,x6d4,0,0,0,0,305,103,112560,0,0,0,1203,98,670,730,106,1,5,108,2,0,0,0,0,100,100,1,0,2,45,0,-1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
835,角力学校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c01_s5p1,0,8,0,0,0,4034,112471,0,2,0,1032,40027,0,0,0,1,0,146,29,3,2,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
836,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c01_s5p2,0,9,0,0,0,4035,112471,0,2,0,1033,40028,0,0,1,1,0,146,29,3,2,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
837,九霄云上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c01_s5p3,0,10,0,0,0,4036,112471,0,2,0,1034,40029,0,0,2,1,0,146,29,3,2,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
838,角力学校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c02_s5p1,0,8,0,0,0,4037,112471,0,2,0,1032,40027,0,0,3,1,0,146,29,3,2,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
839,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c02_s5p2,0,9,0,0,0,4038,112471,0,2,0,1033,40028,0,0,4,1,0,146,29,3,2,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
840,九霄云上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c02_s5p3,0,10,0,0,0,4039,112471,0,2,0,1034,40029,0,0,5,1,0,146,29,3,2,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
841,角力学校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c03_s5p1,0,8,0,0,0,4040,112471,0,2,0,1032,40027,0,0,6,1,0,146,29,3,2,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
842,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c03_s5p2,0,9,0,0,0,4041,112471,0,2,0,1033,40028,0,0,7,1,0,146,29,3,2,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
843,九霄云上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,mks_c03_s5p3,0,10,0,0,0,4042,112471,0,2,0,1034,40029,0,0,8,1,0,146,29,3,2,0,0,30,0,0,0,6,43,0,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
844,近东秘宝阿尔扎达尔海底遗迹群,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,m5d4,0,0,0,0,300,92,112465,0,0,0,1050,87,560,600,95,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
845,涅尔瓦的帝国,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec042,0,0,0,0,0,0,0,0,0,0,1051,5059,0,0,0,1,4,142,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
846,终极之战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u5fb_2,0,0,0,0,302,2084,112467,0,0,0,998,20083,580,0,212,1,4,108,3,0,0,0,0,90,90,1,0,4,39,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
847,角力学校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r01_s5p1,0,11,0,0,0,4043,112472,0,1,1,1032,40030,0,0,100,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
