#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,Unknown3,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,Unknown4,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
42162,钴钨振空摆,,,钴钨振空摆,0,0,0,1,0,0,12885297807,0,118,118,2800,0,0,0,0,372,370,274,193,0,0,13,13,41,41,31,21,94,0,1,181,0,0,6,40,3,3,5,3,46,6,0,0,1,0,12,13,5,3,46,6,9,2,0,True,False,True,0,1,51862,709,8,21800,37069,663,45320,0,0,8847,0,1,2,109,89,13,5,2,2,11,False,False,False,False,True,False,False,False
42163,钴钨钻纹蛇刀,,,钴钨钻纹蛇刀,0,0,0,1,0,0,8590265273,8590265323,118,59,2640,0,0,0,0,372,411,274,193,0,0,13,7,41,46,31,21,94,0,1,196,0,0,11,41,1,3,2,3,22,45,0,0,1,0,12,13,2,3,22,45,6,2,0,True,False,True,0,1,51862,709,8,21800,37423,663,22320,0,0,8848,0,1,1,110,91,13,5,2,2,9,False,False,False,False,True,False,False,False
42164,深红木圆笔,,,深红木圆笔,0,0,0,1,0,0,8591379285,8591379335,118,118,2960,0,0,0,0,372,370,274,193,0,0,13,13,41,41,31,21,94,0,1,197,0,0,5,42,3,3,4,3,44,46,0,0,1,0,12,13,4,3,44,46,8,2,0,True,False,True,0,1,51862,709,8,21800,37629,663,38320,0,0,8849,0,1,2,111,92,13,5,2,2,14,False,False,False,False,True,False,False,False
42165,钴钨鸢盾,,,钴钨鸢盾,0,0,0,1,0,0,8594849893,0,0,0,0,1140,1140,0,0,107,117,78,55,0,0,127,127,11,13,9,6,94,0,1,38,0,0,1,0,0,0,1,3,44,45,0,0,1,0,17,18,1,3,44,45,3,0,0,False,False,True,0,1,17288,237,8,21800,30270,663,2320,0,0,8850,0,1,3,11,17,2,5,2,2,10,False,False,False,False,True,True,False,False
42166,狞豹革御敌头带,,,狞豹革御敌头带,0,0,0,1,0,0,262761,0,0,0,0,0,0,807,807,226,250,166,117,0,0,90,90,25,28,19,13,94,0,1,59,0,0,1,0,0,0,1,3,44,45,0,0,1,0,21,24,1,3,44,45,3,2,0,True,False,True,0,1,28524,390,8,21800,56742,663,8320,0,0,8851,0,1,4,34,31,3,5,2,2,12,False,False,False,False,True,False,False,False
42167,钴钨御敌坎肩,,,钴钨御敌坎肩,0,0,0,1,0,0,262761,0,0,0,0,0,0,1083,1083,359,397,265,185,0,0,120,120,40,44,29,21,94,0,1,59,0,0,1,0,0,0,1,3,19,27,0,0,1,0,21,24,1,3,19,27,3,2,0,True,False,True,0,1,47540,650,8,21800,57132,663,8320,0,0,8852,0,1,4,35,33,4,5,2,2,10,False,False,False,False,True,True,False,False
42168,狞豹革御敌护臂,,,狞豹革御敌护臂,0,0,0,1,0,0,262761,0,0,0,0,0,0,807,807,226,250,166,117,0,0,90,90,25,28,19,13,94,0,1,59,0,0,1,0,0,0,1,3,45,44,0,0,1,0,21,24,1,3,45,44,3,2,0,True,False,True,0,1,28524,390,8,21800,56254,663,8320,0,0,8853,0,1,4,37,36,5,5,2,2,12,False,False,False,False,True,False,False,False
42169,薄绢御敌腿套,,,薄绢御敌腿套,0,0,0,1,0,0,262761,0,0,0,0,0,0,1083,1083,359,397,265,185,0,0,120,120,40,44,29,21,94,0,1,59,0,0,1,0,0,0,1,3,27,44,0,0,1,0,21,24,1,3,27,44,3,2,0,True,False,True,0,1,47540,650,8,21800,57659,663,8320,0,0,8854,0,1,4,36,35,7,5,2,2,13,False,False,False,False,True,False,False,False
42170,狞豹革御敌高筒靴,,,狞豹革御敌高筒靴,0,0,0,1,0,0,262761,0,0,0,0,0,0,807,807,226,250,166,117,0,0,90,90,25,28,19,13,94,0,1,59,0,0,1,0,0,0,1,3,44,19,0,0,1,0,21,24,1,3,44,19,3,2,0,True,False,True,0,1,28524,390,8,21800,49752,663,8320,0,0,8855,0,1,4,38,37,8,5,2,2,12,False,False,False,False,True,False,False,False
42171,狞豹革制敌头带,,,狞豹革制敌头带,0,0,0,1,0,0,787050,0,0,0,0,0,0,565,444,226,250,166,117,0,0,63,49,25,28,19,13,94,0,1,76,0,0,2,0,0,0,1,3,45,44,0,0,1,0,21,24,1,3,45,44,4,2,0,True,False,True,0,1,28524,390,8,21800,56745,663,10320,0,0,8856,0,1,4,34,31,3,5,2,2,12,False,False,False,False,True,False,False,False
42172,钴钨制敌坎肩,,,钴钨制敌坎肩,0,0,0,1,0,0,328297,0,0,0,0,0,0,758,596,359,397,265,185,0,0,84,66,40,44,29,21,94,0,1,76,0,0,2,0,0,0,1,3,22,44,0,0,1,0,21,24,1,3,22,44,4,2,0,True,False,True,0,1,47540,650,8,21800,57133,663,10320,0,0,8857,0,1,4,35,33,4,5,2,2,10,False,False,False,False,True,True,False,False
42173,狞豹革制敌护臂,,,狞豹革制敌护臂,0,0,0,1,0,0,328297,0,0,0,0,0,0,565,444,226,250,166,117,0,0,63,49,25,28,19,13,94,0,1,76,0,0,2,0,0,0,1,3,44,27,0,0,1,0,21,24,1,3,44,27,4,2,0,True,False,True,0,1,28524,390,8,21800,56255,663,10320,0,0,8858,0,1,4,37,36,5,5,2,2,12,False,False,False,False,True,False,False,False
42174,薄绢制敌腿套,,,薄绢制敌腿套,0,0,0,1,0,0,328297,0,0,0,0,0,0,758,596,359,397,265,185,0,0,84,66,40,44,29,21,94,0,1,76,0,0,2,0,0,0,1,3,27,45,0,0,1,0,21,24,1,3,27,45,4,2,0,True,False,True,0,1,47540,650,8,21800,57660,663,10320,0,0,8859,0,1,4,36,35,7,5,2,2,13,False,False,False,False,True,False,False,False
42175,狞豹革制敌高筒靴,,,狞豹革制敌高筒靴,0,0,0,1,0,0,328297,0,0,0,0,0,0,565,444,226,250,166,117,0,0,63,49,25,28,19,13,94,0,1,76,0,0,2,0,0,0,1,3,45,22,0,0,1,0,21,24,1,3,45,22,4,2,0,True,False,True,0,1,28524,390,8,21800,49753,663,10320,0,0,8860,0,1,4,38,37,8,5,2,2,12,False,False,False,False,True,False,False,False
42176,狞豹革强袭头带,,,狞豹革强袭头带,0,0,0,1,0,0,590442,0,0,0,0,0,0,444,444,226,250,166,117,0,0,49,49,25,28,19,13,94,0,1,65,0,0,3,0,0,0,1,3,44,22,0,0,1,0,21,24,1,3,44,22,5,2,0,True,False,True,0,1,28524,390,8,21800,56746,663,19320,0,0,8861,0,1,4,34,31,3,5,2,2,12,False,False,False,False,True,False,False,False
42177,薄绢强袭斗服,,,薄绢强袭斗服,0,0,0,1,0,0,590442,0,0,0,0,0,0,596,596,359,397,265,185,0,0,66,66,40,44,29,21,94,0,1,65,0,0,3,0,0,0,1,3,45,22,0,0,1,0,21,24,1,3,45,22,5,2,0,True,False,True,0,1,47540,650,8,21800,57136,663,19320,0,0,8862,0,1,4,35,33,4,5,2,2,13,False,False,False,False,True,True,False,False
42178,狞豹革强袭护臂,,,狞豹革强袭护臂,0,0,0,1,0,0,590442,0,0,0,0,0,0,444,444,226,250,166,117,0,0,49,49,25,28,19,13,94,0,1,65,0,0,3,0,0,0,1,3,44,45,0,0,1,0,21,24,1,3,44,45,5,2,0,True,False,True,0,1,28524,390,8,21800,56259,663,19320,0,0,8863,0,1,4,37,36,5,5,2,2,12,False,False,False,False,True,False,False,False
42179,薄绢强袭长裤,,,薄绢强袭长裤,0,0,0,1,0,0,590442,0,0,0,0,0,0,596,596,359,397,265,185,0,0,66,66,40,44,29,21,94,0,1,65,0,0,3,0,0,0,1,3,27,44,0,0,1,0,21,24,1,3,27,44,5,2,0,True,False,True,0,1,47540,650,8,21800,57663,663,19320,0,0,8864,0,1,4,36,35,7,5,2,2,13,False,False,False,False,True,False,False,False
42180,狞豹革强袭凉鞋,,,狞豹革强袭凉鞋,0,0,0,1,0,0,590442,0,0,0,0,0,0,444,444,226,250,166,117,0,0,49,49,25,28,19,13,94,0,1,65,0,0,3,0,0,0,1,3,27,45,0,0,1,0,21,24,1,3,27,45,5,2,0,True,False,True,0,1,28524,390,8,21800,49756,663,19320,0,0,8865,0,1,4,38,37,8,5,2,2,12,False,False,False,False,True,False,False,False
42181,狞豹革精准头带,,,狞豹革精准头带,0,0,0,1,0,0,393833,0,0,0,0,0,0,444,444,226,250,166,117,0,0,49,49,25,28,19,13,94,0,1,66,0,0,4,0,0,0,2,3,27,45,0,0,1,0,21,24,2,3,27,45,6,2,0,True,False,True,0,1,28524,390,8,21800,56743,663,30320,0,0,8866,0,1,4,34,31,3,5,2,2,12,False,False,False,False,True,False,False,False
42182,薄绢精准斗服,,,薄绢精准斗服,0,0,0,1,0,0,721514,0,0,0,0,0,0,596,596,359,397,265,185,0,0,66,66,40,44,29,21,94,0,1,66,0,0,4,0,0,0,2,3,22,45,0,0,1,0,21,24,2,3,22,45,6,2,0,True,False,True,0,1,47540,650,8,21800,57137,663,30320,0,0,8867,0,1,4,35,33,4,5,2,2,13,False,False,False,False,True,True,False,False
42183,狞豹革精准护臂,,,狞豹革精准护臂,0,0,0,1,0,0,393833,0,0,0,0,0,0,444,444,226,250,166,117,0,0,49,49,25,28,19,13,94,0,1,66,0,0,4,0,0,0,2,3,44,27,0,0,1,0,21,24,2,3,44,27,6,2,0,True,False,True,0,1,28524,390,8,21800,56256,663,30320,0,0,8868,0,1,4,37,36,5,5,2,2,12,False,False,False,False,True,False,False,False
42184,薄绢精准长裤,,,薄绢精准长裤,0,0,0,1,0,0,721514,0,0,0,0,0,0,596,596,359,397,265,185,0,0,66,66,40,44,29,21,94,0,1,66,0,0,4,0,0,0,2,3,44,22,0,0,1,0,21,24,2,3,44,22,6,2,0,True,False,True,0,1,47540,650,8,21800,57664,663,30320,0,0,8869,0,1,4,36,35,7,5,2,2,13,False,False,False,False,True,False,False,False
42185,狞豹革精准凉鞋,,,狞豹革精准凉鞋,0,0,0,1,0,0,721514,0,0,0,0,0,0,444,444,226,250,166,117,0,0,49,49,25,28,19,13,94,0,1,66,0,0,4,0,0,0,2,3,44,27,0,0,1,0,21,24,2,3,44,27,6,2,0,True,False,True,0,1,28524,390,8,21800,49757,663,30320,0,0,8870,0,1,4,38,37,8,5,2,2,12,False,False,False,False,True,False,False,False
42186,薄绢游击头饰,,,薄绢游击头饰,0,0,0,1,0,0,655978,0,0,0,0,0,0,444,444,226,250,166,117,0,0,49,49,25,28,19,13,94,0,1,103,0,0,11,0,0,0,2,3,27,44,0,0,1,0,21,24,2,3,27,44,6,2,0,True,False,True,0,1,28524,390,8,21800,56747,663,23320,0,0,8871,0,1,4,34,31,3,5,2,2,13,False,False,False,False,True,False,False,False
42187,薄绢游击斗服,,,薄绢游击斗服,0,0,0,1,0,0,655978,0,0,0,0,0,0,596,596,359,397,265,185,0,0,66,66,40,44,29,21,94,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,1,0,21,24,2,3,44,22,6,2,0,True,False,True,0,1,47540,650,8,21800,57138,663,23320,0,0,8872,0,1,4,35,33,4,5,2,2,13,False,False,False,False,True,True,False,False
42188,狞豹革游击护臂,,,狞豹革游击护臂,0,0,0,1,0,0,655978,0,0,0,0,0,0,444,444,226,250,166,117,0,0,49,49,25,28,19,13,94,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,1,0,21,24,2,3,44,22,6,2,0,True,False,True,0,1,28524,390,8,21800,56260,663,23320,0,0,8873,0,1,4,37,36,5,5,2,2,12,False,False,False,False,True,False,False,False
42189,薄绢游击长裤,,,薄绢游击长裤,0,0,0,1,0,0,655978,0,0,0,0,0,0,596,596,359,397,265,185,0,0,66,66,40,44,29,21,94,0,1,103,0,0,11,0,0,0,2,3,45,27,0,0,1,0,21,24,2,3,45,27,6,2,0,True,False,True,0,1,47540,650,8,21800,57665,663,23320,0,0,8874,0,1,4,36,35,7,5,2,2,13,False,False,False,False,True,False,False,False
42190,狞豹革游击凉鞋,,,狞豹革游击凉鞋,0,0,0,1,0,0,655978,0,0,0,0,0,0,444,444,226,250,166,117,0,0,49,49,25,28,19,13,94,0,1,103,0,0,11,0,0,0,2,3,22,44,0,0,1,0,21,24,2,3,22,44,6,2,0,True,False,True,0,1,28524,390,8,21800,49758,663,23320,0,0,8875,0,1,4,38,37,8,5,2,2,12,False,False,False,False,True,False,False,False
42191,狞豹革治愈头带,,,狞豹革治愈头带,0,0,0,1,0,0,328299,0,0,0,0,0,0,323,565,226,225,166,117,0,0,36,63,25,25,19,13,94,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,1,0,21,24,5,3,27,44,9,2,0,True,False,True,0,1,28524,390,8,21800,56744,663,47320,0,0,8876,0,1,4,34,31,3,5,2,2,12,False,False,False,False,True,False,False,False
42192,薄绢治愈斗服,,,薄绢治愈斗服,0,0,0,1,0,0,328299,0,0,0,0,0,0,433,758,359,357,265,185,0,0,48,84,40,40,29,21,94,0,1,64,0,0,6,0,0,0,5,3,6,46,0,0,1,0,21,24,5,3,6,46,9,2,0,True,False,True,0,1,47540,650,8,21800,57135,663,47320,0,0,8877,0,1,4,35,33,4,5,2,2,13,False,False,False,False,True,True,False,False
42193,粉绿柱石治愈半指手套,,,粉绿柱石治愈半指手套,0,0,0,1,0,0,328299,0,0,0,0,0,0,323,565,226,225,166,117,0,0,36,63,25,25,19,13,94,0,1,64,0,0,6,0,0,0,5,3,27,46,0,0,1,0,21,24,5,3,27,46,9,2,0,True,False,True,0,1,28524,390,8,21800,56258,663,47320,0,0,8878,0,1,4,37,36,5,5,2,2,11,False,False,False,False,True,False,False,False
42194,薄绢治愈长裤,,,薄绢治愈长裤,0,0,0,1,0,0,852586,0,0,0,0,0,0,433,758,359,357,265,185,0,0,48,84,40,40,29,21,94,0,1,64,0,0,6,0,0,0,5,3,6,44,0,0,1,0,21,24,5,3,6,44,9,2,0,True,False,True,0,1,47540,650,8,21800,57662,663,47320,0,0,8879,0,1,4,36,35,7,5,2,2,13,False,False,False,False,True,False,False,False
42195,狞豹革治愈凉鞋,,,狞豹革治愈凉鞋,0,0,0,1,0,0,852586,0,0,0,0,0,0,323,565,226,225,166,117,0,0,36,63,25,25,19,13,94,0,1,64,0,0,6,0,0,0,5,3,27,6,0,0,1,0,21,24,5,3,27,6,9,2,0,True,False,True,0,1,28524,390,8,21800,49755,663,47320,0,0,8880,0,1,4,38,37,8,5,2,2,12,False,False,False,False,True,False,False,False
42196,狞豹革咏咒头带,,,狞豹革咏咒头带,0,0,0,1,0,0,131692,0,0,0,0,0,0,323,565,226,225,166,117,0,0,36,63,25,25,19,13,94,0,1,63,0,0,5,0,0,0,4,3,44,46,0,0,1,0,21,24,4,3,44,46,8,2,0,True,False,True,0,1,28524,390,8,21800,56741,663,40320,0,0,8881,0,1,4,34,31,3,5,2,2,12,False,False,False,False,True,False,False,False
42197,薄绢咏咒斗服,,,薄绢咏咒斗服,0,0,0,1,0,0,393835,0,0,0,0,0,0,433,758,359,357,265,185,0,0,48,84,40,40,29,21,94,0,1,63,0,0,5,0,0,0,4,3,46,27,0,0,1,0,21,24,4,3,46,27,8,2,0,True,False,True,0,1,47540,650,8,21800,57134,663,40320,0,0,8882,0,1,4,35,33,4,5,2,2,13,False,False,False,False,True,True,False,False
42198,粉绿柱石咏咒半指手套,,,粉绿柱石咏咒半指手套,0,0,0,1,0,0,393835,0,0,0,0,0,0,323,565,226,225,166,117,0,0,36,63,25,25,19,13,94,0,1,63,0,0,5,0,0,0,4,3,44,22,0,0,1,0,21,24,4,3,44,22,8,2,0,True,False,True,0,1,28524,390,8,21800,56257,663,40320,0,0,8883,0,1,4,37,36,5,5,2,2,11,False,False,False,False,True,False,False,False
42199,薄绢咏咒长裤,,,薄绢咏咒长裤,0,0,0,1,0,0,918122,0,0,0,0,0,0,433,758,359,357,265,185,0,0,48,84,40,40,29,21,94,0,1,63,0,0,5,0,0,0,4,3,22,27,0,0,1,0,21,24,4,3,22,27,8,2,0,True,False,True,0,1,47540,650,8,21800,57661,663,40320,0,0,8884,0,1,4,36,35,7,5,2,2,13,False,False,False,False,True,False,False,False
42200,狞豹革咏咒凉鞋,,,狞豹革咏咒凉鞋,0,0,0,1,0,0,918122,0,0,0,0,0,0,323,565,226,225,166,117,0,0,36,63,25,25,19,13,94,0,1,63,0,0,5,0,0,0,4,3,44,22,0,0,1,0,21,24,4,3,44,22,8,2,0,True,False,True,0,1,28524,390,8,21800,49754,663,40320,0,0,8885,0,1,4,38,37,8,5,2,2,12,False,False,False,False,True,False,False,False
42201,粉绿柱石御敌耳坠,,,粉绿柱石御敌耳坠,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,59,0,0,1,0,0,0,1,3,19,44,0,0,1,0,21,24,1,3,19,44,3,1,0,True,False,True,0,1,21609,296,8,21800,55529,663,8320,0,0,8886,0,1,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
42202,粉绿柱石强攻耳坠,,,粉绿柱石强攻耳坠,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,84,0,0,10,0,0,0,1,3,22,27,0,0,1,0,21,24,1,3,22,27,4,1,0,True,False,True,0,1,21609,296,8,21800,55529,663,19320,0,0,8887,0,1,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
42203,粉绿柱石精准耳坠,,,粉绿柱石精准耳坠,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,105,0,0,12,0,0,0,2,3,45,27,0,0,1,0,21,24,2,3,45,27,6,1,0,True,False,True,0,1,21609,296,8,21800,55529,663,30320,0,0,8888,0,1,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
42204,粉绿柱石治愈耳坠,,,粉绿柱石治愈耳坠,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,177,131,92,0,0,1,1,20,20,15,10,94,0,1,64,0,0,6,0,0,0,5,3,44,27,0,0,1,0,21,24,5,3,44,27,9,1,0,True,False,True,0,1,21609,296,8,21800,55529,663,47320,0,0,8889,0,1,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
42205,粉绿柱石咏咒耳坠,,,粉绿柱石咏咒耳坠,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,177,131,92,0,0,1,1,20,20,15,10,94,0,1,63,0,0,5,0,0,0,4,3,44,46,0,0,1,0,21,24,4,3,44,46,8,1,0,True,False,True,0,1,21609,296,8,21800,55529,663,40320,0,0,8890,0,1,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
42206,深红木御敌项链,,,深红木御敌项链,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,59,0,0,1,0,0,0,1,3,45,19,0,0,1,0,21,24,1,3,45,19,3,1,0,True,False,True,0,1,21609,296,8,21800,55081,663,8320,0,0,8891,0,1,4,40,39,10,5,0,2,8,False,False,False,False,True,False,False,False
42207,深红木强攻项链,,,深红木强攻项链,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,84,0,0,10,0,0,0,1,3,44,22,0,0,1,0,21,24,1,3,44,22,4,1,0,True,False,True,0,1,21609,296,8,21800,55081,663,19320,0,0,8892,0,1,4,40,39,10,5,0,2,8,False,False,False,False,True,False,False,False
42208,深红木精准项链,,,深红木精准项链,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,105,0,0,12,0,0,0,2,3,44,22,0,0,1,0,21,24,2,3,44,22,6,1,0,True,False,True,0,1,21609,296,8,21800,55081,663,30320,0,0,8893,0,1,4,40,39,10,5,0,2,8,False,False,False,False,True,False,False,False
42209,深红木治愈项链,,,深红木治愈项链,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,177,131,92,0,0,1,1,20,20,15,10,94,0,1,64,0,0,6,0,0,0,5,3,44,46,0,0,1,0,21,24,5,3,44,46,9,1,0,True,False,True,0,1,21609,296,8,21800,55081,663,47320,0,0,8894,0,1,4,40,39,10,5,0,2,8,False,False,False,False,True,False,False,False
42210,深红木咏咒项链,,,深红木咏咒项链,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,177,131,92,0,0,1,1,20,20,15,10,94,0,1,63,0,0,5,0,0,0,4,3,27,22,0,0,1,0,21,24,4,3,27,22,8,1,0,True,False,True,0,1,21609,296,8,21800,55081,663,40320,0,0,8895,0,1,4,40,39,10,5,0,2,8,False,False,False,False,True,False,False,False
42211,粉绿柱石御敌手镯,,,粉绿柱石御敌手镯,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,59,0,0,1,0,0,0,1,3,27,45,0,0,1,0,21,24,1,3,27,45,3,1,0,True,False,True,0,1,21609,296,8,21800,55880,663,8320,0,0,8896,0,1,4,42,41,11,5,0,2,11,False,False,False,False,True,False,False,False
42212,粉绿柱石强攻手镯,,,粉绿柱石强攻手镯,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,84,0,0,10,0,0,0,1,3,27,44,0,0,1,0,21,24,1,3,27,44,4,1,0,True,False,True,0,1,21609,296,8,21800,55880,663,19320,0,0,8897,0,1,4,42,41,11,5,0,2,11,False,False,False,False,True,False,False,False
42213,粉绿柱石精准手镯,,,粉绿柱石精准手镯,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,105,0,0,12,0,0,0,2,3,27,45,0,0,1,0,21,24,2,3,27,45,6,1,0,True,False,True,0,1,21609,296,8,21800,55880,663,30320,0,0,8898,0,1,4,42,41,11,5,0,2,11,False,False,False,False,True,False,False,False
42214,粉绿柱石治愈手镯,,,粉绿柱石治愈手镯,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,177,131,92,0,0,1,1,20,20,15,10,94,0,1,64,0,0,6,0,0,0,5,3,44,6,0,0,1,0,21,24,5,3,44,6,9,1,0,True,False,True,0,1,21609,296,8,21800,55880,663,47320,0,0,8899,0,1,4,42,41,11,5,0,2,11,False,False,False,False,True,False,False,False
42215,粉绿柱石咏咒手镯,,,粉绿柱石咏咒手镯,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,177,131,92,0,0,1,1,20,20,15,10,94,0,1,63,0,0,5,0,0,0,4,3,22,27,0,0,1,0,21,24,4,3,22,27,8,1,0,True,False,True,0,1,21609,296,8,21800,55880,663,40320,0,0,8900,0,1,4,42,41,11,5,0,2,11,False,False,False,False,True,False,False,False
42216,粉绿柱石御敌指环,,,粉绿柱石御敌指环,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,59,0,0,1,0,0,0,1,3,19,27,0,0,1,0,21,24,1,3,19,27,3,1,0,True,False,True,0,1,21609,296,8,21800,54731,663,8320,0,0,8901,0,1,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
42217,粉绿柱石强攻指环,,,粉绿柱石强攻指环,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,84,0,0,10,0,0,0,1,3,22,27,0,0,1,0,21,24,1,3,22,27,4,1,0,True,False,True,0,1,21609,296,8,21800,54731,663,19320,0,0,8902,0,1,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
42218,粉绿柱石精准指环,,,粉绿柱石精准指环,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,197,131,92,0,0,1,1,20,22,15,10,94,0,1,105,0,0,12,0,0,0,2,3,22,27,0,0,1,0,21,24,2,3,22,27,6,1,0,True,False,True,0,1,21609,296,8,21800,54731,663,30320,0,0,8903,0,1,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
42219,粉绿柱石治愈指环,,,粉绿柱石治愈指环,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,177,131,92,0,0,1,1,20,20,15,10,94,0,1,64,0,0,6,0,0,0,5,3,27,46,0,0,1,0,21,24,5,3,27,46,9,1,0,True,False,True,0,1,21609,296,8,21800,54731,663,47320,0,0,8904,0,1,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
42220,粉绿柱石咏咒指环,,,粉绿柱石咏咒指环,0,0,0,1,0,0,131213,0,0,0,0,0,0,0,0,178,177,131,92,0,0,1,1,20,20,15,10,94,0,1,63,0,0,5,0,0,0,4,3,44,27,0,0,1,0,21,24,4,3,44,27,8,1,0,True,False,True,0,1,21609,296,8,21800,54731,663,40320,0,0,8905,0,1,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
42221,深空长剑,,,深空长剑,0,0,0,1,0,0,8597668041,0,132,66,2240,0,0,0,0,300,327,219,153,0,0,0,0,0,0,0,0,95,0,1,38,0,0,1,1,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,886,8,21800,30684,666,2270,0,0,6377,0,2,1,2,0,1,5,2,2,9,True,True,False,True,False,False,False,False
42222,深空利爪,,,深空利爪,0,0,0,1,0,0,8590000459,8590000509,132,66,2560,0,0,0,0,420,458,307,215,0,0,0,0,0,0,0,0,95,0,1,41,0,0,3,2,3,3,1,3,27,45,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,99999,1329,8,21800,30848,666,16270,0,0,6382,0,2,1,1,0,13,5,2,2,9,True,True,False,True,False,False,False,False
42223,深空双刃斧,,,深空双刃斧,0,0,0,1,0,0,8595964305,0,132,66,3360,0,0,0,0,420,458,307,215,0,0,0,0,0,0,0,0,95,0,1,44,0,0,1,3,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1329,8,21800,31257,666,4270,0,0,6382,0,2,1,3,0,13,5,2,2,9,True,True,False,True,False,False,False,False
42224,深空游击枪,,,深空游击枪,0,0,0,1,0,0,8595440117,0,132,66,2800,0,0,0,0,420,458,307,215,0,0,0,0,0,0,0,0,95,0,1,47,0,0,2,4,2,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,99999,1329,8,21800,31659,666,10270,0,0,6382,0,2,1,5,0,13,5,2,2,9,True,True,False,True,False,False,False,False
