#,Name,Description,QuestRequirement,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL,AnimationStart,AnimationEnd,Icon,RequiredStatus,ClassJobCategory,ClassJobLevel,Cost,ClassJob,Specialist
100423,专心致志,"**专家专用技能**
专心致志效果发动后，可在非“高品质”或“最高品质”状态下使用技能集中加工、集中制作或秘诀
使用技能集中加工、集中制作或秘诀后，专心致志效果结束
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100419,100420,100421,100422,100423,100424,100425,100426,4655,4656,1996,0,13,86,0,12,True
100424,专心致志,"**专家专用技能**
专心致志效果发动后，可在非“高品质”或“最高品质”状态下使用技能集中加工、集中制作或秘诀
使用技能集中加工、集中制作或秘诀后，专心致志效果结束
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100419,100420,100421,100422,100423,100424,100425,100426,4655,4656,1996,0,14,86,0,13,True
100425,专心致志,"**专家专用技能**
专心致志效果发动后，可在非“高品质”或“最高品质”状态下使用技能集中加工、集中制作或秘诀
使用技能集中加工、集中制作或秘诀后，专心致志效果结束
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100419,100420,100421,100422,100423,100424,100425,100426,4655,4656,1996,0,15,86,0,14,True
100426,专心致志,"**专家专用技能**
专心致志效果发动后，可在非“高品质”或“最高品质”状态下使用技能集中加工、集中制作或秘诀
使用技能集中加工、集中制作或秘诀后，专心致志效果结束
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100419,100420,100421,100422,100423,100424,100425,100426,4655,4656,1996,0,16,86,0,15,True
100427,俭约制作,"**在俭约和长期俭约状态下无法使用**
耐久度消耗量减半的同时推动作业进展
效率：180
成功率：100%",0,100427,100428,100429,100430,100431,100432,100433,100434,240,247,1520,0,9,88,18,8,False
100428,俭约制作,"**在俭约和长期俭约状态下无法使用**
耐久度消耗量减半的同时推动作业进展
效率：180
成功率：100%",0,100427,100428,100429,100430,100431,100432,100433,100434,240,247,1570,0,10,88,18,9,False
100429,俭约制作,"**在俭约和长期俭约状态下无法使用**
耐久度消耗量减半的同时推动作业进展
效率：180
成功率：100%",0,100427,100428,100429,100430,100431,100432,100433,100434,240,247,1621,0,11,88,18,10,False
100430,俭约制作,"**在俭约和长期俭约状态下无法使用**
耐久度消耗量减半的同时推动作业进展
效率：180
成功率：100%",0,100427,100428,100429,100430,100431,100432,100433,100434,240,247,1670,0,12,88,18,11,False
100431,俭约制作,"**在俭约和长期俭约状态下无法使用**
耐久度消耗量减半的同时推动作业进展
效率：180
成功率：100%",0,100427,100428,100429,100430,100431,100432,100433,100434,240,247,1720,0,13,88,18,12,False
100432,俭约制作,"**在俭约和长期俭约状态下无法使用**
耐久度消耗量减半的同时推动作业进展
效率：180
成功率：100%",0,100427,100428,100429,100430,100431,100432,100433,100434,240,247,1770,0,14,88,18,13,False
100433,俭约制作,"**在俭约和长期俭约状态下无法使用**
耐久度消耗量减半的同时推动作业进展
效率：180
成功率：100%",0,100427,100428,100429,100430,100431,100432,100433,100434,240,247,1821,0,15,88,18,14,False
100434,俭约制作,"**在俭约和长期俭约状态下无法使用**
耐久度消耗量减半的同时推动作业进展
效率：180
成功率：100%",0,100427,100428,100429,100430,100431,100432,100433,100434,240,247,1870,0,16,88,18,15,False
100435,工匠的神技,"**只有内静的档数为10时才可以使用**
不消耗耐久，提高制品品质
效率：100
成功率：100%",0,100435,100436,100437,100438,100439,100440,100441,100442,11619,11620,1997,0,9,90,32,8,False
100436,工匠的神技,"**只有内静的档数为10时才可以使用**
不消耗耐久，提高制品品质
效率：100
成功率：100%",0,100435,100436,100437,100438,100439,100440,100441,100442,11619,11620,1997,0,10,90,32,9,False
100437,工匠的神技,"**只有内静的档数为10时才可以使用**
不消耗耐久，提高制品品质
效率：100
成功率：100%",0,100435,100436,100437,100438,100439,100440,100441,100442,11619,11620,1997,0,11,90,32,10,False
100438,工匠的神技,"**只有内静的档数为10时才可以使用**
不消耗耐久，提高制品品质
效率：100
成功率：100%",0,100435,100436,100437,100438,100439,100440,100441,100442,11619,11620,1997,0,12,90,32,11,False
100439,工匠的神技,"**只有内静的档数为10时才可以使用**
不消耗耐久，提高制品品质
效率：100
成功率：100%",0,100435,100436,100437,100438,100439,100440,100441,100442,11619,11620,1997,0,13,90,32,12,False
100440,工匠的神技,"**只有内静的档数为10时才可以使用**
不消耗耐久，提高制品品质
效率：100
成功率：100%",0,100435,100436,100437,100438,100439,100440,100441,100442,11619,11620,1997,0,14,90,32,13,False
100441,工匠的神技,"**只有内静的档数为10时才可以使用**
不消耗耐久，提高制品品质
效率：100
成功率：100%",0,100435,100436,100437,100438,100439,100440,100441,100442,11619,11620,1997,0,15,90,32,14,False
100442,工匠的神技,"**只有内静的档数为10时才可以使用**
不消耗耐久，提高制品品质
效率：100
成功率：100%",0,100435,100436,100437,100438,100439,100440,100441,100442,11619,11620,1997,0,16,90,32,15,False
100443,精炼加工,"消耗耐久以提高制品品质
效率：100
成功率：100％
**连击条件：**加工　
**连击效果：**内静的积累档数+1（最多积累10档）",0,100443,100444,100445,100446,100447,100448,100449,100450,240,247,1522,0,9,92,24,8,False
100444,精炼加工,"消耗耐久以提高制品品质
效率：100
成功率：100％
**连击条件：**加工　
**连击效果：**内静的积累档数+1（最多积累10档）",0,100443,100444,100445,100446,100447,100448,100449,100450,240,247,1572,0,10,92,24,9,False
100445,精炼加工,"消耗耐久以提高制品品质
效率：100
成功率：100％
**连击条件：**加工　
**连击效果：**内静的积累档数+1（最多积累10档）",0,100443,100444,100445,100446,100447,100448,100449,100450,240,247,1623,0,11,92,24,10,False
100446,精炼加工,"消耗耐久以提高制品品质
效率：100
成功率：100％
**连击条件：**加工　
**连击效果：**内静的积累档数+1（最多积累10档）",0,100443,100444,100445,100446,100447,100448,100449,100450,240,247,1674,0,12,92,24,11,False
100447,精炼加工,"消耗耐久以提高制品品质
效率：100
成功率：100％
**连击条件：**加工　
**连击效果：**内静的积累档数+1（最多积累10档）",0,100443,100444,100445,100446,100447,100448,100449,100450,240,247,1722,0,13,92,24,12,False
100448,精炼加工,"消耗耐久以提高制品品质
效率：100
成功率：100％
**连击条件：**加工　
**连击效果：**内静的积累档数+1（最多积累10档）",0,100443,100444,100445,100446,100447,100448,100449,100450,240,247,1772,0,14,92,24,13,False
100449,精炼加工,"消耗耐久以提高制品品质
效率：100
成功率：100％
**连击条件：**加工　
**连击效果：**内静的积累档数+1（最多积累10档）",0,100443,100444,100445,100446,100447,100448,100449,100450,240,247,1823,0,15,92,24,14,False
100450,精炼加工,"消耗耐久以提高制品品质
效率：100
成功率：100％
**连击条件：**加工　
**连击效果：**内静的积累档数+1（最多积累10档）",0,100443,100444,100445,100446,100447,100448,100449,100450,240,247,1873,0,16,92,24,15,False
100451,冒进,"消耗耐久以提高制品品质
不会消耗制作力，但是成功率比较低
效率：150
成功率：60%
使用条件：工匠的良机状态中
**※该技能无法设置到热键栏**",0,100451,100452,100453,100454,100455,100456,100457,100458,241,248,1998,0,9,96,0,0,False
100452,冒进,"消耗耐久以提高制品品质
不会消耗制作力，但是成功率比较低
效率：150
成功率：60%
使用条件：工匠的良机状态中
**※该技能无法设置到热键栏**",0,100451,100452,100453,100454,100455,100456,100457,100458,241,248,1998,0,10,96,0,0,False
100453,冒进,"消耗耐久以提高制品品质
不会消耗制作力，但是成功率比较低
效率：150
成功率：60%
使用条件：工匠的良机状态中
**※该技能无法设置到热键栏**",0,100451,100452,100453,100454,100455,100456,100457,100458,241,248,1998,0,11,96,0,0,False
100454,冒进,"消耗耐久以提高制品品质
不会消耗制作力，但是成功率比较低
效率：150
成功率：60%
使用条件：工匠的良机状态中
**※该技能无法设置到热键栏**",0,100451,100452,100453,100454,100455,100456,100457,100458,241,248,1998,0,12,96,0,0,False
100455,冒进,"消耗耐久以提高制品品质
不会消耗制作力，但是成功率比较低
效率：150
成功率：60%
使用条件：工匠的良机状态中
**※该技能无法设置到热键栏**",0,100451,100452,100453,100454,100455,100456,100457,100458,241,248,1998,0,13,96,0,0,False
100456,冒进,"消耗耐久以提高制品品质
不会消耗制作力，但是成功率比较低
效率：150
成功率：60%
使用条件：工匠的良机状态中
**※该技能无法设置到热键栏**",0,100451,100452,100453,100454,100455,100456,100457,100458,241,248,1998,0,14,96,0,0,False
100457,冒进,"消耗耐久以提高制品品质
不会消耗制作力，但是成功率比较低
效率：150
成功率：60%
使用条件：工匠的良机状态中
**※该技能无法设置到热键栏**",0,100451,100452,100453,100454,100455,100456,100457,100458,241,248,1998,0,15,96,0,0,False
100458,冒进,"消耗耐久以提高制品品质
不会消耗制作力，但是成功率比较低
效率：150
成功率：60%
使用条件：工匠的良机状态中
**※该技能无法设置到热键栏**",0,100451,100452,100453,100454,100455,100456,100457,100458,241,248,1998,0,16,96,0,0,False
100459,快速改革,"**专家专用技能**
**改革状态下无法使用**
为自身附加改革状态
持续时间：一次作业
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100459,100460,100461,100462,100463,100464,100465,100466,4655,4656,1999,2189,9,96,0,8,True
100460,快速改革,"**专家专用技能**
**改革状态下无法使用**
为自身附加改革状态
持续时间：一次作业
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100459,100460,100461,100462,100463,100464,100465,100466,4655,4656,1999,2189,10,96,0,9,True
100461,快速改革,"**专家专用技能**
**改革状态下无法使用**
为自身附加改革状态
持续时间：一次作业
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100459,100460,100461,100462,100463,100464,100465,100466,4655,4656,1999,2189,11,96,0,10,True
100462,快速改革,"**专家专用技能**
**改革状态下无法使用**
为自身附加改革状态
持续时间：一次作业
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100459,100460,100461,100462,100463,100464,100465,100466,4655,4656,1999,2189,12,96,0,11,True
100463,快速改革,"**专家专用技能**
**改革状态下无法使用**
为自身附加改革状态
持续时间：一次作业
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100459,100460,100461,100462,100463,100464,100465,100466,4655,4656,1999,2189,13,96,0,12,True
100464,快速改革,"**专家专用技能**
**改革状态下无法使用**
为自身附加改革状态
持续时间：一次作业
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100459,100460,100461,100462,100463,100464,100465,100466,4655,4656,1999,2189,14,96,0,13,True
100465,快速改革,"**专家专用技能**
**改革状态下无法使用**
为自身附加改革状态
持续时间：一次作业
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100459,100460,100461,100462,100463,100464,100465,100466,4655,4656,1999,2189,15,96,0,14,True
100466,快速改革,"**专家专用技能**
**改革状态下无法使用**
为自身附加改革状态
持续时间：一次作业
使用时需消耗道具“能工巧匠图纸”
**使用本技能不会消耗一次作业时间**
**一次制作或练习最多可使用1次**",67632,100459,100460,100461,100462,100463,100464,100465,100466,4655,4656,1999,2189,16,96,0,15,True
100467,巧夺天工,恢复全部耐久,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,9,98,112,8,False
100468,巧夺天工,恢复全部耐久,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,10,98,112,9,False
100469,巧夺天工,恢复全部耐久,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,11,98,112,10,False
100470,巧夺天工,恢复全部耐久,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,12,98,112,11,False
100471,巧夺天工,恢复全部耐久,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,13,98,112,12,False
100472,巧夺天工,恢复全部耐久,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,14,98,112,13,False
100473,巧夺天工,恢复全部耐久,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,15,98,112,14,False
100474,巧夺天工,恢复全部耐久,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,16,98,112,15,False
100475,工匠的绝技,"令下一次作业不消耗耐久
**一次制作或练习最多可使用1次**",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,9,100,0,8,False
100476,工匠的绝技,"令下一次作业不消耗耐久
**一次制作或练习最多可使用1次**",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,10,100,0,9,False
100477,工匠的绝技,"令下一次作业不消耗耐久
**一次制作或练习最多可使用1次**",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,11,100,0,10,False
100478,工匠的绝技,"令下一次作业不消耗耐久
**一次制作或练习最多可使用1次**",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,12,100,0,11,False
100479,工匠的绝技,"令下一次作业不消耗耐久
**一次制作或练习最多可使用1次**",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,13,100,0,12,False
100480,工匠的绝技,"令下一次作业不消耗耐久
**一次制作或练习最多可使用1次**",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,14,100,0,13,False
100481,工匠的绝技,"令下一次作业不消耗耐久
**一次制作或练习最多可使用1次**",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,15,100,0,14,False
100482,工匠的绝技,"令下一次作业不消耗耐久
**一次制作或练习最多可使用1次**",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,16,100,0,15,False
